Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
C. PAUTIER	8	32	3	15	50331,00	22640,00	72971,00	9475,00	1572,84	6291	4
G. SOULIE	10	25	3	15	50021,00	18352,00	68373,00	9013,00	2000,84	5002	3
LD. RACCO	10	24	3	9	50002,00	24073,00	74075,00	8817,00	2083,42	5000	2
MME J. LE STANG	13	45	2	21	48858,00	23823,00	72681,00	8019,00	1085,73	3758	3
C. CORDUAN	6	20	3	10	48663,00	6398,00	55061,00	8933,00	2433,15	8110	3
N. LE ROCH	8	16	3	7	48440,00	27925,00	76365,00	7856,00	3027,50	6055	2
S. PECORARO	7	19	3	11	48127,00	21651,00	69778,00	8764,00	2533,00	6875	3
K. PLISSON	13	53	4	17	46888,00	20317,00	67205,00	7174,00	884,68	3607	4
N. LEENDERS	12	40	2	19	46816,00	13138,00	59954,00	8216,00	1170,40	3901	3
A. WATRIGANT (S)	9	26	3	11	45856,00	24177,00	70033,00	7751,00	1763,69	5095	3
MME AL. GUILDOUX	9	36	2	23	45042,00	20259,00	65301,00	8477,00	1251,17	5005	4
P. SIGAUD	5	24	4	10	44886,00	20193,00	65079,00	7626,00	1870,25	8977	5
MME J. SOUDAN	16	24	1	12	44851,00	16830,00	61681,00	6118,00	1868,79	2803	2
PIER. MENARD	11	29	2	20	43386,00	20035,00	63421,00	7430,00	1496,07	3944	3
MME G. RARICK	15	59	1	23	43113,00	25350,00	68463,00	8864,00	730,73	2874	4
J. DA SILVA	7	29	3	11	43015,00	13405,00	56420,00	6600,00	1483,28	6145	4
P. SCHIERGEN	5	8	2	6	42983,00	15435,00	58418,00	4706,00	5372,88	8597	2
G. DOLEUZE	10	23	2	13	42716,00	21697,00	64413,00	7526,00	1857,22	4272	2
G. ARIZKORRETA ELOSEGUI	6	20	3	11	42034,00	18736,00	60770,00	6463,00	2101,70	7006	3
MME JF. BERNARD	15	19	2	12	41945,00	17824,00	59769,00	6237,00	2207,63	2796	1
J. PIEDNOEL	9	37	4	15	41871,00	16563,00	58434,00	7740,00	1131,65	4652	4
A. SPANU	1	6	2	3	41576,00	18707,00	60283,00	7833,00	6929,33	41576	6
C. FEY (S)	9	27	1	13	41168,00	14396,00	55564,00	4861,00	1524,74	4574	3
F. BELLEMERE	10	26	2	14	40997,00	24135,00	65132,00	7995,00	1576,81	4100	3
L. PONTOIR (S)	9	25	3	11	40640,00	20637,00	61277,00	7140,00	1625,60	4516	3
A. SANCHEZ-MARTIN	9	47	2	25	40551,00	20410,00	60961,00	7277,00	862,79	4506	5
M. MUNCH (S)	11	20	3	12	40348,00	17540,00	57888,00	4796,00	2017,40	3668	2
W. WALTON	5	23	4	10	40254,00	23238,00	63492,00	8248,00	1750,17	8051	5
MME S. PENOT	8	25	3	7	40187,00	18191,00	58378,00	6843,00	1607,48	5023	3
R. AVIAL SANCHEZ	5	19	2	8	40133,00	18057,00	58190,00	7558,00	2112,26	8027	4
MME R. PHILIPPON	11	36	4	20	39854,00	18619,00	58473,00	6754,00	1107,06	3623	3
JM. OSORIO BERTRAN DE LIS	7	23	2	10	39827,00	0,00	39827,00	0,00	1731,61	5690	3
M. PELLETAN	7	24	3	10	39810,00	19003,00	58813,00	7638,00	1658,75	5687	3
MME C. AUVRAY	7	46	1	23	39805,00	17902,00	57707,00	6426,00	865,33	5686	7
M. PLANARD	10	35	4	12	39230,00	17646,00	56876,00	7386,00	1120,86	3923	4
A. LARTIGAU	17	31	2	20	39081,00	3436,00	42517,00	6427,00	1260,68	2299	2
MME J. DUPONT-FAHN	9	26	2	9	38021,00	17653,00	55674,00	7166,00	1462,35	4225	3
H. GREWE	8	16	3	7	37596,00	9885,00	47481,00	2296,00	2349,75	4700	2
AS&D. ALLARD (S)	5	20	3	8	37202,00	16558,00	53760,00	6995,00	1860,10	7440	4
A. SCHUTZ (S)	5	10	2	7	36956,00	23347,00	60303,00	6393,00	3695,60	7391	2
E. LECOIFFIER	10	23	3	8	36582,00	15918,00	52500,00	6856,00	1590,52	3658	2
MME A. TINCHON	14	36	1	14	36099,00	15189,00	51288,00	5764,00	1002,75	2578	3
A. COELHO	2	12	2	8	36089,00	6867,00	42956,00	2875,00	3007,42	18044	6
MME C. HERISSON DE BEAUVOIR	10	35	2	17	35982,00	14748,00	50730,00	5917,00	1028,06	3598	4
H. SHIMIZU	11	18	2	11	35493,00	16453,00	51946,00	5155,00	1971,83	3227	2
D. SATALIA	8	18	1	11	35095,00	14743,00	49838,00	6548,00	1949,72	4387	2
JL. PELLETAN	8	19	3	7	34975,00	20047,00	55022,00	7164,00	1840,79	4372	2
C. BONIN (S)	11	28	2	11	34765,00	9341,00	44106,00	6399,00	1241,61	3160	3
G. GEISLER	11	30	3	18	34601,00	9793,00	44394,00	3047,00	1153,37	3146	3
A. VIGREUX (S)	8	25	1	15	34359,00	11924,00	46283,00	6512,00	1374,36	4295	3
F. PARDON	5	20	2	10	34283,00	15420,00	49703,00	6402,00	1714,15	6857	4
F. GUYADER (S)	18	50	0	25	33954,00	12111,00	46065,00	3218,00	679,08	1886	3
M. DREAN	4	14	2	6	33748,00	15183,00	48931,00	6254,00	2410,57	8437	4
P. DOLLE	8	25	2	16	33283,00	22263,00	55546,00	7213,00	1331,32	4160	3
E. CLAYEUX (S)	17	21	1	16	32539,00	0,00	32539,00	5853,00	1549,48	1914	1
L. CARBERRY (S)	16	21	4	8	32145,00	2812,00	34957,00	5686,00	1530,71	2009	1
C. RESTOUT	4	19	2	14	31788,00	14300,00	46088,00	5983,00	1673,05	7947	5
S. JOUSSELIN	8	29	4	19	31710,00	15957,00	47667,00	5966,00	1093,45	3964	4
A. WEST	16	62	2	13	31373,00	12930,00	44303,00	3868,00	506,02	1961	4
V. CHATELLIER	6	13	3	9	31263,00	12712,00	43975,00	5801,00	2404,85	5210	2
C. MARTINON	6	48	0	21	31023,00	13951,00	44974,00	4970,00	646,31	5170	8
OA. ANAYA	6	14	3	4	30808,00	13862,00	44670,00	5804,00	2200,57	5135	2
A. FOUCHET (S)	8	21	2	8	30597,00	5366,00	35963,00	5353,00	1457,00	3825	3
MME S. AUDOY	1	5	3	2	29979,00	0,00	29979,00	0,00	5995,80	29979	5
J. PLANQUE (S)	11	44	1	23	29858,00	14104,00	43962,00	5652,00	678,59	2714	4
D. MORISSON (S)	10	25	1	14	29754,00	7340,00	37094,00	5466,00	1190,16	2975	3
G. BRAEM	7	24	1	12	29712,00	8985,00	38697,00	2556,00	1238,00	4245	3
MME D. SCHOENHERR	11	23	1	12	29229,00	15819,00	45048,00	5848,00	1270,83	2657	2
M. BLANCPAIN (S)	10	31	1	17	29186,00	16980,00	46166,00	5514,00	941,48	2919	3
L. CADOT	7	19	2	7	28945,00	13128,00	42073,00	5478,00	1523,42	4135	3
G. FOURRIER	9	32	2	15	28922,00	10104,00	39026,00	5277,00	903,81	3214	4
M. NIGGE (S)	14	26	1	11	28686,00	13024,00	41710,00	4990,00	1103,31	2049	2
G. JUILLET	16	49	2	22	27782,00	10520,00	38302,00	5012,00	566,98	1736	3
MME E. CURY	13	43	1	23	27756,00	13404,00	41160,00	5032,00	645,49	2135	3
L&M. VIEL (S)	8	22	2	13	27739,00	10629,00	38368,00	4137,00	1260,86	3467	3
MME N. MOONS	2	7	2	2	27656,00	0,00	27656,00	0,00	3950,86	13828	4
MF. WEISSMEIER	14	41	1	18	27651,00	12254,00	39905,00	5093,00	674,41	1975	3
MME G. GADBLED	5	22	2	10	27451,00	12349,00	39800,00	5150,00	1247,77	5490	4
P&C. PELTIER (S)	7	13	2	10	27155,00	5820,00	32975,00	4218,00	2088,85	3879	2
F. HAYERES (S)	12	22	4	7	26991,00	10569,00	37560,00	4624,00	1226,86	2249	2
MME I. JUTEAU	5	25	2	16	26865,00	12083,00	38948,00	4806,00	1074,60	5373	5
MME C. BERTIN	4	17	1	11	26779,00	12267,00	39046,00	5071,00	1575,24	6695	4
MME A. WATTEL	15	31	1	16	26343,00	6426,00	32769,00	3165,00	849,77	1756	2
H. PALMER	1	1	0	1	26180,00	0,00	26180,00	0,00	26180,00	26180	1
MME J. SOUBAGNE	10	25	1	15	26084,00	18245,00	44329,00	5754,00	1043,36	2608	3
M. GONZALEZ (S)	3	11	1	6	25877,00	16014,00	41891,00	5441,00	2352,45	8626	4
F. GELHAY	8	21	2	9	25777,00	9345,00	35122,00	4513,00	1227,48	3222	3
S. NIGGE (S)	14	34	1	15	25536,00	10942,00	36478,00	3101,00	751,06	1824	2
JM. BEGUIGNE	9	16	1	8	25483,00	11545,00	37028,00	3538,00	1592,69	2831	2
M. PECHEUR	2	3	3	0	25050,00	0,00	25050,00	0,00	8350,00	12525	2
A. SUBORICS	11	16	1	8	24509,00	4410,00	28919,00	3147,00	1531,81	2228	1
A. SANGLARD (S)	6	22	2	11	24279,00	12190,00	36469,00	4735,00	1103,59	4046	4
N. GUILBERT	6	14	1	7	24061,00	7800,00	31861,00	2372,00	1718,64	4010	2
S. SMRCZEK	8	18	1	10	23781,00	4078,00	27859,00	1407,00	1321,17	2973	2
MME N. SIGAUD	3	18	0	12	23758,00	10687,00	34445,00	4086,00	1319,89	7919	6
MME N. GARDE DUBORD	4	15	2	6	23206,00	10441,00	33647,00	4310,00	1547,07	5802	4
JP. FOLACCI	8	13	2	8	22871,00	4952,00	27823,00	4205,00	1759,31	2859	2
A. MONTAUBAN VAN SWIJNDREGT (S)	4	11	1	8	22653,00	10188,00	32841,00	4263,00	2059,36	5663	3
HJ. FARIA PEREIRA	13	27	2	8	22512,00	8150,00	30662,00	2662,00	833,78	1732	2
CH. HERPIN (S)	12	19	2	8	22490,00	0,00	22490,00	4045,00	1183,68	1874	2
G. VERHEYE	3	19	2	5	22094,00	12989,00	35083,00	4538,00	1162,84	7365	6
M. WEBER	8	18	1	11	21964,00	4939,00	26903,00	1547,00	1220,22	2746	2
G. BATISTIC	10	23	1	9	21913,00	2259,00	24172,00	945,00	952,74	2191	2
I. RAYBOULD	5	19	1	9	21582,00	8801,00	30383,00	3141,00	1135,89	4316	4
F. NICOLLE	6	6	3	1	21400,00	0,00	21400,00	3740,00	3566,67	3567	1
A. LOTOUT	3	18	1	13	21338,00	6729,00	28067,00	3834,00	1185,44	7113	6
MME P. VANHOVE	8	11	2	6	21281,00	4047,00	25328,00	3903,00	1934,64	2660	1
MME C. NICOT	5	16	1	7	21207,00	9540,00	30747,00	3941,00	1325,44	4241	3
MME J. HIERGENS	4	13	1	6	21040,00	9465,00	30505,00	3961,00	1618,46	5260	3
L. GIREL	3	12	1	6	20851,00	9380,00	30231,00	3925,00	1737,58	6950	4
A. ESTRABOL	8	22	1	8	20654,00	14811,00	35465,00	4258,00	938,82	2582	3
MME N. BENTLEY	8	27	1	12	20322,00	8510,00	28832,00	3813,00	752,67	2540	3
B. RECHER	4	18	2	8	20252,00	8420,00	28672,00	3775,00	1125,11	5063	5
JC. SARAIS	7	16	1	8	20003,00	8997,00	29000,00	3765,00	1250,19	2858	2
O. REGLEY	7	23	1	8	19799,00	8736,00	28535,00	3723,00	860,83	2828	3
S. EVENO	9	16	1	10	19786,00	5751,00	25537,00	3603,00	1236,63	2198	2
L. BOUALEM	6	24	1	11	19647,00	8185,00	27832,00	3656,00	818,63	3274	4
T. MERCIER	2	14	2	5	19585,00	8810,00	28395,00	3028,00	1398,93	9792	7
BUTEL & BEAUNEZ (S)	4	13	1	3	19488,00	13060,00	32548,00	4048,00	1499,08	4872	3
E. BERNHARDT	3	14	1	6	19320,00	8691,00	28011,00	3344,00	1380,00	6440	5
S. CHEVALIER	9	28	1	15	19142,00	8553,00	27695,00	3578,00	683,64	2127	3
R. SAINTE ROSE	5	21	2	16	19140,00	11361,00	30501,00	3957,00	911,43	3828	4
S. MORINEAU	11	42	1	9	19095,00	8589,00	27684,00	3595,00	454,64	1736	4
MME M. PRUNET-FOCH	5	9	2	2	18765,00	0,00	18765,00	3377,00	2085,00	3753	2
E. ZAHARIEV	4	8	1	4	18744,00	12576,00	31320,00	3814,00	2343,00	4686	2
M. BERTO	6	17	2	10	18270,00	6237,00	24507,00	3154,00	1074,71	3045	3
J. GOOSSENS	3	7	1	2	18148,00	8165,00	26313,00	3419,00	2592,57	6049	2
L. EDON	4	15	1	7	18092,00	8137,00	26229,00	3406,00	1206,13	4523	4
U. SCHWINN	9	16	1	5	17982,00	6470,00	24452,00	1988,00	1123,88	1998	2
A. CARRASCO SANCHEZ	3	7	1	4	17880,00	10300,00	28180,00	3482,00	2554,29	5960	2
M. ANDRIANTSOA RATSIMIHAH	3	9	1	5	17859,00	8034,00	25893,00	3363,00	1984,33	5953	3
MME B. SABLON	3	11	2	5	17857,00	4929,00	22786,00	3168,00	1623,36	5952	4
MLG. DE CARVALHO	4	12	2	3	17482,00	7865,00	25347,00	3292,00	1456,83	4370	3
E. ALLAIRE (S)	10	11	2	8	17117,00	2985,00	20102,00	3003,00	1556,09	1712	1
S. MAURER	5	18	1	7	16924,00	7614,00	24538,00	2421,00	940,22	3385	4
G. ORTIZ	3	19	2	6	16800,00	7557,00	24357,00	3162,00	884,21	5600	6
JP. CARVALHO	9	23	1	7	16778,00	10201,00	26979,00	3279,00	729,48	1864	3
F. BELMONT	4	13	1	7	16742,00	8574,00	25316,00	3302,00	1287,85	4186	3
MME S. HAESMANS	5	21	2	8	16675,00	9632,00	26307,00	2363,00	794,05	3335	4
F. SANCHEZ	9	26	1	7	16313,00	7339,00	23652,00	2873,00	627,42	1813	3
A. SEFIANE	3	10	1	4	15966,00	6292,00	22258,00	2990,00	1596,60	5322	3
MME H. SAUER	7	13	1	5	15726,00	10582,00	26308,00	3173,00	1209,69	2247	2
P. AUCHERE	5	10	1	5	15706,00	5536,00	21242,00	2861,00	1570,60	3141	2
G. NAKOUZI	3	12	1	6	15198,00	634,00	15832,00	265,00	1266,50	5066	4
H. MERIENNE (S)	2	4	2	2	15197,00	4362,00	19559,00	2816,00	3799,25	7598	2
MME L. LE GEAY	3	8	1	3	15144,00	6813,00	21957,00	2853,00	1893,00	5048	3
S. SCHLEPPI	7	22	0	9	14940,00	6718,00	21658,00	2738,00	679,09	2134	3
B. GOURDON (S)	7	11	0	10	14847,00	268,00	15115,00	2517,00	1349,73	2121	2
H. BLUME	9	18	1	8	14735,00	4578,00	19313,00	1915,00	818,61	1637	2
MME M. SOLIGNAC	4	9	1	5	14539,00	6460,00	20999,00	2752,00	1615,44	3635	2
Y. DAUCE	3	12	1	4	14516,00	6530,00	21046,00	2720,00	1209,67	4839	4
MME P. DEMORISE	1	7	1	4	14430,00	6492,00	20922,00	2717,00	2061,43	14430	7
A. KAHN (S)	3	9	2	3	14354,00	5738,00	20092,00	2657,00	1594,89	4785	3
