Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
WAYNE-MARTIN LORDAN	2	2	0	1	171450,00	0,00	171450,00	0,00	85725,00	85725	1
DYLAN BROWNE MCMONAGLE	1	1	0	1	45720,00	0,00	45720,00	0,00	45720,00	45720	1
PETR FORET	1	1	0	1	10980,00	4941,00	15921,00	2069,00	10980,00	10980	1
ROSSA RYAN	3	3	0	1	7545,00	0,00	7545,00	0,00	2515,00	2515	1
DAVID JAMES ALLAN	1	1	0	1	7320,00	0,00	7320,00	0,00	7320,00	7320	1
MME HOLLIE DOYLE	3	3	0	1	5030,00	0,00	5030,00	0,00	1676,67	1677	1
MILAN ZATLOUKAL	3	4	0	1	4581,00	2061,00	6642,00	564,00	1145,25	1527	1
THORE HAMMER-HANSEN	3	3	0	1	3098,00	0,00	3098,00	0,00	1032,67	1033	1
STANISLAS BEROUD	3	3	0	1	2800,00	0,00	2800,00	504,00	933,33	933	1
TOM SERVIER	2	3	0	1	2660,00	0,00	2660,00	478,00	886,67	1330	2
SILVESTRE DE SOUSA	1	1	0	1	2515,00	1886,00	4401,00	374,00	2515,00	2515	1
LOUNIS MABROUK	4	5	0	1	2223,00	1667,00	3890,00	330,00	444,60	556	1
LUDOVIC PHILIPPERON	1	1	0	1	2090,00	0,00	2090,00	376,00	2090,00	2090	1
VICTOR NAIL-ROCHER	2	2	0	1	2000,00	0,00	2000,00	360,00	1000,00	1000	1
ADRIEN BLAIS	1	1	0	1	2000,00	0,00	2000,00	360,00	2000,00	2000	1
MATHIS ZULIANI	1	1	0	1	2000,00	0,00	2000,00	360,00	2000,00	2000	1
JOEL PHELIPPE	1	1	0	1	1960,00	0,00	1960,00	352,00	1960,00	1960	1
ANDREA FELE	2	2	0	1	1800,00	810,00	2610,00	339,00	900,00	900	1
OMAR DANIEL ANDRADA	1	1	0	1	1750,00	787,00	2537,00	329,00	1750,00	1750	1
GABIN MEUNIER	1	1	0	1	1540,00	0,00	1540,00	277,00	1540,00	1540	1
