Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
D&P. PROD'HOMME (S)	17	69	5	32	164446,00	83342,00	247788,00	30167,00	2383,28	9673	4
TIM. DONWORTH (S)	30	59	9	29	163772,00	84818,00	248590,00	27666,00	2775,80	5459	2
J. BOISNARD (S)	41	113	10	55	160811,00	84869,00	245680,00	27953,00	1423,11	3922	3
L. GADBIN (S)	37	90	7	56	160131,00	88829,00	248960,00	27834,00	1779,23	4328	2
L. BAUDRON (S)	24	68	9	39	159117,00	71172,00	230289,00	25381,00	2339,96	6630	3
E. LIBAUD (S)	30	76	6	44	155605,00	82392,00	237997,00	29162,00	2047,43	5187	3
CH. GOURDAIN (S)	27	99	8	60	152673,00	73324,00	225997,00	29119,00	1542,15	5655	4
CH. PLISSON (S)	26	127	7	49	150832,00	69110,00	219942,00	27189,00	1187,65	5801	5
D. MELE (S)	17	32	9	17	150157,00	44690,00	194847,00	26368,00	4692,41	8833	2
JUL. PHELIPPON	17	81	7	42	150081,00	74217,00	224298,00	28445,00	1852,85	8828	5
P. OLAVE VALDIVIELSO	14	30	6	17	147806,00	88824,00	236630,00	20685,00	4926,87	10558	2
S. KOBAYASHI (S)	25	58	4	30	147462,00	96507,00	243969,00	31300,00	2542,45	5898	2
X. BLANCHET (S)	24	60	6	32	145253,00	65064,00	210317,00	24536,00	2420,88	6052	3
M. GUARNIERI	28	96	6	40	141687,00	66920,00	208607,00	24334,00	1475,91	5060	3
D. GUILLEMIN (S)	22	44	8	28	132152,00	35138,00	167290,00	25523,00	3003,45	6007	2
KR. BURKE	9	10	1	4	131575,00	0,00	131575,00	0,00	13157,50	14619	1
P. SOGORB	29	93	8	52	128592,00	47404,00	175996,00	15524,00	1382,71	4434	3
Y. BONNEFOY (S)	24	114	2	65	126126,00	53791,00	179917,00	19832,00	1106,37	5255	5
G. PANNIER	16	56	6	31	125563,00	64697,00	190260,00	22535,00	2242,20	7848	4
E. MIKHALIDES (S)	13	52	9	26	125427,00	71534,00	196961,00	20960,00	2412,06	9648	4
A. BARON	25	74	10	37	125247,00	55896,00	181143,00	22577,00	1692,53	5010	3
P.DE CHEVIGNY	19	45	6	25	123595,00	65686,00	189281,00	23848,00	2746,56	6505	2
G. HERNON (S)	24	49	5	26	119319,00	57776,00	177095,00	18843,00	2435,08	4972	2
JP. GAUVIN (S)	14	52	7	26	118651,00	59428,00	178079,00	22637,00	2281,75	8475	4
C. TOLAINI	31	49	11	29	114477,00	9118,00	123595,00	19486,00	2336,27	3693	2
F. BRESSON (S)	19	49	6	25	113306,00	54468,00	167774,00	20482,00	2312,37	5963	3
M. RULEC (S)	15	40	2	21	113170,00	48691,00	161861,00	20130,00	2829,25	7545	3
T. FOURCY (S)	28	40	3	28	111655,00	22468,00	134123,00	13528,00	2791,38	3988	1
T. POCHE	28	90	8	37	109627,00	48269,00	157896,00	20164,00	1218,08	3915	3
T. SPEICHER	16	43	7	23	109250,00	58361,00	167611,00	20724,00	2540,70	6828	3
MME A. KARKOSA	28	46	5	25	108624,00	42108,00	150732,00	14276,00	2361,39	3879	2
N. PAYSAN	22	62	8	38	107898,00	38841,00	146739,00	19286,00	1740,29	4904	3
S. LABATE (S)	25	97	5	54	107056,00	50054,00	157110,00	18742,00	1103,67	4282	4
MME V. HEAD	26	54	4	31	106079,00	63558,00	169637,00	17365,00	1964,43	4080	2
R. CHOTARD	16	69	7	38	105050,00	58808,00	163858,00	21061,00	1522,46	6566	4
F. ROHAUT (S)	28	49	4	37	104962,00	44407,00	149369,00	16049,00	2142,08	3749	2
M. KREBS (S)	17	90	3	58	104842,00	49553,00	154395,00	18325,00	1164,91	6167	5
K. TAVARES (S)	17	30	7	18	103801,00	58615,00	162416,00	21418,00	3460,03	6106	2
M. SEROR (S)	24	48	6	25	100782,00	55445,00	156227,00	19927,00	2099,63	4199	2
A. COUETIL (S)	36	85	5	44	98600,00	29236,00	127836,00	17697,00	1160,00	2739	2
B. AUDOUIN (S)	14	60	8	31	98058,00	47337,00	145395,00	18861,00	1634,30	7004	4
C. LOTOUX (S)	14	43	7	22	97925,00	44639,00	142564,00	18353,00	2277,33	6995	3
L. BERNHARDT	18	79	8	34	96405,00	48297,00	144702,00	16582,00	1220,32	5356	4
MME L. DUPELIN LALUNG	13	57	16	33	96320,00	53828,00	150148,00	18023,00	1689,82	7409	4
S. CERULIS	18	52	5	23	92280,00	38146,00	130426,00	13908,00	1774,62	5127	3
H. GHABRI	14	48	4	23	92185,00	41178,00	133363,00	13347,00	1920,52	6585	3
N. BELLANGER (S)	17	45	4	23	92096,00	39881,00	131977,00	15529,00	2046,58	5417	3
S. RICHTER	12	37	5	23	91082,00	33106,00	124188,00	12336,00	2461,68	7590	3
M. CESANDRI (S)	16	56	4	25	88170,00	42304,00	130474,00	16946,00	1574,46	5511	4
MME C. COURTADE	22	40	2	24	87512,00	2716,00	90228,00	15849,00	2187,80	3978	2
D. CHENU	17	82	4	44	83881,00	44137,00	128018,00	16744,00	1022,94	4934	5
M. GEISLER	15	38	5	23	83500,00	37822,00	121322,00	15510,00	2197,37	5567	3
FX. WEISSMEIER	21	67	4	37	80876,00	21807,00	102683,00	7645,00	1207,10	3851	3
MME C. BARANDE BARBE	11	47	2	14	80416,00	37496,00	117912,00	15299,00	1710,98	7311	4
MME V. DISSAUX	10	39	6	17	79851,00	39844,00	119695,00	14841,00	2047,46	7985	4
MME A. THIBAUT	17	71	10	47	79750,00	45201,00	124951,00	15595,00	1123,24	4691	4
JPH. DUBOIS	16	43	4	26	78245,00	43279,00	121524,00	15012,00	1819,65	4890	3
B. LEGROS (S)	12	76	6	32	76187,00	30913,00	107100,00	13253,00	1002,46	6349	6
MME A. BUDKA	19	58	4	23	75528,00	36598,00	112126,00	14022,00	1302,21	3975	3
TJ. MARTINS NOVAIS	34	87	3	34	72301,00	31658,00	103959,00	9372,00	831,05	2126	3
MME S. LANSLOTS	7	28	4	12	72044,00	31575,00	103619,00	12346,00	2573,00	10292	4
PE. DUBOIS (S)	8	20	3	11	71958,00	18032,00	89990,00	4383,00	3597,90	8995	3
S. JESUS	13	55	3	21	71557,00	24002,00	95559,00	9684,00	1301,04	5504	4
LD. RACCO	11	26	3	11	68202,00	27222,00	95424,00	9772,00	2623,15	6200	2
MME M. DESVAUX	9	35	5	15	68101,00	29735,00	97836,00	12818,00	1945,74	7567	4
D. SMAGA	2	10	2	6	67848,00	30527,00	98375,00	12786,00	6784,80	33924	5
R. AVIAL LOPEZ	10	48	3	27	67514,00	27947,00	95461,00	10160,00	1406,54	6751	5
A.DE MIEULLE	3	3	0	2	67268,00	6200,00	73468,00	3400,00	22422,67	22423	1
M. JUSTUM	20	73	2	36	66063,00	30380,00	96443,00	12244,00	904,97	3303	4
FX. BELVISI	7	26	3	11	65000,00	29246,00	94246,00	12244,00	2500,00	9286	4
P. MONFORT (S)	5	20	2	14	64813,00	30029,00	94842,00	12295,00	3240,65	12963	4
MME C. WHITFIELD	12	31	4	17	63876,00	24157,00	88033,00	8940,00	2060,52	5323	3
D. BONILLA (S)	8	34	2	23	63621,00	30054,00	93675,00	12035,00	1871,21	7953	4
J. LEROY	18	63	2	32	63560,00	34555,00	98115,00	12694,00	1008,89	3531	4
M. MUNCH (S)	12	24	4	15	62991,00	29609,00	92600,00	7557,00	2624,63	5249	2
V. DEVILLARS	10	51	3	22	62769,00	28233,00	91002,00	11152,00	1230,76	6277	5
N. LE ROCH	9	20	4	8	62448,00	32672,00	95120,00	9156,00	3122,40	6939	2
M. ALONSO ROLDAN	21	70	1	36	62313,00	35495,00	97808,00	12384,00	890,19	2967	3
MME J. LE STANG	14	48	3	22	61829,00	30385,00	92214,00	10367,00	1288,10	4416	3
P. SIGAUD	5	26	4	12	61684,00	27750,00	89434,00	10791,00	2372,46	12337	5
F. BOUALEM	9	43	5	15	60921,00	27407,00	88328,00	10333,00	1416,77	6769	5
P. SCHIERGEN	6	11	3	8	60794,00	21337,00	82131,00	7138,00	5526,73	10132	2
W. HICKST	13	19	4	9	60709,00	2912,00	63621,00	1847,00	3195,21	4670	1
MME S. JAFFRELOT-BEDON	15	49	3	26	60282,00	24486,00	84768,00	11210,00	1230,24	4019	3
MME I. JANACKOVA KOPLIKOVA	14	43	4	25	59887,00	8586,00	68473,00	3493,00	1392,72	4278	3
P. ADDA (S)	12	42	2	23	59539,00	32668,00	92207,00	11884,00	1417,60	4962	4
S. ZULIANI (S)	11	23	4	13	59473,00	9518,00	68991,00	10862,00	2585,78	5407	2
S. GOUYETTE (S)	19	64	6	23	59275,00	21668,00	80943,00	11074,00	926,17	3120	3
V. LUKA	24	43	3	25	55852,00	9866,00	65718,00	4304,00	1298,88	2327	2
JV. TOUX	11	31	3	14	54800,00	4266,00	59066,00	1784,00	1767,74	4982	3
F. MONNIER (S)	15	51	3	22	53966,00	26409,00	80375,00	10435,00	1058,16	3598	3
G. SOULIE	11	26	4	15	53521,00	19927,00	73448,00	9672,00	2058,50	4866	2
J. DA SILVA	7	33	4	12	53459,00	18104,00	71563,00	8567,00	1619,97	7637	5
O. TRIGODET (S)	10	24	2	19	52489,00	32166,00	84655,00	10918,00	2187,04	5249	2
K. PLISSON	13	56	4	19	52354,00	23321,00	75675,00	8274,00	934,89	4027	4
MME JF. BERNARD	17	23	3	14	52345,00	23644,00	75989,00	8345,00	2275,87	3079	1
PIER. MENARD	11	31	3	21	51871,00	23852,00	75723,00	9029,00	1673,26	4716	3
C. CORDUAN	6	21	3	11	51761,00	7791,00	59552,00	9516,00	2464,81	8627	4
C. FEY (S)	9	29	2	14	51156,00	18890,00	70046,00	6743,00	1764,00	5684	3
S. GOUVAZE (S)	17	27	3	15	50351,00	23164,00	73515,00	7262,00	1864,85	2962	2
C. PAUTIER	8	32	3	15	50331,00	22640,00	72971,00	9475,00	1572,84	6291	4
A. WATRIGANT (S)	9	28	3	13	48956,00	24177,00	73133,00	8301,00	1748,43	5440	3
M. PLANARD	11	39	5	13	48676,00	24341,00	73017,00	9484,00	1248,10	4425	4
MME J. SOUDAN	18	27	1	15	48161,00	18875,00	67036,00	6781,00	1783,74	2676	2
S. PECORARO	7	19	3	11	48127,00	21651,00	69778,00	8764,00	2533,00	6875	3
N. LEENDERS	12	42	2	20	47113,00	13271,00	60384,00	8271,00	1121,74	3926	4
MME AL. GUILDOUX	9	37	2	24	46542,00	20934,00	67476,00	8759,00	1257,89	5171	4
R. AVIAL SANCHEZ	5	20	3	8	44633,00	20082,00	64715,00	8112,00	2231,65	8927	4
MME G. RARICK	17	66	1	25	44273,00	26090,00	70363,00	9110,00	670,80	2604	4
J. PIEDNOEL	9	38	4	16	43271,00	17193,00	60464,00	8003,00	1138,71	4808	4
F. BELLEMERE	11	28	2	15	42957,00	24135,00	67092,00	8347,00	1534,18	3905	3
G. DOLEUZE	10	23	2	13	42716,00	21697,00	64413,00	7526,00	1857,22	4272	2
MME R. PHILIPPON	11	44	4	24	42666,00	19883,00	62549,00	7208,00	969,68	3879	4
G. ARIZKORRETA ELOSEGUI	6	20	3	11	42034,00	18736,00	60770,00	6463,00	2101,70	7006	3
A. LARTIGAU	18	33	2	22	41606,00	3811,00	45417,00	6865,00	1260,79	2311	2
A. SPANU	1	6	2	3	41576,00	18707,00	60283,00	7833,00	6929,33	41576	6
M. PELLETAN	7	25	3	11	41560,00	19790,00	61350,00	7967,00	1662,40	5937	4
L. PONTOIR (S)	9	27	3	12	41010,00	20914,00	61924,00	7195,00	1518,89	4557	3
E. LECOIFFIER	10	26	3	10	40936,00	17247,00	58183,00	7412,00	1574,46	4094	3
A. SANCHEZ-MARTIN	9	49	2	25	40551,00	20410,00	60961,00	7277,00	827,57	4506	5
S. NIGGE (S)	15	39	2	17	40468,00	21759,00	62227,00	6194,00	1037,64	2698	3
W. WALTON	5	23	4	10	40254,00	23238,00	63492,00	8248,00	1750,17	8051	5
MME S. PENOT	9	30	3	7	40187,00	18191,00	58378,00	6843,00	1339,57	4465	3
MME C. AUVRAY	7	48	1	24	40093,00	18031,00	58124,00	6480,00	835,27	5728	7
JM. OSORIO BERTRAN DE LIS	7	23	2	10	39827,00	0,00	39827,00	0,00	1731,61	5690	3
S. JOUSSELIN	8	35	6	22	39670,00	20565,00	60235,00	7598,00	1133,43	4959	4
A. SCHUTZ (S)	5	12	2	8	39644,00	25363,00	65007,00	6792,00	3303,67	7929	2
MME J. DUPONT-FAHN	9	27	2	9	38021,00	17653,00	55674,00	7166,00	1408,19	4225	3
H. GREWE	8	16	3	7	37596,00	9885,00	47481,00	2296,00	2349,75	4700	2
AS&D. ALLARD (S)	6	21	3	9	37353,00	16558,00	53911,00	7019,00	1778,71	6226	4
F. GUYADER (S)	19	55	0	27	37105,00	12624,00	49729,00	3373,00	674,64	1953	3
A. COELHO	2	14	2	9	36852,00	7210,00	44062,00	3018,00	2632,29	18426	7
H. SHIMIZU	12	19	2	12	36693,00	16993,00	53686,00	5381,00	1931,21	3058	2
JL. PELLETAN	8	20	3	8	36475,00	20047,00	56522,00	7404,00	1823,75	4559	3
MME C. HERISSON DE BEAUVOIR	10	36	2	18	36357,00	14748,00	51105,00	5977,00	1009,92	3636	4
MME A. TINCHON	14	37	1	14	36099,00	15189,00	51288,00	5764,00	975,65	2578	3
A. SUBORICS	13	20	2	9	35971,00	4410,00	40381,00	3147,00	1798,55	2767	2
F. HAYERES (S)	13	25	5	9	35551,00	12973,00	48524,00	5900,00	1422,04	2735	2
D. SATALIA	9	21	1	11	35095,00	14743,00	49838,00	6548,00	1671,19	3899	2
C. BONIN (S)	11	29	2	11	34765,00	9341,00	44106,00	6399,00	1198,79	3160	3
E. CLAYEUX (S)	17	25	1	18	34709,00	0,00	34709,00	6242,00	1388,36	2042	1
L. CARBERRY (S)	17	23	4	10	34617,00	2812,00	37429,00	5723,00	1505,09	2036	1
G. GEISLER	12	32	3	18	34601,00	9793,00	44394,00	3047,00	1081,28	2883	3
A. VIGREUX (S)	9	26	1	15	34359,00	11924,00	46283,00	6512,00	1321,50	3818	3
P. DOLLE	8	28	2	17	34318,00	23039,00	57357,00	7448,00	1225,64	4290	4
F. PARDON	5	20	2	10	34283,00	15420,00	49703,00	6402,00	1714,15	6857	4
C. RESTOUT	4	20	2	15	33804,00	15207,00	49011,00	6362,00	1690,20	8451	5
M. DREAN	4	15	2	6	33748,00	15183,00	48931,00	6254,00	2249,87	8437	4
M. BLANCPAIN (S)	10	35	1	19	32984,00	18688,00	51672,00	6228,00	942,40	3298	4
MF. WEISSMEIER	15	47	1	21	32835,00	15680,00	48515,00	5923,00	698,62	2189	3
J. PLANQUE (S)	12	47	1	25	32183,00	15004,00	47187,00	6060,00	684,74	2682	4
G. JUILLET	17	53	2	25	31992,00	12465,00	44457,00	5811,00	603,62	1882	3
A. WEST	16	64	2	14	31909,00	12930,00	44839,00	3868,00	498,58	1994	4
G. BRAEM	7	25	1	13	31588,00	8985,00	40573,00	2556,00	1263,52	4513	4
C. MARTINON	6	50	0	22	31552,00	14189,00	45741,00	5069,00	631,04	5259	8
M. NIGGE (S)	14	28	1	13	31498,00	14289,00	45787,00	5362,00	1124,93	2250	2
L&M. VIEL (S)	9	25	3	13	31489,00	12316,00	43805,00	4843,00	1259,56	3499	3
N. GUILBERT	7	17	2	7	31361,00	11085,00	42446,00	3748,00	1844,76	4480	2
V. CHATELLIER	6	13	3	9	31263,00	12712,00	43975,00	5801,00	2404,85	5210	2
D. MORISSON (S)	12	31	1	16	30929,00	7340,00	38269,00	5667,00	997,71	2577	3
OA. ANAYA	6	14	3	4	30808,00	13862,00	44670,00	5804,00	2200,57	5135	2
A. FOUCHET (S)	9	22	2	8	30597,00	5366,00	35963,00	5353,00	1390,77	3400	2
MME S. AUDOY	1	5	3	2	29979,00	0,00	29979,00	0,00	5995,80	29979	5
L. CADOT	7	20	2	8	29695,00	13128,00	42823,00	5598,00	1484,75	4242	3
JM. BEGUIGNE	9	22	1	10	29348,00	14443,00	43791,00	4416,00	1334,00	3261	2
MME D. SCHOENHERR	11	23	1	12	29229,00	15819,00	45048,00	5848,00	1270,83	2657	2
MME A. WATTEL	17	36	1	19	29095,00	6888,00	35983,00	3305,00	808,19	1711	2
MME G. GADBLED	5	23	2	11	28951,00	12349,00	41300,00	5330,00	1258,74	5790	5
G. FOURRIER	9	32	2	15	28922,00	10104,00	39026,00	5277,00	903,81	3214	4
P&C. PELTIER (S)	8	15	2	12	28905,00	5820,00	34725,00	4509,00	1927,00	3613	2
F. NICOLLE	7	8	4	2	28750,00	0,00	28750,00	5063,00	3593,75	4107	1
MME E. CURY	13	45	1	24	27928,00	13533,00	41461,00	5071,00	620,62	2148	3
MME N. MOONS	2	7	2	2	27656,00	0,00	27656,00	0,00	3950,86	13828	4
MME I. JUTEAU	5	25	2	16	26865,00	12083,00	38948,00	4806,00	1074,60	5373	5
MME C. BERTIN	4	18	1	11	26779,00	12267,00	39046,00	5071,00	1487,72	6695	5
L. BLANCHET (S)	6	16	2	5	26587,00	11960,00	38547,00	3753,00	1661,69	4431	3
S. SMRCZEK	9	20	1	11	26469,00	4078,00	30547,00	1407,00	1323,45	2941	2
MME J. SOUBAGNE	10	26	1	16	26399,00	18481,00	44880,00	5825,00	1015,35	2640	3
M. ANDRIANTSOA RATSIMIHAH	3	12	2	6	26379,00	12264,00	38643,00	5020,00	2198,25	8793	4
M. GONZALEZ (S)	3	12	1	7	26357,00	16230,00	42587,00	5531,00	2196,42	8786	4
MME M. PRUNET-FOCH	5	10	3	2	26265,00	0,00	26265,00	4727,00	2626,50	5253	2
P. AUCHERE	5	12	2	5	26256,00	10283,00	36539,00	4849,00	2188,00	5251	2
H. PALMER	1	1	0	1	26180,00	0,00	26180,00	0,00	26180,00	26180	1
A. SANGLARD (S)	6	23	2	12	26007,00	13486,00	39493,00	5128,00	1130,74	4334	4
F. GELHAY	8	22	2	9	25777,00	9345,00	35122,00	4513,00	1171,68	3222	3
E. ALLAIRE (S)	10	14	3	9	25755,00	7678,00	33433,00	4735,00	1839,64	2576	1
JP. FOLACCI	8	14	2	9	25211,00	4952,00	30163,00	4626,00	1800,79	3151	2
M. WEBER	8	21	1	12	25062,00	4939,00	30001,00	1547,00	1193,43	3133	3
M. PECHEUR	2	3	3	0	25050,00	0,00	25050,00	0,00	8350,00	12525	2
MME J. HIERGENS	4	15	1	7	25050,00	11269,00	36319,00	4716,00	1670,00	6262	4
MME P. VANHOVE	8	13	2	8	24691,00	5055,00	29746,00	4535,00	1899,31	3086	2
MME N. GARDE DUBORD	4	16	2	7	24331,00	10947,00	35278,00	4448,00	1520,69	6083	4
BUTEL & BEAUNEZ (S)	4	16	1	4	24069,00	15121,00	39190,00	4911,00	1504,31	6017	4
G. BATISTIC	11	27	1	11	23929,00	3036,00	26965,00	1270,00	886,26	2175	2
MME N. SIGAUD	3	18	0	12	23758,00	10687,00	34445,00	4086,00	1319,89	7919	6
A. MONTAUBAN VAN SWIJNDREGT (S)	4	12	1	9	23229,00	10447,00	33676,00	4371,00	1935,75	5807	3
HJ. FARIA PEREIRA	13	29	2	8	22512,00	8150,00	30662,00	2662,00	776,28	1732	2
CH. HERPIN (S)	13	21	2	8	22490,00	0,00	22490,00	4045,00	1070,95	1730	2
A. ESTRABOL	8	23	1	9	22154,00	14811,00	36965,00	4498,00	963,22	2769	3
G. VERHEYE	3	21	2	5	22094,00	12989,00	35083,00	4538,00	1052,10	7365	7
A. LOTOUT	3	19	1	14	22030,00	7040,00	29070,00	3964,00	1159,47	7343	6
SIMON & ED CRISFORD	3	3	0	2	21780,00	0,00	21780,00	0,00	7260,00	7260	1
S. EVENO	9	17	1	11	21662,00	6595,00	28257,00	3956,00	1274,24	2407	2
I. RAYBOULD	5	19	1	9	21582,00	8801,00	30383,00	3141,00	1135,89	4316	4
MME C. NICOT	5	16	1	7	21207,00	9540,00	30747,00	3941,00	1325,44	4241	3
MME N. BENTLEY	8	29	1	14	21083,00	8600,00	29683,00	3950,00	727,00	2635	4
AJ. BAPTISTA RIBEIRO DE ABREU	14	24	2	8	21011,00	7791,00	28802,00	3442,00	875,46	1501	2
L. GIREL	4	13	1	6	20851,00	9380,00	30231,00	3925,00	1603,92	5213	3
L. BOUALEM	6	26	1	13	20847,00	8724,00	29571,00	3881,00	801,81	3474	4
B. RECHER	4	18	2	8	20252,00	8420,00	28672,00	3775,00	1125,11	5063	5
R. SAINTE ROSE	5	22	2	17	20040,00	12036,00	32076,00	4161,00	910,91	4008	4
MME B. SABLON	3	13	2	7	20032,00	5907,00	25939,00	3577,00	1540,92	6677	4
JC. SARAIS	7	16	1	8	20003,00	8997,00	29000,00	3765,00	1250,19	2858	2
O. REGLEY	8	24	1	8	19799,00	8736,00	28535,00	3723,00	824,96	2475	3
T. MERCIER	2	14	2	5	19585,00	8810,00	28395,00	3028,00	1398,93	9792	7
E. BERNHARDT	3	14	1	6	19320,00	8691,00	28011,00	3344,00	1380,00	6440	5
S. MORINEAU	11	45	1	10	19296,00	8589,00	27885,00	3595,00	428,80	1754	4
S. CHEVALIER	9	28	1	15	19142,00	8553,00	27695,00	3578,00	683,64	2127	3
AS. PACAULT (S)	6	11	1	10	19086,00	3312,00	22398,00	3641,00	1735,09	3181	2
E. ZAHARIEV	4	8	1	4	18744,00	12576,00	31320,00	3814,00	2343,00	4686	2
M. BERTO	6	17	2	10	18270,00	6237,00	24507,00	3154,00	1074,71	3045	3
J. GOOSSENS	3	7	1	2	18148,00	8165,00	26313,00	3419,00	2592,57	6049	2
L. EDON	4	15	1	7	18092,00	8137,00	26229,00	3406,00	1206,13	4523	4
U. SCHWINN	9	18	1	5	17982,00	6470,00	24452,00	1988,00	999,00	1998	2
A. CARRASCO SANCHEZ	3	7	1	4	17880,00	10300,00	28180,00	3482,00	2554,29	5960	2
MLG. DE CARVALHO	4	12	2	3	17482,00	7865,00	25347,00	3292,00	1456,83	4370	3
S. MAURER	8	22	1	8	17374,00	7816,00	25190,00	2476,00	789,73	2172	3
JP. CARVALHO	9	26	1	8	17148,00	10478,00	27626,00	3334,00	659,54	1905	3
A. KAHN (S)	3	11	2	4	17090,00	6969,00	24059,00	3172,00	1553,64	5697	4
MME J. HENDRIKS	7	17	1	7	16960,00	7628,00	24588,00	2978,00	997,65	2423	2
G. ORTIZ	3	19	2	6	16800,00	7557,00	24357,00	3162,00	884,21	5600	6
F. BELMONT	4	14	1	7	16742,00	8574,00	25316,00	3302,00	1195,86	4186	4
MME S. HAESMANS	5	22	2	8	16675,00	9632,00	26307,00	2363,00	757,95	3335	4
F. SANCHEZ	9	26	1	7	16313,00	7339,00	23652,00	2873,00	627,42	1813	3
A. SEFIANE	3	10	1	4	15966,00	6292,00	22258,00	2990,00	1596,60	5322	3
F. CARNEVALI	7	16	0	6	15838,00	1018,00	16856,00	278,00	989,88	2263	2
MME H. SAUER	7	13	1	5	15726,00	10582,00	26308,00	3173,00	1209,69	2247	2
