Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR CHRISTOPHE ESCUDER	19	74	9	45	62522,00	34820,00	97342,00	27557,00	844,89	3291	4
MME PAULINE JEANNETTE MCCREERY	1	5	4	0	61800,00	0,00	61800,00	0,00	12360,00	61800	5
MR PIERRE SIGAUD	5	26	4	12	61684,00	27750,00	89434,00	10791,00	2372,46	12337	5
MME MIREILLE DESVAUX	7	32	5	13	61185,00	26623,00	87808,00	11516,00	1912,03	8741	5
MME INGRID PANTALL	9	30	5	21	61160,00	16333,00	77493,00	11330,00	2038,67	6796	3
MR JESS PARIZE	19	117	5	46	60782,00	19129,00	79911,00	14710,00	519,50	3199	6
MME AGATHE FOUASSIER	25	75	11	42	60387,00	23766,00	84153,00	22560,00	805,16	2415	3
D.MELE (S)	16	25	6	14	59130,00	5250,00	64380,00	10732,00	2365,20	3696	2
VDA TRANSPORT SOLUTIONS	12	42	3	20	59092,00	28677,00	87769,00	9936,00	1406,95	4924	4
BALLYLINCH STUD	13	30	5	19	58853,00	3307,00	62160,00	1311,00	1961,77	4527	2
MR ERICH SCHWAIGER	10	21	4	14	58822,00	27733,00	86555,00	7044,00	2801,05	5882	2
MME HENRI DEVIN	12	24	5	18	58423,00	28456,00	86879,00	11529,00	2434,29	4869	2
MR REMO SORRENTINO	5	24	5	17	58414,00	32665,00	91079,00	13132,00	2433,92	11683	5
MR ANOJ DON	17	45	6	29	57224,00	14771,00	71995,00	12116,00	1271,64	3366	3
MME JANE NEWETT	3	7	2	5	57211,00	4410,00	61621,00	1749,00	8173,00	19070	2
ECURIE GRIEZMANN	10	25	1	19	56839,00	28511,00	85350,00	9689,00	2273,56	5684	3
MME WALTRAUT SPANNER	5	12	2	8	56620,00	24941,00	81561,00	7548,00	4718,33	11324	2
MR MUSTAFA BOUSAIF	6	17	3	9	54058,00	1795,00	55853,00	752,00	3179,88	9010	3
MR SVEN GOLDMANN	1	4	1	2	53860,00	24236,00	78096,00	10152,00	13465,00	53860	4
MME ANDRE FABRE	7	21	2	12	53820,00	37940,00	91760,00	9960,00	2562,86	7689	3
RIVIERA EQUINE S.A.R.L	4	12	3	6	53419,00	39747,00	93166,00	17364,00	4451,58	13355	3
MR JEAN-VINCENT TOUX	9	28	3	13	52290,00	3184,00	55474,00	1345,00	1867,50	5810	3
HA.PANTALL (S)	9	23	2	11	51814,00	32549,00	84363,00	10398,00	2252,78	5757	3
MR GILLES LECA	13	24	4	14	50940,00	5307,00	56247,00	12011,00	2122,50	3918	2
PCSSE ZAHRA AGA KHAN	4	4	3	1	50170,00	30764,00	80934,00	6846,00	12542,50	12542	1
ECURIE LENGLET	3	7	3	3	49286,00	16551,00	65837,00	6316,00	7040,86	16429	2
MR DIDIER MARS	4	16	3	6	49020,00	22805,00	71825,00	11153,00	3063,75	12255	4
MME JANA DUFKOVA	8	30	3	20	48554,00	5733,00	54287,00	2399,00	1618,47	6069	4
HARAS DU LOGIS SAINT GERMAIN	7	33	4	16	48316,00	30176,00	78492,00	11149,00	1464,12	6902	5
STALL LIBERTY LEAF	6	17	2	11	48166,00	21696,00	69862,00	8956,00	2833,29	8028	3
MR BRYAN LYNAM	2	6	1	4	48064,00	21956,00	70020,00	9101,00	8010,67	24032	3
MJ RACING	5	12	1	9	48055,00	15925,00	63980,00	6669,00	4004,58	9611	2
MR STEFFEN MOLKS	11	60	3	28	48037,00	17257,00	65294,00	12028,00	800,62	4367	5
MR JORDAN KHALIFA	4	23	6	9	47542,00	21390,00	68932,00	8953,00	2067,04	11886	6
MR YVES LENOIR	2	8	1	5	47405,00	18685,00	66090,00	6396,00	5925,63	23702	4
MME JEROMINE LE STANG	13	49	2	24	45948,00	19630,00	65578,00	9687,00	937,71	3534	4
MR FRANCK FORESI	18	91	6	49	45697,00	20681,00	66378,00	21308,00	502,16	2539	5
MR DANIEL MACAULIFFE	17	43	5	28	45384,00	14771,00	60155,00	12116,00	1055,44	2670	3
MME MICHELE BLANC	11	40	4	27	45007,00	18322,00	63329,00	11827,00	1125,18	4092	4
ECURIE ROGIER	9	58	3	36	44919,00	20316,00	65235,00	12511,00	774,47	4991	6
MR RICHARD CHOTARD	9	53	6	35	44908,00	23226,00	68134,00	20087,00	847,32	4990	6
MR J.N. TEMAM	11	39	3	22	44697,00	27446,00	72143,00	13081,00	1146,08	4063	4
MME ALEJANDRA ARENAS VILA	2	15	3	7	44333,00	19947,00	64280,00	8056,00	2955,53	22166	8
SCUDERIA SCOLARI	2	4	2	2	44329,00	29688,00	74017,00	6289,00	11082,25	22164	2
ECURIE GEORGINIO	13	26	2	14	44126,00	15421,00	59547,00	8748,00	1697,15	3394	2
MR NICCOLO RUGANI	6	21	3	12	44027,00	16954,00	60981,00	8969,00	2096,52	7338	4
LG BLOODSTOCK	3	12	0	8	43781,00	19695,00	63476,00	8418,00	3648,42	14594	4
SCEA  ECURIE BADER	6	14	3	9	43633,00	20475,00	64108,00	8385,00	3116,64	7272	2
MME CHRISTIANE HEAD	8	27	3	12	43443,00	8002,00	51445,00	4159,00	1609,00	5430	3
MR KHALIFA MOHAMMED AL ATTIYAH	3	10	3	6	43074,00	19420,00	62494,00	8329,00	4307,40	14358	3
D.GUILLEMIN (S)	16	34	7	21	43060,00	8121,00	51181,00	21622,00	1266,47	2691	2
MR NICOLAS CAULLERY	13	43	4	26	41890,00	10621,00	52511,00	14832,00	974,19	3222	3
MME EMILIE DROUET	2	14	2	11	41818,00	18813,00	60631,00	7118,00	2987,00	20909	7
MR PATRICK PIOCHAUD	1	7	2	3	41576,00	18707,00	60283,00	7833,00	5939,43	41576	7
SARL  DARPAT FRANCE	3	8	3	3	41056,00	27926,00	68982,00	6483,00	5132,00	13685	3
LEONARD DUCASS AGENCY	7	24	4	15	41020,00	19952,00	60972,00	20088,00	1709,17	5860	3
MR FEGUY NANNETTE	2	16	9	7	40720,00	26076,00	66796,00	8679,00	2545,00	20360	8
ECURIE DES CHARMES	10	24	2	16	40642,00	17563,00	58205,00	4242,00	1693,42	4064	2
B.AUDOUIN (S)	10	47	4	29	40308,00	18978,00	59286,00	12041,00	857,62	4031	5
FORZ EUROPE LTD	2	2	1	1	40260,00	0,00	40260,00	0,00	20130,00	20130	1
OTI MANAGEMENT PTY LTD	7	21	3	11	40078,00	16575,00	56653,00	8983,00	1908,48	5725	3
STARS OF FORTUNE	11	47	1	25	39988,00	24151,00	64139,00	10970,00	850,81	3635	4
MR HISAAKI SAITO	4	8	1	7	39801,00	16933,00	56734,00	5054,00	4975,13	9950	2
CUADRA MEDITERRANEO	7	13	3	7	39775,00	8812,00	48587,00	2488,00	3059,62	5682	2
MR MAURICIO DELCHER SANCHEZ	6	20	4	7	39747,00	1580,00	41327,00	375,00	1987,35	6624	3
MME ERIC LIBAUD	16	38	3	25	39532,00	18390,00	57922,00	15516,00	1040,32	2471	2
WHITE BIRCH FARM	5	9	2	5	39487,00	10948,00	50435,00	3571,00	4387,44	7897	2
A.BOTTI (S)	15	58	3	36	39252,00	13934,00	53186,00	11860,00	676,76	2617	4
MME SIBYLLE EGLOFF	7	27	1	15	39124,00	0,00	39124,00	0,00	1449,04	5589	4
ECURIE MICHEL DOINEAU	9	35	2	26	39118,00	24118,00	63236,00	9938,00	1117,66	4346	4
MME AMY MURPHY	11	35	3	22	39116,00	14488,00	53604,00	6065,00	1117,60	3556	3
MR ERIC BERNHARDT	7	30	3	15	39026,00	21894,00	60920,00	7882,00	1300,87	5575	4
MR HENRY BOUTIN	4	25	2	18	39002,00	17544,00	56546,00	12561,00	1560,08	9750	6
BAIE DES ANGES	2	6	1	2	38990,00	17542,00	56532,00	7962,00	6498,33	19495	3
MR JACQUES SIMONGIOVANNI	13	23	3	13	38743,00	1512,00	40255,00	7541,00	1684,48	2980	2
ECURIE NORMANDY SPIRIT	6	18	4	12	38620,00	23001,00	61621,00	16555,00	2145,56	6437	3
MR FEDAI KAHRAMAN	12	17	2	7	38580,00	13578,00	52158,00	5279,00	2269,41	3215	1
MR JOSE GAVILAN	16	48	3	30	38331,00	24701,00	63032,00	14047,00	798,56	2396	3
MR BERNARD SANTIAGO	8	24	4	11	38224,00	17197,00	55421,00	7647,00	1592,67	4778	3
ECURIE LA VALLEE MARTIGNY EARL	15	61	6	38	38163,00	24553,00	62716,00	26262,00	625,62	2544	4
MR MARC HOVELACQUE	5	24	3	11	38068,00	19459,00	57527,00	10380,00	1586,17	7614	5
MR JONATHAN LEROY	8	38	1	20	37983,00	16905,00	54888,00	7136,00	999,55	4748	5
F.CHAPPET (S)	12	36	3	20	37469,00	23399,00	60868,00	17148,00	1040,81	3122	3
J.BOISNARD (S)	18	60	5	31	37397,00	21043,00	58440,00	13384,00	623,28	2078	3
MME JULIE HIERGENS	4	19	2	8	37120,00	17127,00	54247,00	7169,00	1953,68	9280	5
MR AGOSTINO COELHO	2	14	2	9	36852,00	7210,00	44062,00	3018,00	2632,29	18426	7
MME ARMONY TINCHON	12	34	3	13	36841,00	15909,00	52750,00	8007,00	1083,56	3070	3
S.KOBAYASHI (S)	7	16	2	7	36732,00	22541,00	59273,00	15190,00	2295,75	5247	2
MR RAPHAEL NICOLSON	6	29	5	20	36615,00	18827,00	55442,00	7148,00	1262,59	6102	5
MR PATRICK HUGH BETTS	2	2	1	0	36600,00	16470,00	53070,00	4510,00	18300,00	18300	1
MME PIA BRANDT	4	14	2	8	36180,00	15311,00	51491,00	6410,00	2584,29	9045	4
MR PETER RECHSTEINER	4	21	2	8	35957,00	17637,00	53594,00	7112,00	1712,24	8989	5
MR KEVIN FREEMAN	3	6	3	3	35631,00	26538,00	62169,00	6012,00	5938,50	11877	2
MR CLAUDE FOELLER	7	32	3	15	35582,00	16003,00	51585,00	9228,00	1111,94	5083	5
ECURIE BERTRAND MILLIERE	17	65	5	40	35355,00	18981,00	54336,00	27099,00	543,92	2080	4
MR FLORIAN BELLEMERE	10	27	2	15	35303,00	22145,00	57448,00	9367,00	1307,52	3530	3
MR HUBERT GUY	7	13	1	11	35198,00	21200,00	56398,00	16414,00	2707,54	5028	2
MR ANDER GALDONA INURRATEGUI	4	24	2	12	35173,00	18442,00	53615,00	6964,00	1465,54	8793	6
MR IMAD ALSAGAR	4	8	1	7	35127,00	0,00	35127,00	0,00	4390,88	8782	2
MME MANON SCANDELLA-LACAILLE	15	57	5	37	35076,00	19220,00	54296,00	14495,00	615,37	2338	4
MME VALERIE DISSAUX	5	19	4	7	34995,00	15772,00	50767,00	7056,00	1841,84	6999	4
MME CATHERINE LEONI	9	19	5	10	34962,00	4264,00	39226,00	9235,00	1840,11	3885	2
MR IVANO RICCI	1	5	3	2	34942,00	26205,00	61147,00	7947,00	6988,40	34942	5
MR JAMES WIGAN	6	14	2	9	34850,00	24155,00	59005,00	7472,00	2489,29	5808	2
MR ROLLAND CAPOZZI	10	35	3	23	34692,00	22365,00	57057,00	10601,00	991,20	3469	4
MME MARGUERITE PRUNET-FOCH	5	13	4	3	34432,00	0,00	34432,00	7211,00	2648,62	6886	3
ECURIES JPF	8	18	3	11	34401,00	7472,00	41873,00	6326,00	1911,17	4300	2
MR NORBERT LEENDERS	10	34	2	16	33832,00	8088,00	41920,00	7568,00	995,06	3383	3
MR MICHEL DREAN	4	15	2	6	33748,00	15183,00	48931,00	6254,00	2249,87	8437	4
MR HEDI GHABRI	8	35	2	17	33680,00	10752,00	44432,00	7557,00	962,29	4210	4
MR HERVE DOS SANTOS	2	14	3	7	33647,00	15137,00	48784,00	6337,00	2403,36	16824	7
ECURIE R.E.	19	60	3	33	33552,00	12912,00	46464,00	10758,00	559,20	1766	3
MME MARIE-CARMEL NAIM	1	5	2	3	33338,00	14999,00	48337,00	6281,00	6667,60	33338	5
S.A. CHEIKH ABDULLAH BIN KHALIFA AL THANI	7	13	2	8	33065,00	20238,00	53303,00	6135,00	2543,46	4724	2
LERAM S.R.O.	13	21	2	12	33048,00	5648,00	38696,00	1899,00	1573,71	2542	2
ECURIE DU HARAS DE LA BORDE	5	26	1	17	33020,00	21878,00	54898,00	7129,00	1270,00	6604	5
GEMINI STUD	11	28	3	15	32795,00	20190,00	52985,00	8305,00	1171,25	2981	3
MR STEVEN MILES SMITH	1	4	1	1	32576,00	14658,00	47234,00	6140,00	8144,00	32576	4
N.PERRET (S)	14	60	6	39	32127,00	16218,00	48345,00	21182,00	535,45	2295	4
CH.GOURDAIN (S)	14	50	2	30	31859,00	13480,00	45339,00	10150,00	637,18	2276	4
LE THENNEY	3	7	3	3	31845,00	17911,00	49756,00	6724,00	4549,29	10615	2
AL ASAYL FRANCE	7	11	2	6	31810,00	18127,00	49937,00	5566,00	2891,82	4544	2
MME GWENDOLINA GADBLED	6	26	2	14	31579,00	14346,00	45925,00	6565,00	1214,58	5263	4
BLU RACING	8	20	3	10	31265,00	3360,00	34625,00	2313,00	1563,25	3908	3
MR GILLES PANNIER	7	32	5	14	31224,00	14044,00	45268,00	12472,00	975,75	4461	5
RABBAH BLOODSTOCK LIMITED	5	12	1	9	31024,00	17929,00	48953,00	5304,00	2585,33	6205	2
MME LAURENCE BAUDOUIN	6	22	4	15	30895,00	13375,00	44270,00	14158,00	1404,32	5149	4
MR JEAN-PAUL DELAPORTE	8	57	8	33	30865,00	15655,00	46520,00	21728,00	541,49	3858	7
ECURIE PIERRE MBAPPE	1	4	1	2	30794,00	13856,00	44650,00	3794,00	7698,50	30794	4
ECURIE X	7	16	1	11	30435,00	9605,00	40040,00	3318,00	1902,19	4348	2
MME LYDIA SAROVA	3	11	1	5	30273,00	14031,00	44304,00	6068,00	2752,09	10091	4
MR PIERRE BONNEFOY	8	41	1	19	30229,00	14545,00	44774,00	10285,00	737,29	3779	5
MR CLAUDE MARCELLIN	3	12	3	4	30194,00	15026,00	45220,00	5973,00	2516,17	10065	4
MR THOMAS JANDER	5	15	1	10	30170,00	12393,00	42563,00	5108,00	2011,33	6034	3
ECURIE C. MARZOCCO	5	9	2	4	30158,00	22617,00	52775,00	6858,00	3350,89	6032	2
SC THIERRY PIGEON	14	34	1	20	30126,00	6140,00	36266,00	6576,00	886,06	2152	2
FRASSETTO STABLES LLC	4	7	2	2	30088,00	18150,00	48238,00	4425,00	4298,29	7522	2
MME SARAH AUDOY	2	6	3	2	29979,00	0,00	29979,00	0,00	4996,50	14990	3
MR ABDULLAH SAEED M ALMADDAH	1	4	2	1	29844,00	0,00	29844,00	0,00	7461,00	29844	4
MME CLAIRE STEPHENSON	8	22	1	12	29744,00	16899,00	46643,00	6847,00	1352,00	3718	3
BACCARI RACING STABLE LLC	1	2	1	1	29506,00	22129,00	51635,00	14281,00	14753,00	29506	2
MR MIGUEL ALONSO GOMEZ	3	17	1	11	29139,00	13104,00	42243,00	7141,00	1714,06	9713	6
MR JOSE MAHIQUES	4	19	1	8	28942,00	13100,00	42042,00	5114,00	1523,26	7236	5
MME AXELLE NEGRE DE WATRIGANT	6	17	2	10	28880,00	21315,00	50195,00	7973,00	1698,82	4813	3
ECURIE JEAN-PAUL GAUVIN	8	26	4	16	28843,00	17032,00	45875,00	12083,00	1109,35	3605	3
MR ECKHARD SAUREN	6	10	1	5	28812,00	9144,00	37956,00	2600,00	2881,20	4802	2
S.GOUYETTE (S)	18	68	6	25	28805,00	12373,00	41178,00	12965,00	423,60	1600	4
COTTON HOUSE BLOODSTOCK	3	11	2	8	28784,00	0,00	28784,00	0,00	2616,73	9595	4
MR GUILLAUME SOULIE	8	19	4	11	28640,00	4957,00	33597,00	7506,00	1507,37	3580	2
MME CAROLINE AUVRAY	7	52	2	25	28640,00	12878,00	41518,00	8164,00	550,77	4091	7
MR PATRICK WIDLOECHER	4	35	3	17	28610,00	17971,00	46581,00	11935,00	817,43	7152	9
COEUR DE GALOP	1	3	1	2	28576,00	12857,00	41433,00	5385,00	9525,33	28576	3
ECURIE HUGO ET PIERRE PILARSKI	6	14	2	8	28553,00	4766,00	33319,00	7676,00	2039,50	4759	2
MR ALAIN PRUDENT	3	10	5	2	28446,00	15674,00	44120,00	7913,00	2844,60	9482	3
MME SABRINA FORGET	7	11	2	7	28083,00	12476,00	40559,00	3811,00	2553,00	4012	2
MR CHRISTOPHE RESTOUT	5	22	2	15	28068,00	12623,00	40691,00	6362,00	1275,82	5614	4
SAS MON ROMAIN	3	14	2	5	27902,00	12215,00	40117,00	5234,00	1993,00	9301	5
MME NICOLE MOONS	2	7	2	2	27656,00	0,00	27656,00	0,00	3950,86	13828	4
FREE MAN RACING	13	28	2	21	27601,00	11033,00	38634,00	9220,00	985,75	2123	2
MME KARIN BRIESKORN	4	11	2	6	27591,00	14269,00	41860,00	4909,00	2508,27	6898	3
COUETIL ELEVAGE	27	63	2	29	27405,00	5578,00	32983,00	9847,00	435,00	1015	2
C.LOTOUX (S)	12	38	6	22	27287,00	12281,00	39568,00	16412,00	718,08	2274	3
MR GILLES BARBARIN	10	35	3	13	27232,00	12196,00	39428,00	9450,00	778,06	2723	4
MR ERIC HARIVEL	3	14	3	5	27144,00	15500,00	42644,00	8398,00	1938,86	9048	5
MME CAROLINE BERTIN	4	19	1	12	27095,00	12409,00	39504,00	5130,00	1426,05	6774	5
MR KEVIN PLISSON	9	49	6	21	27023,00	11320,00	38343,00	11185,00	551,49	3003	5
MME AMANDINE BAUDRON	8	26	3	16	26891,00	12571,00	39462,00	10908,00	1034,27	3361	3
MME ISABELLE JUTEAU	5	26	2	16	26865,00	12083,00	38948,00	4806,00	1033,27	5373	5
MR NICOLAS PAYSAN	20	63	9	38	26789,00	8903,00	35692,00	20964,00	425,22	1339	3
MME AMINA CHOPARD	12	43	5	20	26755,00	18101,00	44856,00	12561,00	622,21	2230	4
MR JAKOB ROHR	1	3	1	1	26722,00	12024,00	38746,00	5036,00	8907,33	26722	3
HYPERION SARL	6	21	2	13	26632,00	12726,00	39358,00	11318,00	1268,19	4439	4
MME CHRISTINE LE BESNERAIS	9	25	6	13	26619,00	14039,00	40658,00	16781,00	1064,76	2958	3
SPARKLING STAR	3	12	1	4	26488,00	11917,00	38405,00	3908,00	2207,33	8829	4
MME LIZA JUDD	1	2	1	1	26486,00	11918,00	38404,00	4992,00	13243,00	26486	2
MME NICOLE GARDE DUBORD	6	21	2	9	26462,00	12424,00	38886,00	5220,00	1260,10	4410	4
MME CAROLINE CARRARA	5	24	2	13	26449,00	11277,00	37726,00	6881,00	1102,04	5290	5
MR MBOLATIANA ANDRIANTSOA RATSIMIHAH	3	13	2	6	26379,00	12264,00	38643,00	5020,00	2029,15	8793	4
ECURIE DES MOUETTES	3	10	1	7	26281,00	19709,00	45990,00	5233,00	2628,10	8760	3
TWO PLUS THREE TWO PLUS FOUR	1	1	0	1	26180,00	0,00	26180,00	0,00	26180,00	26180	1
MR ALAIN REN	2	11	2	6	26113,00	11748,00	37861,00	4919,00	2373,91	13056	6
BEAUMELLES RACING	8	19	2	13	26112,00	11968,00	38080,00	6215,00	1374,32	3264	2
MME CLAUDINE WEISS	4	19	5	7	25923,00	11658,00	37581,00	9139,00	1364,37	6481	5
MME RACHEL PHILIPPON	11	45	4	25	25834,00	12307,00	38141,00	7306,00	574,09	2349	4
MR MICHEL NIKITAS	9	49	2	22	25795,00	12699,00	38494,00	9442,00	526,43	2866	5
S.WATTEL (S)	10	25	2	15	25741,00	13056,00	38797,00	13585,00	1029,64	2574	3
MR HAMZA ARIBI	2	6	1	4	25504,00	13014,00	38518,00	3947,00	4250,67	12752	3
MME SUSANNE L. BORN	9	44	2	19	25496,00	13370,00	38866,00	8506,00	579,45	2833	5
ROY RACING LTD	9	21	1	7	25483,00	17589,00	43072,00	5569,00	1213,48	2831	2
