Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MICKAEL BARZALONA	161	228	55	115	1905961,00	564403,00	2470364,00	177544,00	8359,48	11838	1
MARVIN GRANDIN	259	377	43	214	1026068,00	556809,00	1582877,00	178206,00	2721,67	3962	1
MAXIME GUYON	147	211	41	117	1185867,00	550456,00	1736323,00	162848,00	5620,22	8067	1
CRISTIAN DEMURO	267	380	35	230	1182904,00	597512,00	1780416,00	191337,00	3112,91	4430	1
ANTONIO ORANI	123	183	34	105	531261,00	280640,00	811901,00	88986,00	2903,07	4319	1
ALEXIS POUCHIN	162	227	33	123	1026827,00	453526,00	1480353,00	142216,00	4523,47	6338	1
CHRISTOPHE SOUMILLON	132	180	26	110	1045784,00	407442,00	1453226,00	128966,00	5809,91	7923	1
AUGUSTIN MADAMET	156	217	21	125	482365,00	221525,00	703890,00	78832,00	2222,88	3092	1
AURELIEN LEMAITRE	151	232	21	121	574201,00	294415,00	868616,00	91076,00	2475,00	3803	2
HUGO BESNIER	82	137	21	91	376398,00	213978,00	590376,00	70963,00	2747,43	4590	2
CLEMENT LECOEUVRE	146	203	20	110	617396,00	293304,00	910700,00	85826,00	3041,36	4229	1
TONY PICCONE	149	232	18	121	478037,00	190677,00	668714,00	60662,00	2060,50	3208	2
HUGO LEBOUC	115	153	17	78	206186,00	90741,00	296927,00	35642,00	1347,62	1793	1
MME DELPHINE SANTIAGO	110	153	16	64	218837,00	87938,00	306775,00	33438,00	1430,31	1989	1
GUILLAUME GUEDJ-GAY	63	89	16	51	403706,00	135484,00	539190,00	52347,00	4536,02	6408	1
ALEXANDRE GAVILAN	58	90	16	47	209893,00	71701,00	281594,00	38905,00	2332,14	3619	2
ANTHONY CRASTUS	147	210	14	112	320617,00	162500,00	483117,00	58316,00	1526,75	2181	1
THOMAS TRULLIER	136	203	14	110	293392,00	137008,00	430400,00	47704,00	1445,28	2157	1
THEO BACHELOT	137	185	14	89	403651,00	208219,00	611870,00	70628,00	2181,90	2946	1
EDDY HARDOUIN	116	171	14	82	304932,00	144729,00	449661,00	52250,00	1783,23	2629	1
JEROME CLAUDIC	98	146	14	71	245793,00	105446,00	351239,00	40605,00	1683,51	2508	1
CHRISTOPHER GROSBOIS	79	99	14	48	136113,00	47448,00	183561,00	22639,00	1374,88	1723	1
LUDOVIC BOISSEAU	128	183	13	84	274951,00	136230,00	411181,00	48089,00	1502,46	2148	1
DORIAN PROVOST	101	142	13	79	251038,00	117418,00	368456,00	43073,00	1767,87	2486	1
MME FRIDA VALLE SKAR	88	144	13	66	302032,00	144348,00	446380,00	55612,00	2097,44	3432	2
ANTOINE WERLE	72	108	13	64	231927,00	114284,00	346211,00	42760,00	2147,47	3221	2
MARTIN PROTTI	56	76	13	40	142740,00	48837,00	191577,00	18306,00	1878,16	2549	1
AXEL BARON	64	93	12	47	131617,00	55022,00	186639,00	23971,00	1415,24	2057	1
HUGO BOUTIN	122	195	11	112	311059,00	149365,00	460424,00	50401,00	1595,17	2550	2
MME AMBRE MOLINS	71	114	11	50	205844,00	98510,00	304354,00	36520,00	1805,65	2899	2
FABRICE VERON	129	158	10	74	242754,00	101816,00	344570,00	36861,00	1536,42	1882	1
LEO ROUSSEL	64	94	10	50	162210,00	64897,00	227107,00	26542,00	1725,64	2535	1
PIERRE REMOUE	65	83	10	45	132433,00	46318,00	178751,00	24055,00	1595,58	2037	1
ANTOINE HAMELIN	97	149	9	85	300025,00	172813,00	472838,00	53902,00	2013,59	3093	2
MALONE FAVRIAUX	86	117	9	58	186976,00	77668,00	264644,00	24759,00	1598,09	2174	1
MME CORALIE PACAUT	72	100	9	56	130709,00	60028,00	190737,00	21348,00	1307,09	1815	1
MME MARIE WALDHAUSER	63	87	9	46	111256,00	38049,00	149305,00	20590,00	1278,80	1766	1
