Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
SILVESTRE DE SOUSA	4	4	0	2	17935,00	0,00	17935,00	0,00	4483,75	4484	1
SEAN P. BYRNE	3	4	0	2	10250,00	0,00	10250,00	0,00	2562,50	3417	1
NICOLAS DE JULIAN ALONSO	2	3	0	2	6000,00	0,00	6000,00	0,00	2000,00	3000	2
LOUNIS MABROUK	2	3	0	2	3465,00	393,00	3858,00	119,00	1155,00	1732	2
MME AUDE DUPORTE	4	4	0	2	3200,00	427,00	3627,00	117,00	800,00	800	1
DAVIDE CIROCCA	2	2	0	2	3150,00	0,00	3150,00	0,00	1575,00	1575	1
CONCETTO SANTANGELO	6	7	0	2	3000,00	1200,00	4200,00	364,00	428,57	500	1
KHALED MIFTAH ALALOS	2	2	0	2	2949,00	1080,00	4029,00	452,00	1474,50	1474	1
TOM SERVIER	2	2	0	2	2890,00	0,00	2890,00	520,00	1445,00	1445	1
PATRICK GIBSON	4	4	0	2	2810,00	0,00	2810,00	0,00	702,50	702	1
MME LORA LOISON	5	7	0	2	2775,00	0,00	2775,00	499,00	396,43	555	1
CHRISTOPHE DEHENS	4	5	0	2	2760,00	0,00	2760,00	0,00	552,00	690	1
JIRI CHALOUPKA	2	4	0	2	2702,00	1215,00	3917,00	508,00	675,50	1351	2
MATTHIEU CHAILLOLEAU	3	3	0	2	2685,00	0,00	2685,00	457,00	895,00	895	1
RICCARDO IACOPINI	3	3	0	2	2358,00	1767,00	4125,00	521,00	786,00	786	1
ALEXIS GAUTRON	5	6	0	2	2350,00	0,00	2350,00	422,00	391,67	470	1
THEO CHEVILLARD	4	4	0	2	2245,00	0,00	2245,00	403,00	561,25	561	1
STANISLAS BEROUD	1	2	0	2	2130,00	0,00	2130,00	383,00	1065,00	2130	2
TIM BURGIN	3	4	0	2	2100,00	0,00	2100,00	216,00	525,00	700	1
MAVIS MUNGROO	4	4	0	2	2000,00	1200,00	3200,00	415,00	500,00	500	1
VALENTIN TOP	2	3	0	2	1985,00	0,00	1985,00	259,00	661,67	992	2
RENE PIECHULEK	6	7	0	2	1780,00	495,00	2275,00	207,00	254,29	297	1
MME CELINE ROBIN	4	5	0	2	1755,00	1316,00	3071,00	398,00	351,00	439	1
MME COLINE SAULOUP	3	7	0	2	1670,00	0,00	1670,00	230,00	238,57	557	2
RUI FUNAYAMA	2	2	0	2	1464,00	486,00	1950,00	203,00	732,00	732	1
MME BLANDINE ZULIANI	4	5	0	2	1440,00	0,00	1440,00	259,00	288,00	360	1
MME VIRGINIE MONTEIRO	7	11	0	2	1100,00	0,00	1100,00	184,00	100,00	157	2
ANGEL GUSTAVO SERRANO PINERO	1	3	0	2	1020,00	459,00	1479,00	192,00	340,00	1020	3
MME CHLOE DAMOUR	4	4	0	2	900,00	675,00	1575,00	204,00	225,00	225	1
MME DENISA SIKOROVA	2	2	0	2	745,00	443,00	1188,00	153,00	372,50	372	1
ANDREA ATZENI	1	1	0	1	285500,00	0,00	285500,00	0,00	285500,00	285500	1
MIRAI IWATA	1	1	0	1	28600,00	0,00	28600,00	0,00	28600,00	28600	1
CIEREN FALLON	2	2	0	1	15000,00	0,00	15000,00	0,00	7500,00	7500	1
