Cheval	Âge	Sexe	Race	Courses	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Gain moyen	Valeur
TURF RUNNER	3	M	PUR SANG	1	0	1	288,00	0,00	288,00	288,00	
RUE DE VOLGA	7	F	PUR SANG	2	0	1	287,00	129,00	416,00	143,50	170
ALBERTINA	3	F	PUR SANG	1	0	1	287,00	215,00	502,00	287,00	
L'INITIE	5	H	PUR SANG	2	0	1	287,00	129,00	416,00	143,50	240
TERRATINO FIRE	5	H	PUR SANG	2	0	1	287,00	0,00	287,00	143,50	190
ROVEZZANA	3	F	PUR SANG	1	0	1	287,00	0,00	287,00	287,00	
FARAWAY TREE	3	H	PUR SANG	3	0	1	287,00	0,00	287,00	95,67	225
BAKENEKO	3	F	PUR SANG	2	0	1	287,00	0,00	287,00	143,50	
BEAU GARS	4	H	PUR SANG	3	0	1	273,00	122,00	395,00	91,00	350
BASCO BEARNAIS	4	H	PUR SANG	1	0	1	273,00	0,00	273,00	273,00	340
HIMALAYAN HEIGHTS	5	H	PUR SANG	2	0	1	273,00	0,00	273,00	136,50	
RECORDING QUEEN	5	F	PUR SANG	5	0	1	262,00	117,00	379,00	52,40	155
BURLINGTON ARCADE	5	F	PUR SANG	1	0	1	261,00	117,00	378,00	261,00	335
PEYTON PLACE	8	F	PUR SANG	5	0	1	259,00	116,00	375,00	51,80	160
RAVEN'S SPIRIT	8	M	PUR SANG	3	0	1	259,00	116,00	375,00	86,33	200
KYNADA	6	F	PUR SANG	2	0	1	259,00	116,00	375,00	129,50	240
GUALTALLARY	4	H	PUR SANG	5	0	1	259,00	116,00	375,00	51,80	150
PERGOLOR	4	M	PUR SANG	6	0	1	259,00	116,00	375,00	43,17	250
LAWFUL LADY	4	F	PUR SANG	1	0	1	259,00	116,00	375,00	259,00	300
AMERICAN PLACE	4	H	PUR SANG	1	0	1	252,00	113,00	365,00	252,00	500
CLOCKS	3	H	PUR SANG	1	0	1	252,00	0,00	252,00	252,00	
INZAIRE	3	F	PUR SANG	3	0	1	252,00	189,00	441,00	84,00	285
PLANTEUR'S WHISKEY	9	H	PUR SANG	1	0	1	247,00	111,00	358,00	247,00	
TRABUCO	8	H	PUR SANG	2	0	1	247,00	111,00	358,00	123,50	370
NIGHTS ON BROADWAY	8	M	PUR SANG	2	0	1	247,00	111,00	358,00	123,50	400
KAMSTYLE	4	F	PUR SANG	2	0	1	247,00	111,00	358,00	123,50	275
FLAVIA MAXIMA	4	F	PUR SANG	1	0	1	247,00	111,00	358,00	247,00	
DHALEM	4	H	PUR SANG	1	0	1	247,00	111,00	358,00	247,00	
FLAME D'AMOUR	5	F	PUR SANG	3	0	1	244,00	109,00	353,00	81,33	190
CRICRI D'AMOUR	5	H	PUR SANG	1	0	1	244,00	109,00	353,00	244,00	245
DUANA	5	F	PUR SANG	3	0	1	244,00	109,00	353,00	81,33	150
LES DIGGERS	4	F	PUR SANG	5	0	1	244,00	109,00	353,00	48,80	280
AMAZING GRACE	3	F	PUR SANG	2	0	1	244,00	183,00	427,00	122,00	310
DARBASAN	5	H	PUR SANG	4	0	1	244,00	109,00	353,00	61,00	250
BIG DRIFT	6	H	PUR SANG	1	0	1	244,00	0,00	244,00	244,00	320
SOMMERBLITZ	5	M	PUR SANG	1	0	1	244,00	0,00	244,00	244,00	275
BEST SIXTEEN	7	H	PUR SANG	1	0	1	231,00	103,00	334,00	231,00	240
RICHMOND	7	H	PUR SANG	4	0	1	231,00	103,00	334,00	57,75	150
LUNANERA	6	H	PUR SANG	3	0	1	231,00	0,00	231,00	77,00	330
SUNSET ASHRAM	4	M	PUR SANG	2	0	1	231,00	103,00	334,00	115,50	290
BLISTRO	4	H	PUR SANG	1	0	1	231,00	103,00	334,00	231,00	245
COUR SAINT ELOI	4	F	PUR SANG	1	0	1	231,00	103,00	334,00	231,00	175
EKLAIRDEGENY	4	H	PUR SANG	2	0	1	231,00	103,00	334,00	115,50	310
MERI SHARMA	4	F	PUR SANG	6	0	1	231,00	103,00	334,00	38,50	150
MADIBA	4	F	PUR SANG	2	0	1	231,00	103,00	334,00	115,50	325
ANGEL'S TRUMPET	9	H	PUR SANG	1	0	1	231,00	0,00	231,00	231,00	
HARPER'S FERRY	5	H	PUR SANG	1	0	1	231,00	0,00	231,00	231,00	415
BIG ZOU	5	H	PUR SANG	2	0	1	231,00	0,00	231,00	115,50	330
NO LIMITS	4	F	PUR SANG	1	0	1	219,00	98,00	317,00	219,00	315
LADY WANDA	4	F	PUR SANG	1	0	1	219,00	98,00	317,00	219,00	310
EXCESSIVENESS	5	F	PUR SANG	2	0	1	219,00	98,00	317,00	109,50	290
BALTIC DUKE	4	H	PUR SANG	2	0	1	219,00	0,00	219,00	109,50	315
AL RASSOUL	11	H	PUR SANG	5	0	1	216,00	97,00	313,00	43,20	150
MI C'INFILO	8	H	PUR SANG	4	0	1	216,00	97,00	313,00	54,00	180
LAGOA SANTA	7	F	PUR SANG	4	0	1	216,00	97,00	313,00	54,00	155
CATELLE ROSE	5	F	PUR SANG	3	0	1	216,00	97,00	313,00	72,00	150
ANNA MANDARA	5	F	PUR SANG	6	0	1	216,00	97,00	313,00	36,00	185
SATOSHI	3	F	PUR SANG	2	0	1	216,00	162,00	378,00	108,00	245
SUISSE DIAMOND	2	F	PUR SANG	2	0	1	216,00	162,00	378,00	108,00	
ZURITO	3	H	PUR SANG	1	0	1	216,00	0,00	216,00	216,00	
MIEUX VAUT CROIRE	3	F	PUR SANG	5	0	1	210,00	0,00	210,00	42,00	220
TROFEO	4	M	PUR SANG	1	0	1	205,00	92,00	297,00	205,00	
GOOD MEMORY	4	F	PUR SANG	1	0	1	205,00	92,00	297,00	205,00	230
MERRY BLUES	4	F	PUR SANG	6	0	1	205,00	92,00	297,00	34,17	160
ACME	3	F	PUR SANG	4	0	1	205,00	153,00	358,00	51,25	250
PROMISE TIME	4	H	PUR SANG	4	0	1	205,00	0,00	205,00	51,25	305
HISTOIREDEMARS	5	F	PUR SANG	2	0	1	201,00	90,00	291,00	100,50	230
THE WHEEL	4	F	PUR SANG	5	0	1	201,00	90,00	291,00	40,20	240
OCALA	3	F	PUR SANG	1	0	1	201,00	150,00	351,00	201,00	345
AWJ	4	F	PUR SANG	5	0	1	201,00	0,00	201,00	40,20	200
DIEPPE	7	F	PUR SANG	4	0	1	195,00	87,00	282,00	48,75	150
PONTE DE LIMA	4	M	PUR SANG	1	0	1	192,00	86,00	278,00	192,00	235
WAZLAW	5	M	PUR SANG	2	0	1	192,00	0,00	192,00	96,00	255
YENKA	4	F	PUR SANG	2	0	1	187,00	84,00	271,00	93,50	265
RUE HELENE	4	F	PUR SANG	2	0	1	187,00	84,00	271,00	93,50	275
KOWALSKI	5	H	PUR SANG	1	0	1	178,00	80,00	258,00	178,00	265
ARRASAGE	5	F	PUR SANG	2	0	1	178,00	80,00	258,00	89,00	
TOUZ DREAM	4	H	PUR SANG	2	0	1	178,00	80,00	258,00	89,00	
HIRAETH	4	F	PUR SANG	3	0	1	178,00	80,00	258,00	59,33	220
ESTRALIA	4	F	PUR SANG	4	0	1	178,00	80,00	258,00	44,50	220
LA FRENCHIE	4	F	PUR SANG	4	0	1	178,00	0,00	178,00	44,50	150
YUKATA ROSA	4	F	PUR SANG	1	0	1	178,00	0,00	178,00	178,00	
POMPANO	6	H	PUR SANG	1	0	1	172,00	77,00	249,00	172,00	240
GOGO DU BREUIL	5	H	PUR SANG	3	0	1	172,00	77,00	249,00	57,33	190
HOMMAGE A NADINE	3	F	PUR SANG	5	0	1	172,00	129,00	301,00	34,40	225
EPOKUNE	3	F	PUR SANG	2	0	1	172,00	129,00	301,00	86,00	
GOOD BELLO	3	H	PUR SANG	2	0	1	172,00	129,00	301,00	86,00	
SHOW SET	3	F	PUR SANG	6	0	1	172,00	129,00	301,00	28,67	245
ZYMEK	5	H	PUR SANG	4	0	1	151,00	0,00	151,00	37,75	200
BERYL MACNAB	4	F	PUR SANG	2	0	1	151,00	67,00	218,00	75,50	
QUEL BONHEUR	3	H	PUR SANG	1	0	1	151,00	113,00	264,00	151,00	
VIA AURELIA	3	F	PUR SANG	2	0	1	151,00	113,00	264,00	75,50	
ZELAST	3	H	PUR SANG	4	0	1	144,00	108,00	252,00	36,00	255
FLEUR DE JAVA	5	F	PUR SANG	2	0	1	123,00	55,00	178,00	61,50	205
MELODY OF ETERNITY	4	F	PUR SANG	2	0	1	123,00	0,00	123,00	61,50	
ELYT OF GOLD	12	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	150
CROCY	12	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
LARNO	12	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	260
ONCLE FERNAND	12	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
SHAMSOUN	12	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
LETTY'S MARVEL	11	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	325
FORZA CAPITANO	11	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	345
QATAR RIVER	11	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	180
GLORY DAYS	11	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	170
KING COBRA	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	270
RUUDJE	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
TOIJK	10	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	300
WHAT DO YOU SAY	10	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
MILORD DE BAREL	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	200
KIROZ	10	M	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	215
PLATEADO	10	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	265
SOULOU MALPIC	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
THE TIME	10	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	210
TICKLISH	10	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
YSSINGEAUX	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
KARIBBEAN DREAM	10	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	170
BLUE SWAN	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
PARK OF DIAMOND	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
EXCALIBUR	9	H	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	220
NATIONAL SERVICE	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	370
MAFALDA STORY	9	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	270
KALEO PALACE	9	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	305
SHINNING OCEAN	9	M	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	360
CELESTIN	9	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	360
MOWAEVA	9	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	215
JOAO	9	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	220
MISSRIYA	9	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	285
REINARDO	9	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	160
VICTIM OF LOVE	9	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
KARAKORUM	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	285
AS DE JUILLEY	9	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	205
IDEAL KING	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	345
SEKKU	9	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	205
LA JAVANAISE	9	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	230
ANGEL DUST	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	180
SEVENTH SEAL	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	260
CRYSTAL KARA	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	415
EARLY LIGHT	8	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	180
MOON WOLF	8	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	440
TYTAN	8	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	170
NOT SO SILLY	8	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	160
LEJENDARIO	8	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	185
MADOUSS	8	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	245
GOLD SHIVA	8	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	200
ITALO	8	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	315
MAGIC DAVIER	8	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	235
SOTCHI	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
RICHAUNERADOXE	8	M	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	395
OZAN	8	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	380
ALBERT BRIDGE	8	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	210
ISEULT	8	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	245
LE CHAT BOTTE	8	H	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	210
VENTURA VISION	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	235
ATSANA	8	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	200
COOBIRD	8	M	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	635
AIRA	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	200
JOUR POLAIRE	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	615
SKIPPER	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	225
ELEGANCE DOREE	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	170
HAMILTON DESJY	7	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	260
SPEED CHOP	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
MASSA CHOP	7	H	PUR SANG	7	0	0	0,00	0,00	0,00	0,00	250
AGENT SIM	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	345
CHAAM	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	160
RED CRAZY	7	M	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	150
CENTENARIO	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	405
POUSSY CAT	7	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
TARGUI	7	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	150
STEELHAMMER	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	295
JECTOT	7	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	150
PIETER DE HOOCH	7	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	225
TOLLEVAST	7	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	195
GAYLOR SENORA	7	M	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	320
FULL GAIN	7	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	200
GEMMYO	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	190
ATLANTA	7	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	160
ATHELIA	7	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	165
RAFALE	7	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	215
MONOGRAM	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
PERFECT TIGER	7	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	230
DRAPEAU BLANC	7	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	170
LA PELEMOISE	7	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	280
ONE MORE NIGHT	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	285
LA DIVA D'ALBEN	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	280
LOU MAN	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	355
SCALA D'ASPE	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
DIMASTY MAJTALL	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	170
GAMECHANGER	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
TUMBLER	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	475
SUNFAST	7	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	335
GOT BLOOM	7	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
POWER PAPERS	7	M	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	260
MOUTARDE	7	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	250
HERMANO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	250
LONG STORY SHORT	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	260
GWENN HA DU	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	215
KHAMEPHIS GAME	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	295
ROUGE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	180
VICTORY SALUTE	6	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	305
FALIMAX	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
HALEINE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	310
RELY ON OLD SPORT	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	290
DENVER CHOP	6	M	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	205
ADELA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	175
KASIMSKA	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
NANTMOR	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	260
MAGIC FLIGHT	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
KHAMALGANE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	155
LOVELY TESS	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	205
MICHELANGELO	6	H	PUR SANG	6	0	0	0,00	0,00	0,00	0,00	290
OPERA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
VIKING D'AUMONT	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	195
REMINISCE	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	245
FIVE DAYS	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
ALCOTAN	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	330
ARTAIOS	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	225
RECOLEROS	6	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	150
MISS GREELEY	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	205
MER NOIR	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	235
BELLE ANSE	6	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	360
CORO CHOP	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	190
BOW LANE	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	180
COEUR EN OR	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
VERY GOOD BOY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	440
PORTRERO	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	230
EASTERN STAR	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	285
COMMANDER'S WAY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	330
HARRY WAY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	355
GENNY DANCE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	410
IWANTOBREAK FREE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
REMAMA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	270
KAICLATHOLUKEV	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
SUNWHITE	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	170
AZAMASTAM	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	225
CHALDERO	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	370
LUSIO	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	470
HENRIETTA BLACK	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	225
QUE VENDRA	6	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	320
MONDAINAI	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	155
WHATEVER IT COSTS	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	160
CATCH THE STARS	6	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	255
MADDOX	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	155
OMICRONE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	405
AVERSA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	335
WUKHANN	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	250
SIXTUS	6	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	215
KHABESA	6	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	180
VALWUGREEN	6	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	160
SOURCE YVETTE	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
LUXU	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	440
ROYAL ETINCELLE	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	495
PRINCESSE DU LYS	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	500
ZELINA	6	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	190
KIRWANAKO CHANAY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	200
MY LORD	6	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	160
PEYRASSOL	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
LELLA DESJY	6	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	215
PINTXOPOTE	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	180
MAGICAL LOVE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	185
JUGANDO	6	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	320
SYMBOLE	6	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	205
EVER READY	6	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
ALVA	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	460
KAWARETH	6	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	240
PEANUT ROYALE	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
BOLSHKINOV	6	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	215
FILLE DU ROI	6	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
HAVANDI	5	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	
SPEED HUNTER	5	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	225
LADYSHOW	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	150
TOUZ THE CROWN	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	540
MEMORY DU LEMO	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
ROOSTER CROWING	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	705
ZANZIA	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	315
LADY OF NABEUL	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	245
HARMONY GREY	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	340
FLY OF NIGHT	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
TERRA MADRE	5	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	210
GRAND AIGLE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	250
LILITH	5	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	155
PADDY WHITE HEART	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	150
KIND OF STAR	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	265
ALI PACHA	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	210
LE LAVANDOU	5	M	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	440
FIRST DIVA	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	190
MY SWEET HOPE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	280
ALGABAS	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	240
QUARTIER MAITRE	5	H	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	220
IRADIE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	380
BRAMANS	5	H	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	325
DSCHINGIS JOY	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	260
KITTEN DREAM	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	245
I STILL DREAM	5	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	295
LITHIUM DU BREUIL	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
LAZAR DE BEAUFOUR	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
DO IT FOR ME	5	F	PUR SANG	2	0	0	0,00	0,00	0,00	0,00	150
VULDETRADE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	225
COMPOSITION	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	195
NUIT CHOPE	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	510
LIYA CHOPE	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	205
MISS DONNA	5	F	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	190
LADY DU GRAND VAL	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	
GODESSA	5	F	PUR SANG	7	0	0	0,00	0,00	0,00	0,00	275
SOUL AND ROMANCE	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	215
AMAZONE ISLAND	5	F	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	265
EL TIGRE	5	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	260
BAD DESIRE	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	360
RAAGI	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	265
PORT GALLAND	5	H	PUR SANG	3	0	0	0,00	0,00	0,00	0,00	165
AMAGI	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	170
SNOW GHOST	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	330
ROSA TREZY	5	F	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	150
PENAGOS	5	H	PUR SANG	4	0	0	0,00	0,00	0,00	0,00	210
WALDLADY	5	F	PUR SANG	5	0	0	0,00	0,00	0,00	0,00	165
SUPER TIE BREAK	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	255
INSPIRADO	5	H	PUR SANG	1	0	0	0,00	0,00	0,00	0,00	235
