Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
WESTMINSTER RACE HORSES SP ZOO	19	78	9	46	176709,00	54524,00	231233,00	15064,00	2265,50	9300	4
LE MARAIS SAS	39	108	16	63	171637,00	113207,00	284844,00	48772,00	1589,23	4401	3
L.BAUDRON (S)	20	73	12	42	164281,00	82709,00	246990,00	41759,00	2250,42	8214	4
MR OMAR ESMIL SH GHRGHAR	13	29	5	17	161140,00	71655,00	232795,00	36516,00	5556,55	12395	2
MR GUY PARIENTE	34	113	14	66	156998,00	96071,00	253069,00	53710,00	1389,36	4618	3
MR ALEXANDRE DE LANFRANCHI	19	71	12	37	153889,00	30811,00	184700,00	23444,00	2167,45	8099	4
FAL STUD SAS	26	95	9	49	149028,00	95601,00	244629,00	39269,00	1568,72	5732	4
ECURIE DAVID R. LAYANI FAMILLE	21	58	8	37	139316,00	89207,00	228523,00	34756,00	2402,00	6634	3
MR FINN BLICHFELDT	10	27	5	14	139159,00	83873,00	223032,00	29307,00	5154,04	13916	3
MR NURLAN BIZAKOV	26	65	4	48	136113,00	56027,00	192140,00	19367,00	2094,05	5235	3
ECURIES SERGE STEMPNIAK	25	106	12	60	135365,00	77661,00	213026,00	37475,00	1277,03	5415	4
D.ARTU (S)	18	106	11	52	134380,00	62797,00	197177,00	37336,00	1267,74	7466	6
MR JOSE MARIA MALDONADO	8	21	3	15	130630,00	65373,00	196003,00	17513,00	6220,48	16329	3
C.BOUTIN (S)	18	101	11	55	129857,00	60706,00	190563,00	30421,00	1285,71	7214	6
HA.PANTALL (S)	10	28	3	15	127952,00	88936,00	216888,00	27666,00	4569,71	12795	3
M.BOUTIN (S)	19	104	9	54	115666,00	57881,00	173547,00	30537,00	1112,17	6088	5
MR JAN ROMEL	14	51	7	30	113097,00	76361,00	189458,00	30677,00	2217,59	8078	4
SANGWIN BLOODSTOCK LTD	13	46	6	24	111911,00	56100,00	168011,00	22377,00	2432,85	8609	4
MR ANTOINE GILIBERT	12	51	6	32	111305,00	45572,00	156877,00	34943,00	2182,45	9275	4
ECURIE VICTORIA DREAMS	20	53	6	31	111102,00	67171,00	178273,00	22418,00	2096,26	5555	3
IKARUSRACING	1	7	4	3	109584,00	49309,00	158893,00	20653,00	15654,86	109584	7
RED AND WHITE RACING	14	99	12	65	107760,00	49970,00	157730,00	45503,00	1088,48	7697	7
MR JEAN-PIERRE VANDEN HEEDE	24	116	5	56	107733,00	50108,00	157841,00	24891,00	928,73	4489	5
MR PETER-DAVID SAVILL	9	28	4	18	104737,00	77054,00	181791,00	23522,00	3740,61	11637	3
MR ROBERT NG	16	42	4	24	102846,00	55646,00	158492,00	18186,00	2448,71	6428	3
MR JUAN CARLOS PEINADO GARCIA	8	26	7	13	96976,00	22520,00	119496,00	6978,00	3729,85	12122	3
ECURIE MATHIEU OFFENSTADT	6	22	9	10	96400,00	54115,00	150515,00	26287,00	4381,82	16067	4
ECURIE EDGAR MESSAOUD	6	37	4	23	96190,00	43270,00	139460,00	18978,00	2599,73	16032	6
STALL PERLEN AB	6	19	4	10	94207,00	39552,00	133759,00	12821,00	4958,26	15701	3
HARAS D'ETREHAM	22	58	6	37	93224,00	51051,00	144275,00	29883,00	1607,31	4237	3
STAL VIE EN ROSE	7	37	5	14	91726,00	40431,00	132157,00	16054,00	2479,08	13104	5
TONY BLOOM/IAN MCALEAVY	1	1	0	1	91440,00	0,00	91440,00	0,00	91440,00	91440	1
ECURIE AMA.ZINGTEAM	7	16	3	11	91404,00	22414,00	113818,00	4444,00	5712,75	13058	2
C&Y.LERNER (S)	13	47	5	29	90290,00	47586,00	137876,00	44975,00	1921,06	6945	4
ECURIE DU SUD	13	50	8	27	90073,00	41623,00	131696,00	43973,00	1801,46	6929	4
SCUDERIA MICOLO SNC	11	52	3	34	89875,00	45179,00	135054,00	23776,00	1728,37	8170	5
MR JULIEN PHELIPPON	15	79	9	40	87538,00	44849,00	132387,00	32459,00	1108,08	5836	5
MR ERICH SCHWAIGER	11	27	5	18	87027,00	41432,00	128459,00	10603,00	3223,22	7912	2
MR MAURICE LAGASSE	7	22	5	12	86256,00	64688,00	150944,00	30449,00	3920,73	12322	3
MME ANA O'BRIEN	1	1	0	1	85650,00	0,00	85650,00	0,00	85650,00	85650	1
MME CHRISTELLE COURTADE	21	48	3	27	84458,00	664,00	85122,00	19452,00	1759,54	4022	2
M.KREBS (S)	13	86	3	52	83831,00	35871,00	119702,00	15133,00	974,78	6449	7
CHEVOTEL RACING	8	26	2	17	83616,00	44115,00	127731,00	13307,00	3216,00	10452	3
MR MAURIZIO GUARNIERI	21	86	6	36	82015,00	36272,00	118287,00	22596,00	953,66	3905	4
MME CORINE BARANDE BARBE	7	42	3	13	81533,00	37286,00	118819,00	19399,00	1941,26	11648	6
BARON EDOUARD DE ROTHSCHILD	14	32	1	24	81094,00	34709,00	115803,00	8011,00	2534,19	5792	2
MME MARIE-CARMEN DIARTE	12	90	12	47	80803,00	35836,00	116639,00	31398,00	897,81	6734	8
CH.PLISSON (S)	22	122	8	52	79779,00	35514,00	115293,00	30906,00	653,93	3626	6
MME HENRI DEVIN	13	28	7	20	79221,00	37201,00	116422,00	16155,00	2829,32	6094	2
HARAS DE SAINT-VOIR	5	12	3	9	78820,00	35692,00	114512,00	15227,00	6568,33	15764	2
MME MARIE BOCHE	11	72	7	31	77842,00	32315,00	110157,00	14952,00	1081,14	7077	7
SUC. MOHAMMED OBAID AL MAKTOUM	2	3	0	2	76675,00	0,00	76675,00	0,00	25558,33	38338	2
ECURIE HARAS DES SENORA	8	30	8	14	75623,00	34022,00	109645,00	18174,00	2520,77	9453	4
MR MICHAEL MOTSCHMANN	12	38	4	24	74099,00	34959,00	109058,00	15495,00	1949,97	6175	3
VICTORIOUS FOREVER	3	10	2	6	73714,00	25743,00	99457,00	8594,00	7371,40	24571	3
ECURIE GRIBOMONT	11	36	4	20	73275,00	37388,00	110663,00	30723,00	2035,42	6661	3
MR ANOJ DON	17	49	7	31	72574,00	15990,00	88564,00	13493,00	1481,10	4269	3
MME ISABELLE CORBANI	21	56	2	31	72039,00	42346,00	114385,00	18802,00	1286,41	3430	3
WALTER PHILIPPE SAS	9	51	5	25	71749,00	32356,00	104105,00	14895,00	1406,84	7972	6
MR ANTON KRAULIGER	5	22	3	15	69674,00	36190,00	105864,00	14557,00	3167,00	13935	4
BALLYLINCH STUD	13	32	6	20	69363,00	3307,00	72670,00	1311,00	2167,59	5336	2
MR SVEN GOLDMANN	1	5	1	3	67580,00	30410,00	97990,00	12738,00	13516,00	67580	5
PRCE A. FAISAL	5	7	1	3	67250,00	0,00	67250,00	0,00	9607,14	13450	1
MR JESS PARIZE	19	127	6	49	66828,00	21736,00	88564,00	16702,00	526,20	3517	7
MR CHRISTOPHE ESCUDER	19	81	10	47	66736,00	35590,00	102326,00	28131,00	823,90	3512	4
MR JACQUES SIMONGIOVANNI	13	28	4	16	65538,00	1827,00	67365,00	12368,00	2340,64	5041	2
MR JEAN-VINCENT TOUX	9	31	4	14	64913,00	4116,00	69029,00	1833,00	2093,97	7213	3
MME AGATHE FOUASSIER	26	86	11	50	64277,00	25722,00	89999,00	24444,00	747,41	2472	3
D.MELE (S)	16	26	7	14	64130,00	5250,00	69380,00	11632,00	2466,54	4008	2
MR PIERRE SIGAUD	5	28	4	13	63966,00	28776,00	92742,00	11072,00	2284,50	12793	6
MR THIERRY POCHE	24	84	7	36	63414,00	27474,00	90888,00	17642,00	754,93	2642	4
MR FAOUZI BOUALEM	9	47	5	17	63181,00	28423,00	91604,00	10757,00	1344,28	7020	5
MR GILLES LECA	14	29	5	17	63095,00	5307,00	68402,00	14197,00	2175,69	4507	2
STAMFORD BLOODSTOCK	11	24	9	12	62027,00	36350,00	98377,00	33292,00	2584,46	5639	2
MME PAULINE JEANNETTE MCCREERY	1	5	4	0	61800,00	0,00	61800,00	0,00	12360,00	61800	5
MME MIREILLE DESVAUX	7	33	5	13	61185,00	26623,00	87808,00	11516,00	1854,09	8741	5
MME INGRID PANTALL	9	31	5	21	61160,00	16333,00	77493,00	11330,00	1972,90	6796	3
MR DANIEL MACAULIFFE	17	47	6	30	60734,00	15990,00	76724,00	13493,00	1292,21	3573	3
MME ANDRE FABRE	7	22	2	13	59892,00	42494,00	102386,00	11341,00	2722,36	8556	3
ECURIE GRIEZMANN	10	27	1	20	59443,00	29682,00	89125,00	10179,00	2201,59	5944	3
VDA TRANSPORT SOLUTIONS	12	45	3	21	59322,00	28849,00	88171,00	10001,00	1318,27	4944	4
MR REMO SORRENTINO	5	24	5	17	58414,00	32665,00	91079,00	13132,00	2433,92	11683	5
MR MUSTAFA BOUSAIF	6	18	3	10	57706,00	1795,00	59501,00	752,00	3205,89	9618	3
MME JANE NEWETT	3	7	2	5	57211,00	4410,00	61621,00	1749,00	8173,00	19070	2
MME WALTRAUT SPANNER	5	13	2	8	56620,00	24941,00	81561,00	7548,00	4355,38	11324	3
ECURIE GEORGINIO	13	29	3	14	56476,00	24683,00	81159,00	10585,00	1947,45	4344	2
MJ RACING	5	14	1	11	55845,00	15925,00	71770,00	6669,00	3988,93	11169	3
RESOLUTE BLOODSTOCK	3	5	1	4	55257,00	2038,00	57295,00	403,00	11051,40	18419	2
RIVIERA EQUINE S.A.R.L	4	12	3	6	53419,00	39747,00	93166,00	17364,00	4451,58	13355	3
HARAS DU LOGIS SAINT GERMAIN	7	35	4	18	52465,00	33079,00	85544,00	11924,00	1499,00	7495	5
ECURIE NORMANDY SPIRIT	6	20	5	12	51820,00	32901,00	84721,00	22561,00	2591,00	8637	3
ECURIE LENGLET	3	8	3	4	51086,00	17361,00	68447,00	6655,00	6385,75	17029	3
MR JORDAN KHALIFA	4	27	6	13	50309,00	22634,00	72943,00	9474,00	1863,30	12577	7
MR KEVIN FREEMAN	3	7	3	4	50271,00	37518,00	87789,00	8189,00	7181,57	16757	2
PCSSE ZAHRA AGA KHAN	4	4	3	1	50170,00	30764,00	80934,00	6846,00	12542,50	12542	1
SCEA  ECURIE BADER	7	17	3	11	50105,00	22937,00	73042,00	9576,00	2947,35	7158	2
TWO PLUS THREE TWO PLUS FOUR	1	2	1	1	49980,00	0,00	49980,00	0,00	24990,00	49980	2
MR DIDIER MARS	4	17	3	6	49020,00	22805,00	71825,00	11153,00	2883,53	12255	4
MR RICHARD CHOTARD	9	57	7	38	48897,00	25113,00	74010,00	21794,00	857,84	5433	6
MR FRANCK FORESI	18	95	7	50	48805,00	22079,00	70884,00	22938,00	513,74	2711	5
MR STEFFEN MOLKS	12	65	3	31	48624,00	17521,00	66145,00	12201,00	748,06	4052	5
MME JANA DUFKOVA	8	30	3	20	48554,00	5733,00	54287,00	2399,00	1618,47	6069	4
ECURIE ROGIER	10	64	3	41	48400,00	21972,00	70372,00	13620,00	756,25	4840	6
MR JAMES WIGAN	6	15	3	9	48300,00	34242,00	82542,00	10531,00	3220,00	8050	3
MR NICOLAS CAULLERY	13	47	5	27	48278,00	10792,00	59070,00	14899,00	1027,19	3714	4
STALL LIBERTY LEAF	6	17	2	11	48166,00	21696,00	69862,00	8956,00	2833,29	8028	3
MR BRYAN LYNAM	2	6	1	4	48064,00	21956,00	70020,00	9101,00	8010,67	24032	3
MR YVES LENOIR	2	9	1	6	48048,00	18973,00	67021,00	6495,00	5338,67	24024	5
MME MICHELE BLANC	12	43	4	30	47435,00	19279,00	66714,00	12223,00	1103,14	3953	4
B.AUDOUIN (S)	11	49	5	30	46789,00	21894,00	68683,00	14107,00	954,88	4254	4
A.BOTTI (S)	16	64	5	39	46143,00	15167,00	61310,00	13953,00	720,98	2884	4
MME JEROMINE LE STANG	13	50	2	25	46128,00	19711,00	65839,00	9754,00	922,56	3548	4
ECURIE DES CHARMES	10	27	2	18	45882,00	17923,00	63805,00	4313,00	1699,33	4588	3
ECURIE LA VALLEE MARTIGNY EARL	15	67	7	41	45831,00	29931,00	75762,00	32928,00	684,04	3055	4
AUSTRALIAN BLOODSTOCK TWO	1	1	0	1	45720,00	0,00	45720,00	0,00	45720,00	45720	1
MME CHRISTIANE HEAD	8	31	3	15	45553,00	8998,00	54551,00	4701,00	1469,45	5694	4
LG BLOODSTOCK	3	15	0	10	45303,00	20379,00	65682,00	8751,00	3020,20	15101	5
J.BOISNARD (S)	19	64	6	33	45013,00	25909,00	70922,00	16395,00	703,33	2369	3
MR J.N. TEMAM	11	41	3	23	44900,00	27537,00	72437,00	13131,00	1095,12	4082	4
MME ERIC LIBAUD	16	44	4	30	44576,00	20266,00	64842,00	17652,00	1013,09	2786	3
SARL  DARPAT FRANCE	4	9	3	4	44514,00	30519,00	75033,00	7269,00	4946,00	11128	2
MME EMILIE DROUET	2	15	2	12	44364,00	19958,00	64322,00	7431,00	2957,60	22182	8
MME ALEJANDRA ARENAS VILA	2	15	3	7	44333,00	19947,00	64280,00	8056,00	2955,53	22166	8
SCUDERIA SCOLARI	2	4	2	2	44329,00	29688,00	74017,00	6289,00	11082,25	22164	2
MR NICCOLO RUGANI	6	23	3	12	44027,00	16954,00	60981,00	8969,00	1914,22	7338	4
SPARKLING STAR	3	14	2	5	43982,00	19789,00	63771,00	7003,00	3141,57	14661	5
MME JULIE HIERGENS	4	21	3	8	43820,00	20142,00	63962,00	8431,00	2086,67	10955	5
MR HISAAKI SAITO	4	9	1	8	43259,00	19526,00	62785,00	5840,00	4806,56	10815	2
LEONARD DUCASS AGENCY	8	27	5	16	43102,00	21513,00	64615,00	23246,00	1596,37	5388	3
MR KHALIFA MOHAMMED AL ATTIYAH	3	10	3	6	43074,00	19420,00	62494,00	8329,00	4307,40	14358	3
D.GUILLEMIN (S)	16	35	7	21	43060,00	8121,00	51181,00	21622,00	1230,29	2691	2
MR PATRICK PIOCHAUD	1	7	2	4	43016,00	19355,00	62371,00	8104,00	6145,14	43016	7
STARS OF FORTUNE	11	51	1	28	42603,00	25790,00	68393,00	11803,00	835,35	3873	5
MR JOSE MAHIQUES	4	21	2	8	41892,00	18927,00	60819,00	7555,00	1994,86	10473	5
WHITE BIRCH FARM	6	10	2	6	41710,00	10948,00	52658,00	3571,00	4171,00	6952	2
ECURIE ANTONIO CARO	1	2	0	2	41665,00	11605,00	53270,00	13849,00	20832,50	41665	2
MR MARC HOVELACQUE	5	26	3	12	41356,00	20938,00	62294,00	10999,00	1590,62	8271	5
MR HENRY BOUTIN	4	27	2	20	40860,00	18379,00	59239,00	13018,00	1513,33	10215	7
MME SIBYLLE EGLOFF	7	29	1	16	40852,00	0,00	40852,00	0,00	1408,69	5836	4
MR FEGUY NANNETTE	2	16	9	7	40720,00	26076,00	66796,00	8679,00	2545,00	20360	8
MR JONATHAN LEROY	8	40	1	21	40719,00	18136,00	58855,00	7651,00	1017,98	5090	5
MR NORBERT LEENDERS	12	39	3	17	40623,00	11143,00	51766,00	9066,00	1041,62	3385	3
MR JOSE GAVILAN	16	51	3	32	40560,00	26373,00	66933,00	15458,00	795,29	2535	3
ECURIE MICHEL DOINEAU	9	38	2	28	40510,00	25018,00	65528,00	10570,00	1066,05	4501	4
MR AGOSTINO COELHO	2	15	2	10	40500,00	8851,00	49351,00	3705,00	2700,00	20250	8
LERAM S.R.O.	13	26	2	15	40340,00	9317,00	49657,00	3147,00	1551,54	3103	2
FORZ EUROPE LTD	2	2	1	1	40260,00	0,00	40260,00	0,00	20130,00	20130	1
OTI MANAGEMENT PTY LTD	7	21	3	11	40078,00	16575,00	56653,00	8983,00	1908,48	5725	3
MR CLAUDE FOELLER	8	36	3	17	39877,00	17935,00	57812,00	10037,00	1107,69	4985	5
CUADRA MEDITERRANEO	7	13	3	7	39775,00	8812,00	48587,00	2488,00	3059,62	5682	2
MR MAURICIO DELCHER SANCHEZ	6	22	4	7	39747,00	1580,00	41327,00	375,00	1806,68	6624	4
F.CHAPPET (S)	13	41	3	23	39422,00	24771,00	64193,00	18426,00	961,51	3032	3
BAIE DES ANGES	3	7	1	3	39374,00	17830,00	57204,00	8071,00	5624,86	13125	2
BUCK RACING	1	3	2	1	39240,00	17657,00	56897,00	7396,00	13080,00	39240	3
MR FEDAI KAHRAMAN	12	22	2	8	39197,00	13578,00	52775,00	5279,00	1781,68	3266	2
MME AMY MURPHY	11	35	3	22	39116,00	14488,00	53604,00	6065,00	1117,60	3556	3
MR ERIC BERNHARDT	7	31	3	15	39026,00	21894,00	60920,00	7882,00	1258,90	5575	4
ECURIES JPF	8	20	3	13	38871,00	8732,00	47603,00	7153,00	1943,55	4859	3
MR IMAD ALSAGAR	4	9	1	8	38787,00	0,00	38787,00	0,00	4309,67	9697	2
MME GWENDOLINA GADBLED	8	29	3	14	38779,00	17586,00	56365,00	7452,00	1337,21	4847	4
N.PERRET (S)	15	65	7	43	38629,00	19484,00	58113,00	24890,00	594,29	2575	4
MME CATHERINE LEONI	9	21	6	10	38462,00	5839,00	44301,00	10554,00	1831,52	4274	2
MR BERNARD SANTIAGO	8	25	4	12	38311,00	17236,00	55547,00	7756,00	1532,44	4789	3
S.KOBAYASHI (S)	7	18	2	9	37517,00	22949,00	60466,00	15462,00	2084,28	5360	3
MR LAURENT DASSAULT	12	28	2	19	37499,00	18720,00	56219,00	13379,00	1339,25	3125	2
ECURIE BERTRAND MILLIERE	17	69	6	43	37297,00	19852,00	57149,00	27872,00	540,54	2194	4
GEMINI STUD	11	32	3	18	37119,00	23244,00	60363,00	10149,00	1159,97	3374	3
MME MANON SCANDELLA-LACAILLE	16	64	5	41	37082,00	20708,00	57790,00	15454,00	579,41	2318	4
ECURIE R.E.	19	64	3	36	37006,00	14466,00	51472,00	11572,00	578,22	1948	3
MME PIA BRANDT	5	16	2	10	36862,00	15429,00	52291,00	6456,00	2303,88	7372	3
MME ARMONY TINCHON	12	35	3	13	36841,00	15909,00	52750,00	8007,00	1052,60	3070	3
MR STEVEN MILES SMITH	1	5	1	2	36741,00	16532,00	53273,00	6925,00	7348,20	36741	5
MR RAPHAEL NICOLSON	6	29	5	20	36615,00	18827,00	55442,00	7148,00	1262,59	6102	5
MR PATRICK HUGH BETTS	2	3	1	0	36600,00	16470,00	53070,00	4510,00	12200,00	18300	2
COUETIL ELEVAGE	29	73	3	37	36011,00	6925,00	42936,00	13196,00	493,30	1242	3
MR PETER RECHSTEINER	4	21	2	8	35957,00	17637,00	53594,00	7112,00	1712,24	8989	5
SC THIERRY PIGEON	16	40	2	25	35954,00	6884,00	42838,00	8641,00	898,85	2247	3
MR STEPHANE EVENO	8	23	2	16	35852,00	8120,00	43972,00	7090,00	1558,78	4482	3
MR FLORIAN BELLEMERE	11	28	2	16	35753,00	22347,00	58100,00	9536,00	1276,89	3250	3
MME VALERIE DISSAUX	6	22	4	8	35612,00	16234,00	51846,00	7196,00	1618,73	5935	4
ECURIE DU HARAS DE LA BORDE	5	28	1	18	35282,00	22895,00	58177,00	7555,00	1260,07	7056	6
MR HUBERT GUY	7	14	1	11	35198,00	21200,00	56398,00	16414,00	2514,14	5028	2
MR ANDER GALDONA INURRATEGUI	4	25	2	12	35173,00	18442,00	53615,00	6964,00	1406,92	8793	6
MR ROLLAND CAPOZZI	10	37	3	25	35151,00	22709,00	57860,00	10705,00	950,03	3515	4
CHEIK AHMED AL MAKTOUM	4	7	1	5	34952,00	10980,00	45932,00	2177,00	4993,14	8738	2
MR IVANO RICCI	1	5	3	2	34942,00	26205,00	61147,00	7947,00	6988,40	34942	5
BLU RACING	8	21	3	11	34828,00	3360,00	38188,00	2313,00	1658,48	4354	3
MME LAURENCE BAUDOUIN	6	23	5	15	34762,00	15115,00	49877,00	16240,00	1511,39	5794	4
MR MATTHIEU SAURET	5	15	4	8	34622,00	4137,00	38759,00	5611,00	2308,13	6924	3
MME NATHALIE SIGAUD	4	21	1	14	34527,00	15532,00	50059,00	6115,00	1644,14	8632	5
MR GILLES PANNIER	7	35	5	16	34450,00	15495,00	49945,00	13195,00	984,29	4921	5
MME MARGUERITE PRUNET-FOCH	5	13	4	3	34432,00	0,00	34432,00	7211,00	2648,62	6886	3
MR JEAN-PAUL DELAPORTE	8	61	9	35	34425,00	17266,00	51691,00	23134,00	564,34	4303	8
MR JULIEN BOUCHERAT	7	20	3	13	34397,00	2294,00	36691,00	2927,00	1719,85	4914	3
MR HEDI GHABRI	8	36	2	18	34372,00	10752,00	45124,00	7557,00	954,78	4296	5
MR HERVE DOS SANTOS	2	15	3	8	34299,00	15430,00	49729,00	6459,00	2286,60	17150	8
LE THENNEY	3	8	3	4	34149,00	19639,00	53788,00	7248,00	4268,63	11383	3
CH.GOURDAIN (S)	14	54	2	33	34044,00	14302,00	48346,00	10867,00	630,44	2432	4
MME KAREN BENTLEY	5	28	3	16	33841,00	14958,00	48799,00	6752,00	1208,61	6768	6
ECURIE C. MARZOCCO	5	11	2	5	33806,00	25353,00	59159,00	7687,00	3073,27	6761	2
MR MICHEL DREAN	5	16	2	6	33748,00	15183,00	48931,00	6254,00	2109,25	6750	3
S.A. CHEIKH ABDULLAH BIN KHALIFA AL THANI	7	14	2	9	33365,00	20463,00	53828,00	6203,00	2383,21	4766	2
MME MARIE-CARMEL NAIM	1	5	2	3	33338,00	14999,00	48337,00	6281,00	6667,60	33338	5
S.GOUYETTE (S)	19	77	7	31	33335,00	14177,00	47512,00	15570,00	432,92	1754	4
MR ALAIN PRUDENT	3	11	6	2	33246,00	19274,00	52520,00	10097,00	3022,36	11082	4
STALL HEXENBERG	5	21	2	13	33012,00	16017,00	49029,00	6058,00	1572,00	6602	4
AL ASAYL FRANCE	7	12	2	7	33000,00	18662,00	51662,00	5859,00	2750,00	4714	2
COTTON HOUSE BLOODSTOCK	3	13	2	9	32604,00	0,00	32604,00	0,00	2508,00	10868	4
MR PIERRE BONNEFOY	8	45	1	21	32543,00	15584,00	48127,00	10912,00	723,18	4068	6
ECURIE X	8	18	1	12	32325,00	11022,00	43347,00	3747,00	1795,83	4041	2
MME CHRISTINE LE BESNERAIS	9	29	8	14	32165,00	16533,00	48698,00	20320,00	1109,14	3574	3
RABBAH BLOODSTOCK LIMITED	5	13	1	10	31913,00	18595,00	50508,00	5450,00	2454,85	6383	3
MR HAMZA ARIBI	3	7	1	5	31902,00	17812,00	49714,00	5402,00	4557,43	10634	2
MR THOMAS JANDER	7	17	1	12	31691,00	12393,00	44084,00	5108,00	1864,18	4527	2
MR ABDULLAH SAEED M ALMADDAH	2	6	2	2	31672,00	0,00	31672,00	0,00	5278,67	15836	3
HARAS D'ECOUVES	5	11	4	5	31401,00	13145,00	44546,00	7501,00	2854,64	6280	2
MME EVA NIESLANIKOVA	11	23	1	10	31053,00	4298,00	35351,00	2156,00	1350,13	2823	2
ROY RACING LTD	9	26	1	10	30971,00	21426,00	52397,00	6739,00	1191,19	3441	3
ECURIE PIERRE MBAPPE	1	4	1	2	30794,00	13856,00	44650,00	3794,00	7698,50	30794	4
MR NICOLAS PAYSAN	24	70	10	43	30722,00	10364,00	41086,00	22613,00	438,89	1280	3
ECURIE DES MONCEAUX	5	12	3	9	30566,00	20599,00	51165,00	13381,00	2547,17	6113	2
MME ISABELLE JUTEAU	5	30	2	19	30515,00	13725,00	44240,00	5419,00	1017,17	6103	6
MME AMINA CHOPARD	12	45	5	21	30403,00	20837,00	51240,00	14220,00	675,62	2534	4
MR PATRICK WIDLOECHER	4	38	3	18	30274,00	18719,00	48993,00	12457,00	796,68	7568	10
MME LYDIA SAROVA	3	11	1	5	30273,00	14031,00	44304,00	6068,00	2752,09	10091	4
H.H. CHEIKH MOHAMMED BIN KHALIFA AL THANI	6	12	3	6	30261,00	13616,00	43877,00	5807,00	2521,75	5044	2
STALL GRAFENBERG	6	9	1	6	30238,00	4959,00	35197,00	1357,00	3359,78	5040	2
MR CLAUDE MARCELLIN	3	12	3	4	30194,00	15026,00	45220,00	5973,00	2516,17	10065	4
CHEIK KHALAF RABAH ALSHAMMARI	2	3	2	1	30120,00	7500,00	37620,00	2275,00	10040,00	15060	2
FRASSETTO STABLES LLC	4	9	2	2	30088,00	18150,00	48238,00	4425,00	3343,11	7522	2
MR MBOLATIANA ANDRIANTSOA RATSIMIHAH	4	16	2	7	30027,00	13905,00	43932,00	5707,00	1876,69	7507	4
MME SARAH AUDOY	2	6	3	2	29979,00	0,00	29979,00	0,00	4996,50	14990	3
MR FRANCO BARBERI	4	13	2	4	29879,00	4668,00	34547,00	1277,00	2298,38	7470	3
MME AXELLE NEGRE DE WATRIGANT	6	20	3	11	29839,00	22034,00	51873,00	9455,00	1491,95	4973	3
MR JEFF PLANARD	4	13	3	5	29805,00	13409,00	43214,00	5613,00	2292,69	7451	3
MME CLAIRE STEPHENSON	8	22	1	12	29744,00	16899,00	46643,00	6847,00	1352,00	3718	3
MME KARIN BRIESKORN	4	12	2	7	29607,00	15176,00	44783,00	5288,00	2467,25	7402	3
BACCARI RACING STABLE LLC	1	2	1	1	29506,00	22129,00	51635,00	14281,00	14753,00	29506	2
TBT RACING LIMITED	4	6	1	4	29461,00	4459,00	33920,00	1474,00	4910,17	7365	2
MME CAROLINE AUVRAY	7	54	2	26	29417,00	13227,00	42644,00	8323,00	544,76	4202	8
MR GUILLAUME SOULIE	9	21	4	12	29300,00	4957,00	34257,00	7624,00	1395,24	3256	2
HYPERION SARL	6	26	2	16	29219,00	13890,00	43109,00	12321,00	1123,81	4870	4
MR ECKHARD SAUREN	6	12	1	7	29191,00	9294,00	38485,00	2645,00	2432,58	4865	2
