Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MME T. LETORT	3	19	1	11	14741,00	515,00	15256,00	2550,00	775,84	4914	6
D. LENFANT	2	13	1	4	14666,00	10086,00	24752,00	3252,00	1128,15	7333	7
C. HILLS	2	2	0	1	14640,00	0,00	14640,00	0,00	7320,00	7320	1
M. O'CALLAGHAN	1	1	0	1	14640,00	0,00	14640,00	0,00	14640,00	14640	1
D. MCLOUGHLIN	1	1	0	1	14640,00	0,00	14640,00	0,00	14640,00	14640	1
G. FABRE	10	22	1	8	14600,00	0,00	14600,00	2601,00	663,64	1460	2
H. JEAN LOUIS	2	9	2	5	14545,00	10907,00	25452,00	3306,00	1616,11	7272	5
M. BERTO	3	8	1	3	14528,00	10109,00	24637,00	2264,00	1816,00	4843	3
E. LYON	7	13	0	7	14350,00	3726,00	18076,00	1559,00	1103,85	2050	2
J. CALDERON ROMERO	2	16	0	9	14346,00	6453,00	20799,00	2698,00	896,63	7173	8
B. HELLIER	2	12	1	3	14252,00	6413,00	20665,00	2684,00	1187,67	7126	6
MME D. DOMMINGER	4	23	1	11	14124,00	6352,00	20476,00	2656,00	614,09	3531	6
MME R. WEISSMEIER	7	31	1	11	13969,00	5498,00	19467,00	2380,00	450,61	1996	4
B. GROSFILS	1	4	2	1	13880,00	0,00	13880,00	2498,00	3470,00	13880	4
L. GIREL	4	14	1	6	13832,00	6654,00	20486,00	2660,00	988,00	3458	4
P. LE GEAY	3	13	1	6	13826,00	7421,00	21247,00	2759,00	1063,54	4609	4
DA. FRIGARA	6	18	0	11	13790,00	231,00	14021,00	2481,00	766,11	2298	3
B. RECHER	3	31	0	11	13728,00	5815,00	19543,00	2559,00	442,84	4576	10
O. COLE	2	3	1	0	13700,00	10275,00	23975,00	2037,00	4566,67	6850	2
MME E. JOHNSON HOUGHTON	1	1	0	1	13650,00	0,00	13650,00	0,00	13650,00	13650	1
W. KUJATH	1	8	2	3	13554,00	0,00	13554,00	0,00	1694,25	13554	8
J. NUYTS	2	13	1	3	13520,00	0,00	13520,00	0,00	1040,00	6760	7
JV. CHAIGNON	10	30	1	5	13515,00	7599,00	21114,00	2753,00	450,50	1352	3
E. SCHULER	2	11	1	4	13390,00	6024,00	19414,00	1713,00	1217,27	6695	6
MME R. TOUDIC-GOURDON	1	6	1	3	13319,00	5992,00	19311,00	2508,00	2219,83	13319	6
M. BARBA	2	14	1	10	13130,00	7082,00	20212,00	2021,00	937,86	6565	7
N. REMOUE	1	12	0	9	12980,00	5156,00	18136,00	2399,00	1081,67	12980	12
MME S. VERMEERSCH	2	17	0	6	12820,00	5768,00	18588,00	2413,00	754,12	6410	9
V. CHATELLIER	8	18	1	5	12750,00	2214,00	14964,00	2414,00	708,33	1594	2
L. URBANEK	4	6	1	2	12734,00	4146,00	16880,00	2324,00	2122,33	3184	2
MME M. SOLIGNAC	12	41	0	12	12484,00	3767,00	16251,00	2231,00	304,49	1040	3
W. VAITILINGOM	5	25	2	6	12340,00	5553,00	17893,00	2322,00	493,60	2468	5
