Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
HUGO MOUESAN	193	336	24	184	598667,00	311058,00	909725,00	105866,00	1781,75	3102	2
ANTOINE HAMELIN	195	289	24	147	699072,00	346531,00	1045603,00	119354,00	2418,93	3585	1
LEONARD PLOMMEE	161	289	24	136	435662,00	208934,00	644596,00	67790,00	1507,48	2706	2
LUKA ROUSSEAU	67	132	24	82	307394,00	36701,00	344095,00	52586,00	2328,74	4588	2
CLEMENT CADEL	121	215	23	122	261643,00	75280,00	336923,00	46467,00	1216,94	2162	2
ROMAIN DUBORD	137	265	23	117	328287,00	141699,00	469986,00	53002,00	1238,82	2396	2
ENZO CORALLO	114	193	23	101	474012,00	269144,00	743156,00	82353,00	2456,02	4158	2
ARNAUD BOURGEAIS	88	131	23	66	277265,00	63543,00	340808,00	47900,00	2116,53	3151	1
MME LAURA GROSSO	91	150	22	63	254030,00	58196,00	312226,00	43544,00	1693,53	2792	2
MME MARGOT ROMARY	176	299	21	129	355908,00	153661,00	509569,00	66437,00	1190,33	2022	2
WARREN LEVESQUE	147	226	21	96	261914,00	122588,00	384502,00	44239,00	1158,91	1782	2
MME MARIE WALDHAUSER	73	155	21	77	268540,00	84213,00	352753,00	47437,00	1732,52	3679	2
DAVID BREUX	243	407	20	179	456304,00	221415,00	677719,00	84608,00	1121,14	1878	2
PIERRE BAZIRE	197	322	20	138	419996,00	178685,00	598681,00	67644,00	1304,34	2132	2
MME MICKAELLE MICHEL	238	395	20	128	449082,00	191791,00	640873,00	64901,00	1136,92	1887	2
ANTHONY BERNARD	180	282	20	114	278429,00	86486,00	364915,00	49533,00	987,34	1547	2
MME MANON FLEURY	71	189	20	77	227511,00	93276,00	320787,00	38853,00	1203,76	3204	3
MICKAEL FOREST	179	331	19	159	493026,00	178970,00	671996,00	87072,00	1489,50	2754	2
OLIVIER D' ANDIGNE	94	154	19	71	421472,00	120054,00	541526,00	69803,00	2736,83	4484	2
MAXIME FOULON	159	312	18	144	414760,00	170399,00	585159,00	80621,00	1329,36	2609	2
MAEL LE CALLONEC	138	213	18	111	252710,00	125452,00	378162,00	46917,00	1186,43	1831	2
