Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
SUC. J.P. DE LAITRE	1	1	0	1	153,00	0,00	153,00	137,00	153,00	153	1
ECURIE DU LEVANT SARL	1	2	0	1	153,00	115,00	268,00	174,00	76,50	153	2
MME PIERRE-CHARLES LE METAYER	3	8	0	3	152,00	67,00	219,00	576,00	19,00	51	3
MR JEAN BAYON	2	2	0	1	151,00	113,00	264,00	34,00	75,50	76	1
MR BERTRAND DELABAYS	1	2	0	2	151,00	0,00	151,00	108,00	75,50	151	2
MR MICHAEL NAYLOR	2	4	0	1	151,00	67,00	218,00	28,00	37,75	76	2
MR ERIC MOUSSION	1	4	0	1	150,00	67,00	217,00	94,00	37,50	150	4
MR JEAN-LUC MEDINA	1	1	0	1	150,00	67,00	217,00	113,00	150,00	150	1
MME PAULINE-MARIE DAVID	1	1	0	1	148,00	66,00	214,00	186,00	148,00	148	1
MME HUGUES CROSNIER	1	2	0	1	148,00	66,00	214,00	55,00	74,00	148	2
MR DANIEL LE FUR	1	4	0	3	147,00	65,00	212,00	554,00	36,75	147	4
MR JACQUES OUTREQUIN	1	4	0	3	147,00	65,00	212,00	554,00	36,75	147	4
MR CHRISTIAN BINOIT	1	4	0	3	147,00	65,00	212,00	554,00	36,75	147	4
MR JOSEPH GOUDER	1	4	0	3	147,00	65,00	212,00	554,00	36,75	147	4
MR DAMIEN HECKMANN	1	2	0	1	147,00	66,00	213,00	554,00	73,50	147	2
MR ROGER-YVES SIMON	1	2	0	1	144,00	108,00	252,00	65,00	72,00	144	2
MR GHISLAIN DESLANDES	1	1	0	1	144,00	108,00	252,00	109,00	144,00	144	1
MR MARIO SERAFINO	2	3	0	1	144,00	108,00	252,00	65,00	48,00	72	2
MME MEGANE BALLY	2	4	0	1	144,00	0,00	144,00	25,00	36,00	72	2
MR YVES SIMON	1	1	0	1	144,00	108,00	252,00	65,00	144,00	144	1
MR JACQUES SIMON	1	1	0	1	144,00	108,00	252,00	65,00	144,00	144	1
MR JACKY BOUVRY	2	3	0	1	143,00	107,00	250,00	815,00	47,67	72	2
MR JOSEPH BARRAIS	2	3	0	1	143,00	107,00	250,00	815,00	47,67	72	2
MR ROBERT PHILIP JONES	2	5	0	2	143,00	107,00	250,00	325,00	28,60	72	3
MR CHARLES COHEN	2	4	0	1	142,00	64,00	206,00	81,00	35,50	71	2
MR BRIAN L. HAYES	1	1	0	1	142,00	64,00	206,00	53,00	142,00	142	1
MR ALAIN GRANGERE	1	5	0	3	141,00	31,00	172,00	244,00	28,20	141	5
MME MELISSA TANGUY	1	7	0	3	141,00	31,00	172,00	244,00	20,14	141	7
MR XAVIER BRELAUD	1	1	0	1	140,00	0,00	140,00	100,00	140,00	140	1
MR GABIN SIMOTHE	1	2	0	2	139,00	62,00	201,00	155,00	69,50	139	2
MR PIERRE-ANTOINE ARSAGUET	1	2	0	2	139,00	62,00	201,00	155,00	69,50	139	2
MR PATRICK PINEAUD	1	2	0	2	139,00	62,00	201,00	155,00	69,50	139	2
MR JEAN-JACQUES TAIEB	1	1	0	1	138,00	62,00	200,00	261,00	138,00	138	1
MR MICHEL DESTANDAU	1	2	0	2	138,00	0,00	138,00	500,00	69,00	138	2
MR BERTRAND ROMAIN LEFEVRE	1	1	0	1	138,00	103,00	241,00	174,00	138,00	138	1
BEAUREGARD BLOODSTOCK	1	2	0	2	138,00	102,00	240,00	1048,00	69,00	138	2
MME FLORENCE GUINEHEUX	3	4	0	2	138,00	18,00	156,00	428,00	34,50	46	1
MR ELIE WEILL	1	1	0	1	138,00	62,00	200,00	261,00	138,00	138	1
MME BARBARA NIGGE	2	4	0	2	138,00	75,00	213,00	433,00	34,50	69	2
MME CHANTAL BOURDIER	1	6	0	2	136,00	60,00	196,00	167,00	22,67	136	6
ECURIE JEAN-PAUL GALLORINI	1	2	0	1	136,00	61,00	197,00	515,00	68,00	136	2
MR JEAN-LOUIS VENEROSO	1	6	0	2	136,00	60,00	196,00	167,00	22,67	136	6
MR LAURENT AMELINE	1	6	0	2	136,00	60,00	196,00	167,00	22,67	136	6
MR ALEXANDRE AVRAN	1	6	0	2	136,00	60,00	196,00	167,00	22,67	136	6
MR PATRICK BOITEAU	1	2	1	1	135,00	60,00	195,00	848,00	67,50	135	2
MR BERNARD JEFFROY	1	1	0	1	135,00	101,00	236,00	93,00	135,00	135	1
SAS I.E.I.	1	2	0	1	134,00	100,00	234,00	235,00	67,00	134	2
MME FRANCOISE LASNE	1	2	0	1	134,00	60,00	194,00	506,00	67,00	134	2
MR STEPHANE DURANDO	2	6	0	3	134,00	59,00	193,00	121,00	22,33	67	3
MR MARIUS FROGER	1	3	0	1	134,00	60,00	194,00	506,00	44,67	134	3
MR DANIEL BERTHAUD	1	7	0	3	132,00	59,00	191,00	327,00	18,86	132	7
MR PAUL JAMES SMITH	1	4	0	1	131,00	59,00	190,00	247,00	32,75	131	4
MR CHRISTOPHE LAISNEZ	1	4	0	1	131,00	59,00	190,00	247,00	32,75	131	4
MME GRAZIELLA DOISNEAU	1	7	1	3	130,00	97,00	227,00	1485,00	18,57	130	7
MR JEAN-LUC RIVETTI	1	2	0	1	130,00	58,00	188,00	122,00	65,00	130	2
MR WILLIAM ARMITAGE	1	5	0	1	129,00	97,00	226,00	65,00	25,80	129	5
EQUOS RACING INTERNATIONAL	1	2	0	2	128,00	57,00	185,00	241,00	64,00	128	2
MR CHRISTOPHE RIOM	1	2	0	2	128,00	57,00	185,00	241,00	64,00	128	2
MR PIERRE CLEMENT GONCALVES	1	2	0	1	126,00	56,00	182,00	95,00	63,00	126	2
