Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MME LOUISE THOMAS-KLEPARSKI	1	5	0	3	3916,00	2936,00	6852,00	889,00	783,20	3916	5
MME JULIA POTIER	2	10	1	6	12865,00	0,00	12865,00	886,00	1286,50	6432	5
MR HENRI BATIOT	5	14	0	6	9951,00	0,00	9951,00	886,00	710,79	1990	3
SCEA BATIOT	5	14	0	6	9951,00	0,00	9951,00	886,00	710,79	1990	3
SARL DE L'ANIAN	1	8	0	6	4820,00	1830,00	6650,00	885,00	602,50	4820	8
SIR WILLIAM JEFFCOCK	1	19	1	7	9281,00	3209,00	12490,00	883,00	488,47	9281	19
MR JEAN-PHILIPPE AUBERT	2	8	1	5	14360,00	0,00	14360,00	882,00	1795,00	7180	4
MME AUDE DUPORTE	1	3	1	2	9800,00	0,00	9800,00	882,00	3266,67	9800	3
A.BONIN (S)	1	11	0	5	4694,00	2111,00	6805,00	882,00	426,73	4694	11
MR PHILIPPE PELTIER	2	3	1	1	8720,00	3015,00	11735,00	880,00	2906,67	4360	2
MME ISABELLE PELTIER	3	5	1	1	8720,00	3015,00	11735,00	880,00	1744,00	2907	2
MR FRANCK PIRARD	1	1	1	0	5500,00	0,00	5500,00	880,00	5500,00	5500	1
MR FERDINAND-FABRICE GUIMARD	4	7	2	4	21615,00	6802,00	28417,00	879,00	3087,86	5404	2
MME CLAUDIA FLEISSNER	1	9	0	5	7160,00	3222,00	10382,00	879,00	795,56	7160	9
MR JABER HAMED JABER AL GHENAIMI	1	3	0	3	4640,00	2088,00	6728,00	873,00	1546,67	4640	3
MR GUILLAUME SAINTE-MARIE	2	16	2	5	23179,00	10430,00	33609,00	871,00	1448,69	11590	8
MR VINCENT CHALLERIE	1	14	1	8	9251,00	4160,00	13411,00	867,00	660,79	9251	14
MR PATRICK GREFFIER	1	14	1	8	9251,00	4160,00	13411,00	867,00	660,79	9251	14
MME NATHALIE PAYSAN	2	5	1	2	8200,00	0,00	8200,00	866,00	1640,00	4100	3
MME AUDREY LEYVAL	1	25	1	15	38122,00	28590,00	66712,00	860,00	1524,88	38122	25
SIGMA AGENCY	1	25	1	15	38122,00	28590,00	66712,00	860,00	1524,88	38122	25
MME VALENTINE VITSE	5	26	1	12	31108,00	23329,00	54437,00	859,00	1196,46	6222	5
MME AXELLE VITSE	5	26	1	12	31108,00	23329,00	54437,00	859,00	1196,46	6222	5
MME ANGELIQUE RAOULT	2	8	0	8	10266,00	7698,00	17964,00	859,00	1283,25	5133	4
MR VINCENT HAUTEMANIERE	1	5	0	2	15090,00	11317,00	26407,00	858,00	3018,00	15090	5
MME CLEMENCE LEMEUNIER	1	12	0	7	9240,00	3796,00	13036,00	858,00	770,00	9240	12
MME HELENE DICHAMP	1	11	2	7	30508,00	13727,00	44235,00	857,00	2773,45	30508	11
RUNNYMEDE FARM LLC	3	18	0	6	18943,00	9673,00	28616,00	851,00	1052,39	6314	6
MR THIERRY TRIPET	1	5	0	2	3744,00	2808,00	6552,00	851,00	748,80	3744	5
MR ALEXANDRE MAURIZI	2	13	4	9	47490,00	0,00	47490,00	849,00	3653,08	23745	7
ECURIE CHIARELLI	2	12	1	2	9020,00	4058,00	13078,00	848,00	751,67	4510	6
MR LAURENT ADALBERT	2	12	1	2	9020,00	4058,00	13078,00	848,00	751,67	4510	6
MR JOEL CHAIGNON	1	1	1	0	4700,00	0,00	4700,00	846,00	4700,00	4700	1
MME LAURENCE DAREOUX	2	5	0	2	7410,00	5557,00	12967,00	842,00	1482,00	3705	3
