Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR PATRICK FELLOUS	5	28	3	13	22389,00	16282,00	38671,00	13461,00	799,61	4478	6
ECURIE LAURENT QUEROU	7	50	6	28	22384,00	12602,00	34986,00	17167,00	447,68	3198	7
F.GUYADER (S)	5	30	2	16	22366,00	8259,00	30625,00	4958,00	745,53	4473	6
ECURIE TLV	6	28	1	16	22359,00	11500,00	33859,00	4468,00	798,54	3726	5
SL FAMILY RACING	2	6	2	4	22332,00	15831,00	38163,00	8143,00	3722,00	11166	3
MME MICHELE SOGORB	5	21	3	9	22264,00	13913,00	36177,00	9257,00	1060,19	4453	4
MME NADJA KESSLER	2	16	2	8	22245,00	10007,00	32252,00	4187,00	1390,31	11122	8
MR DIOGO DA COSTA PEDROSA	2	15	2	5	22221,00	9998,00	32219,00	4186,00	1481,40	11110	8
MR NUNO MIGUEL SANTOS ARAUJO	1	14	2	7	22199,00	9988,00	32187,00	4179,00	1585,64	22199	14
MR MATTHIEU PEHU	1	15	1	7	22145,00	9962,00	32107,00	5214,00	1476,33	22145	15
MR NORBERT HOEPFNER	7	28	4	13	22093,00	14374,00	36467,00	15120,00	789,04	3156	4
MR MICHEL THABUTEAU	2	5	2	2	22080,00	0,00	22080,00	3974,00	4416,00	11040	3
ECURIE BRILLANTISSIME	8	57	2	32	22043,00	14093,00	36136,00	25099,00	386,72	2755	7
MME ADELAIDE BUDKA	12	67	5	27	22035,00	9905,00	31940,00	15723,00	328,88	1836	6
MR MOHAMED FAHAD A H AL-ATTIYAH	3	8	0	7	22000,00	12825,00	34825,00	4650,00	2750,00	7333	3
CUM LAUDE RACING S.C.	1	3	0	2	21960,00	0,00	21960,00	0,00	7320,00	21960	3
HUGHES/KERR-DINEEN & PARTNERS	1	2	0	2	21960,00	0,00	21960,00	0,00	10980,00	21960	2
N. HUTCHINGS & G. AUGUS.NORMAN	1	2	1	0	21950,00	9877,00	31827,00	2705,00	10975,00	21950	2
MR KENNETH VANPETEGHEM	2	20	0	13	21949,00	2574,00	24523,00	1077,00	1097,45	10974	10
MR JEAN-PIERRE GAUVIN	7	34	3	19	21918,00	9949,00	31867,00	21692,00	644,65	3131	5
MR JEREMY LERAS	3	33	1	19	21918,00	9859,00	31777,00	3157,00	664,18	7306	11
MR LAURENT SOLVAR	2	15	3	11	21795,00	16344,00	38139,00	4952,00	1453,00	10898	8
MR LUIGI CARLI	3	17	0	15	21780,00	0,00	21780,00	7832,00	1281,18	7260	6
MR DEREK RONALD LODGE	2	25	2	9	21730,00	11136,00	32866,00	7802,00	869,20	10865	13
MR MARC LEONETTI	3	25	0	20	21726,00	11629,00	33355,00	7921,00	869,04	7242	8
MME ZORKA WENTWORTH	4	24	1	10	21701,00	12515,00	34216,00	7039,00	904,21	5425	6
FUTURE CHAMPIONS RACING REG.	1	1	0	1	21698,00	0,00	21698,00	0,00	21698,00	21698	1
MME NICOLE MOONS	6	38	0	11	21638,00	1820,00	23458,00	760,00	569,42	3606	6
MR DAVID THORPE	5	33	3	18	21634,00	5951,00	27585,00	15843,00	655,58	4327	7
MME RANA KHADDAM	2	7	2	3	21584,00	9083,00	30667,00	13647,00	3083,43	10792	4
JP.GAUVIN (S)	8	46	4	27	21496,00	10793,00	32289,00	18879,00	467,30	2687	6
MME LAETITIA LOUIS	4	11	3	4	21483,00	16112,00	37595,00	9773,00	1953,00	5371	3
MR PASCAL CANU	2	5	4	1	21474,00	0,00	21474,00	15462,00	4294,80	10737	3
MR JEAN-PIERRE CANU	2	5	4	1	21474,00	0,00	21474,00	15462,00	4294,80	10737	3
MR FERRUCCIO GIACOBBE	2	5	1	3	21431,00	16073,00	37504,00	4873,00	4286,20	10716	3
RIVIERA EQUINE S.A.R.L	9	25	5	11	21400,00	14574,00	35974,00	14790,00	856,00	2378	3
CLODIA RACING DI MARIO CANU S.	2	3	2	1	21400,00	0,00	21400,00	1281,00	7133,33	10700	2
MME P. DE JACOB/S. DE JACOB	2	12	2	4	21383,00	9620,00	31003,00	4028,00	1781,92	10692	6
MR ACHIM WEYRAUCH	3	13	2	9	21344,00	6724,00	28068,00	1710,00	1641,85	7115	4
MME AURELIE OZOUF	6	26	2	11	21343,00	9283,00	30626,00	4056,00	820,88	3557	4
MR VALERE GUEDJ	3	24	4	9	21306,00	15599,00	36905,00	10063,00	887,75	7102	8
HARAS DE LA HAIE NEUVE	8	21	4	14	21297,00	10649,00	31946,00	11423,00	1014,14	2662	3
BNNE ANNA JULINKA VON PLOTHO	3	19	0	12	21293,00	9578,00	30871,00	2617,00	1120,68	7098	6
VALLS DE VILOSIU SL	1	6	2	3	21240,00	9558,00	30798,00	4002,00	3540,00	21240	6
MR WINFRIED ENGELBRECHT-BRESGES	3	11	0	7	21230,00	8697,00	29927,00	2369,00	1930,00	7077	4
MR JEAN-PAUL GAUVIN	1	5	2	3	21201,00	8854,00	30055,00	15629,00	4240,20	21201	5
MR CHARLES WENTWORTH	3	21	1	9	21153,00	12515,00	33668,00	7039,00	1007,29	7051	7
SASU  ECURIE PASCALE MENARD	4	15	3	6	21144,00	343,00	21487,00	1042,00	1409,60	5286	4
MR CLAUDEMIRO CARVALHO MACEDO CAMPELOS	1	15	1	10	21103,00	9494,00	30597,00	3972,00	1406,87	21103	15
MR FABRIZIO POLLI	4	18	2	11	21079,00	12809,00	33888,00	5784,00	1171,06	5270	5
MR CHRISTIAN BOCKELMANN	3	10	2	7	21066,00	15796,00	36862,00	8444,00	2106,60	7022	3
MME NATHALIE VIOT	15	122	5	49	21046,00	9678,00	30724,00	22562,00	172,51	1403	8
MR SIMON URIZZI	4	15	2	10	21044,00	15778,00	36822,00	7979,00	1402,93	5261	4
MME DANIELA AIRALDI	5	19	1	10	21031,00	9459,00	30490,00	7314,00	1106,89	4206	4
MR RYSZARD ZIELINSKI	5	21	2	10	21024,00	2034,00	23058,00	1121,00	1001,14	4205	4
MR CORMAC FARRELL	1	3	2	1	21000,00	0,00	21000,00	0,00	7000,00	21000	3
BIVANS SRL	4	11	1	7	20985,00	15735,00	36720,00	4769,00	1907,73	5246	3
MR BERTRAND MILLIERE	2	13	4	7	20966,00	8967,00	29933,00	18856,00	1612,77	10483	7
MR MICHEL CHARLEU	2	16	1	8	20956,00	14341,00	35297,00	4585,00	1309,75	10478	8
HARAS DU GRAND COURGEON	12	37	3	19	20954,00	10365,00	31319,00	5905,00	566,32	1746	3
MR SAMUEL GEFFRAY	1	8	0	4	20948,00	9426,00	30374,00	3947,00	2618,50	20948	8
MR FRANCISCO PEREZ GONZALEZ	5	59	5	31	20918,00	9150,00	30068,00	13975,00	354,54	4184	12
FAMILLE G-A ANCENYS	1	10	1	8	20902,00	7446,00	28348,00	2557,00	2090,20	20902	10
MME JANA FIALOVA	4	22	1	6	20871,00	10441,00	31312,00	3140,00	948,68	5218	6
EURL JOHN HAMMOND	7	25	5	12	20808,00	9680,00	30488,00	14103,00	832,32	2973	4
SKY RACING CLUB	1	1	0	1	20800,00	0,00	20800,00	0,00	20800,00	20800	1
MR FREDERIC BIANCO	3	24	3	13	20729,00	15544,00	36273,00	11562,00	863,71	6910	8
MME SANDRA DUROT	2	21	5	9	20727,00	9321,00	30048,00	9346,00	987,00	10364	11
MR ANDRE JACOBY-KOALY	4	33	3	16	20640,00	12565,00	33205,00	4306,00	625,45	5160	8
MR FRANCOIS GREGOIRE	1	14	0	12	20538,00	9240,00	29778,00	3866,00	1467,00	20538	14
MME AUDREY CARON CHEVALIER	3	24	2	9	20509,00	13336,00	33845,00	4599,00	854,54	6836	8
LE HARAS DES SENS	5	26	5	13	20502,00	9085,00	29587,00	7772,00	788,54	4100	5
DS PEGAS	6	9	1	4	20416,00	13072,00	33488,00	3964,00	2268,44	3403	2
MME HELENA VAN ZUYLEN	3	16	3	9	20410,00	9266,00	29676,00	12545,00	1275,63	6803	5
ECURIE SEYSSEL	5	24	1	12	20391,00	11421,00	31812,00	9142,00	849,63	4078	5
MR PHILIPPE GAUD	3	22	2	11	20381,00	9466,00	29847,00	5550,00	926,41	6794	7
M.BLANCPAIN (S)	2	16	2	4	20359,00	15268,00	35627,00	7111,00	1272,44	10180	8
MME HARTMUT GEROCK	2	5	1	3	20354,00	15264,00	35618,00	3026,00	4070,80	10177	3
MR CEDRIC VERBEKE	6	23	3	11	20280,00	14565,00	34845,00	4925,00	881,74	3380	4
MME CECILE POUPARD	28	131	7	50	20268,00	7758,00	28026,00	14209,00	154,72	724	5
SEROR RACING MANAGEMENT	15	84	5	40	20250,00	10228,00	30478,00	16496,00	241,07	1350	6
MME PAULINE JEANNETTE MCCREERY	2	11	1	6	20238,00	0,00	20238,00	0,00	1839,82	10119	6
STALL SUPER SCHLLAU	1	5	2	1	20202,00	9090,00	29292,00	3806,00	4040,40	20202	5
SCEA CARANT	15	48	1	31	20029,00	13985,00	34014,00	15060,00	417,27	1335	3
MR CRISTIANO CLAGLUNA	2	6	1	2	20010,00	9004,00	29014,00	3770,00	3335,00	10005	3
MME AUGUSTE CASAROLI	2	12	1	9	20000,00	0,00	20000,00	3599,00	1666,67	10000	6
MR SAEED SUHAIL	1	1	0	1	19985,00	0,00	19985,00	0,00	19985,00	19985	1
AMO RACING USA LLC	1	1	0	1	19985,00	0,00	19985,00	0,00	19985,00	19985	1
MR FREDDY NORMAND	4	45	3	21	19975,00	9464,00	29439,00	14573,00	443,89	4994	11
MME BLUETTE WINKLER	1	9	3	5	19960,00	8981,00	28941,00	3758,00	2217,78	19960	9
M. MOTSCHMANN U.A.	1	6	0	6	19893,00	14919,00	34812,00	4523,00	3315,50	19893	6
