Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MR PATRICK VILEY	1	6	0	2	6624,00	2980,00	9604,00	311,00	1104,00	6624	6
MR NICOLAS MADAMET	1	3	0	3	2640,00	681,00	3321,00	310,00	880,00	2640	3
MME ILSE SMITS	3	9	0	4	11508,00	6252,00	17760,00	310,00	1278,67	3836	3
DUC  D' ALBURQUERQUE	4	13	1	5	14691,00	2275,00	16966,00	309,00	1130,08	3673	3
MR CARLOS LAFFON-PARIAS	1	4	0	4	5060,00	2275,00	7335,00	309,00	1265,00	5060	4
SIR WILLIAM JEFFCOCK	1	2	0	1	3288,00	1479,00	4767,00	309,00	1644,00	3288	2
MME ALEXANDRA GUIHEUX	1	2	0	1	3288,00	1479,00	4767,00	309,00	1644,00	3288	2
MR PATRICK-GEORGES ROULOIS	3	9	0	1	1638,00	737,00	2375,00	308,00	182,00	546	3
MR YVES MAUPOIL	1	2	0	2	1710,00	0,00	1710,00	307,00	855,00	1710	2
MME JANIE WALKER	1	1	0	1	1920,00	0,00	1920,00	307,00	1920,00	1920	1
ECURIE DES VIVES TERRES	2	2	0	1	3800,00	0,00	3800,00	307,00	1900,00	1900	1
PA-OUVRY	2	2	0	1	3800,00	0,00	3800,00	307,00	1900,00	1900	1
MME MARIE-THERESE DUGAS	1	1	0	1	1700,00	0,00	1700,00	306,00	1700,00	1700	1
MR RUDY SINGARIN	1	4	0	3	2700,00	2025,00	4725,00	306,00	675,00	2700	4
MR MARC VERSIN	1	4	0	3	2700,00	2025,00	4725,00	306,00	675,00	2700	4
ECURIE D'AUTHUIT	1	3	0	2	2491,00	1120,00	3611,00	306,00	830,33	2491	3
MME VALENTINE VITSE	2	8	1	1	12972,00	5836,00	18808,00	305,00	1621,50	6486	4
MME AXELLE VITSE	2	8	1	1	12972,00	5836,00	18808,00	305,00	1621,50	6486	4
MR JEAN-PHILIPPE AUBERT	4	6	0	4	3935,00	0,00	3935,00	305,00	655,83	984	2
MR ULF SJOBERG	1	4	0	3	3240,00	1457,00	4697,00	304,00	810,00	3240	4
MME AUDREY LEYVAL	1	11	1	7	16311,00	7336,00	23647,00	303,00	1482,82	16311	11
