Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
MME STEPHANIE PENOT	4	17	0	6	3411,00	1534,00	4945,00	1709,00	200,65	853	4
SIR MARK HUDSON	4	12	1	10	3404,00	2315,00	5719,00	5305,00	283,67	851	3
MR RODNEY FITZROY	4	12	1	10	3404,00	2315,00	5719,00	5305,00	283,67	851	3
MR TAKAYA KIMURA	1	3	0	3	3397,00	1527,00	4924,00	417,00	1132,33	3397	3
MR ROBERTO BUGATTI	1	9	1	7	3393,00	0,00	3393,00	0,00	377,00	3393	9
MR CHUN WAI KWOK	3	7	1	5	3389,00	1008,00	4397,00	1458,00	484,14	1130	2
MR JACKY LAMBERT	1	7	2	3	3381,00	1420,00	4801,00	2773,00	483,00	3381	7
MR MICHEL MARTIN	1	6	2	3	3381,00	1420,00	4801,00	2773,00	563,50	3381	6
MR TONY LOISEAU	2	9	2	5	3376,00	2531,00	5907,00	7680,00	375,11	1688	5
SCEA KAKU	1	6	1	3	3374,00	1516,00	4890,00	1245,00	562,33	3374	6
STAL'T NEERHOF	2	4	0	1	3360,00	2520,00	5880,00	764,00	840,00	1680	2
ECURIE AVANT-GARDE	3	13	0	4	3359,00	1316,00	4675,00	532,00	258,38	1120	4
MR SAMUEL OVROUTSKI	1	2	1	0	3350,00	1507,00	4857,00	825,00	1675,00	3350	2
MME LISA PAUWELS	5	29	3	21	3344,00	1530,00	4874,00	7975,00	115,31	669	6
MR ALAIN BERNARD MICHEL	1	4	1	1	3343,00	1504,00	4847,00	1260,00	835,75	3343	4
MR DANIEL GARCIA	2	4	1	3	3341,00	2505,00	5846,00	2156,00	835,25	1670	2
MR JEAN-PHILIPPE SANNINO	1	6	0	4	3331,00	2497,00	5828,00	2295,00	555,17	3331	6
MR ALEXANDRE MICELI	1	6	0	2	3329,00	1496,00	4825,00	626,00	554,83	3329	6
BOOOST SAS	2	10	0	6	3329,00	2000,00	5329,00	1533,00	332,90	1664	5
MME F. HERISSAY DE LAITRE	2	7	0	5	3315,00	0,00	3315,00	1039,00	473,57	1658	4
MR JOHN FAIRLEY	2	6	0	2	3312,00	1490,00	4802,00	623,00	552,00	1656	3
MR JEAN-NOEL RITOUET	1	4	0	3	3308,00	1308,00	4616,00	611,00	827,00	3308	4
MR FRANCOIS DELAUNE	1	6	0	6	3304,00	1485,00	4789,00	1554,00	550,67	3304	6
MR LUDOVIC LE PROVOST	1	4	1	3	3300,00	1196,00	4496,00	1508,00	825,00	3300	4
MR ANTONIN REZE	2	4	0	3	3300,00	2414,00	5714,00	1620,00	825,00	1650	2
NAHUEL HUAPI	3	17	3	5	3288,00	1478,00	4766,00	6243,00	193,41	1096	6
MME VANESSA SZLANYINKA	2	5	0	1	3288,00	1479,00	4767,00	405,00	657,60	1644	3
KEMPSONS STUD LTD	1	1	0	1	3283,00	1477,00	4760,00	1031,00	3283,00	3283	1
MR DIEGO FERNANDEZ-ORTEGA	2	8	1	1	3258,00	1466,00	4724,00	2046,00	407,25	1629	4
MR GERARD CAVALLERA	1	2	1	1	3257,00	1465,00	4722,00	6140,00	1628,50	3257	2
MR JOEL CHAINEAU	2	5	2	1	3256,00	1240,00	4496,00	1799,00	651,20	1628	3
MANE STABLE SC	1	2	0	2	3255,00	2441,00	5696,00	739,00	1627,50	3255	2
MME MAYLINE CADE	1	3	1	0	3250,00	1462,00	4712,00	801,00	1083,33	3250	3
MR PATRICK GARRIGUE	6	28	0	15	3243,00	2151,00	5394,00	5201,00	115,82	540	5
MR JEAN-FRANCOIS ANTHORE	2	3	1	2	3230,00	360,00	3590,00	1208,00	1076,67	1615	2
MME CYRIL MORANGE	1	4	0	4	3229,00	0,00	3229,00	0,00	807,25	3229	4
GERNAY TH & M	1	6	0	3	3228,00	1451,00	4679,00	607,00	538,00	3228	6
HARAS DES EVEES	3	9	0	2	3227,00	2420,00	5647,00	1467,00	358,56	1076	3
MR BERNARD MOUTOUSSAMY	1	1	1	0	3200,00	1440,00	4640,00	394,00	3200,00	3200	1
MR THOMAS CUNNANE	2	5	0	3	3200,00	1440,00	4640,00	602,00	640,00	1600	3
STALL HANS IM GLUCK	1	8	0	2	3198,00	1438,00	4636,00	601,00	399,75	3198	8
MR PETER-ROBERT SPILLER	2	7	0	5	3196,00	1586,00	4782,00	618,00	456,57	1598	4
MR PHILIPPE CAMUS	5	19	0	11	3177,00	1426,00	4603,00	2285,00	167,21	635	4
MME VICTOR BLOT	2	5	2	1	3175,00	1203,00	4378,00	1799,00	635,00	1588	3
MR KEVIN LAUILHE	2	10	0	6	3163,00	1420,00	4583,00	899,00	316,30	1582	5
PS TEAM	4	21	0	5	3158,00	272,00	3430,00	791,00	150,38	790	5
MME MARTINE KOHAIZA	1	3	1	2	3152,00	1418,00	4570,00	3962,00	1050,67	3152	3
MR ELIE-FRANCK OKOBO	1	8	2	3	3151,00	1416,00	4567,00	5940,00	393,88	3151	8
MR MATTHEW STRAZEL	1	8	2	3	3151,00	1416,00	4567,00	5940,00	393,88	3151	8
MME PHILIPPE DESBOIS	5	26	2	16	3144,00	1711,00	4855,00	7749,00	120,92	629	5
MME SOPHIE MIDY	1	3	0	2	3143,00	2356,00	5499,00	1428,00	1047,67	3143	3
AL NUJAIFI RACING LTD	2	2	0	2	3140,00	2163,00	5303,00	688,00	1570,00	1570	1
MR ARTHUR PEAN	1	2	1	1	3139,00	2353,00	5492,00	14281,00	1569,50	3139	2
MR BERTRAND LACROIX	3	8	0	5	3139,00	1411,00	4550,00	2044,00	392,38	1046	3
