Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
AL ASAYL FRANCE	23	80	9	42	249523,00	144066,00	393589,00	36761,00	3119,04	10849	3
L.BAUDRON (S)	16	77	10	41	242557,00	134728,00	377285,00	36696,00	3150,09	15160	5
HARAS DU LOGIS SAINT GERMAIN	19	125	11	72	203675,00	117336,00	321011,00	35222,00	1629,40	10720	7
MR CHRISTOPHE JOUANDOU	17	105	11	51	176167,00	91307,00	267474,00	33884,00	1677,78	10363	6
HARAS DU MONT DIT MONT	23	78	8	47	246196,00	150866,00	397062,00	33796,00	3156,36	10704	3
HARAS D'HASPEL	31	126	10	71	204284,00	116251,00	320535,00	33733,00	1621,30	6590	4
SUC. JOHN PLOWDEN CARRINGTON	2	6	2	2	181790,00	64660,00	246450,00	32037,00	30298,33	90895	3
MME YVETTE PANTALL	22	83	11	42	242655,00	154179,00	396834,00	30794,00	2923,55	11030	4
MR ROBERT NG	19	82	6	48	166050,00	92239,00	258289,00	29598,00	2025,00	8739	4
ECURIE MELANIE	22	82	7	44	415309,00	164343,00	579652,00	29081,00	5064,74	18878	4
MME ISABELLE CORBANI	30	150	15	81	266392,00	142925,00	409317,00	28573,00	1775,95	8880	5
MR PIERRE LAMY	37	146	12	72	238049,00	115111,00	353160,00	27820,00	1630,47	6434	4
CHEVOTEL DE LA HAUQUERIE	12	52	7	35	158001,00	77791,00	235792,00	26880,00	3038,48	13167	4
MME HENRI DEVIN	21	57	12	35	164955,00	78195,00	243150,00	26858,00	2893,95	7855	3
HARAS DE SAINT-VOIR	13	33	5	21	146694,00	57579,00	204273,00	25875,00	4445,27	11284	3
ECURIE HARAS DE SAINT VINCENT	14	73	10	44	154906,00	89173,00	244079,00	25599,00	2122,00	11065	5
GOUSSERIE RACING	13	85	8	41	134939,00	60703,00	195642,00	24881,00	1587,52	10380	7
HARAS DU HOGUENET	20	102	10	58	204547,00	107143,00	311690,00	24834,00	2005,36	10227	5
SCEA MARMION VAUVILLE	34	141	19	77	357576,00	199592,00	557168,00	24724,00	2536,00	10517	4
HARAS DE GRANDCAMP EARL	21	89	5	54	138494,00	82069,00	220563,00	24336,00	1556,11	6595	4
LE THENNEY	12	52	6	24	133720,00	76234,00	209954,00	24333,00	2571,54	11143	4
ECURIE HARAS DES SENORA	9	41	9	24	126357,00	56848,00	183205,00	23799,00	3081,88	14040	5
SC  ECURIE DE MEAUTRY	20	77	8	44	157486,00	78351,00	235837,00	23583,00	2045,27	7874	4
MR PETER-DAVID SAVILL	10	37	4	26	119453,00	83010,00	202463,00	23279,00	3228,46	11945	4
HARAS DE MONTAIGU	15	63	6	44	204921,00	95095,00	300016,00	22368,00	3252,71	13661	4
AVATARA S.A.	16	71	6	38	106865,00	64107,00	170972,00	22261,00	1505,14	6679	4
AL SHAHANIA STUD	15	48	8	20	164722,00	60136,00	224858,00	22113,00	3431,71	10981	3
SCEA DU HARAS DE VICTOT	17	84	7	42	122568,00	65586,00	188154,00	21772,00	1459,14	7210	5
HARAS DE TRELI	21	104	7	53	144593,00	72841,00	217434,00	21196,00	1390,32	6885	5
ECURIE PEREGRINE SAS	15	59	4	32	118824,00	77053,00	195877,00	20908,00	2013,97	7922	4
ECURIE DU SUD	19	87	9	42	205807,00	104179,00	309986,00	20811,00	2365,60	10832	5
MME CHANTAL BECQ	6	25	3	10	106810,00	53817,00	160627,00	20787,00	4272,40	17802	4
J.B.S. INVEST N.V.	8	60	5	34	101847,00	64105,00	165952,00	20760,00	1697,45	12731	8
EURL FREDDY HEAD	7	36	6	14	110453,00	49851,00	160304,00	20685,00	3068,14	15779	5
APPAPAYS RACING CLUB	12	59	5	36	100741,00	56989,00	157730,00	20506,00	1707,47	8395	5
MR PATRICK CHEDEVILLE	13	59	7	32	113567,00	54966,00	168533,00	20398,00	1924,86	8736	5
HARAS DU PECOS	12	34	5	21	130205,00	0,00	130205,00	20217,00	3829,56	10850	3
FRAMONT LIMITED	19	72	8	31	145048,00	89042,00	234090,00	20182,00	2014,56	7634	4
RIVIERA EQUINE S.A.R.L	22	101	8	55	269965,00	181243,00	451208,00	19985,00	2672,92	12271	5
MR FRANCOIS MAILLOT	11	41	7	23	106387,00	24740,00	131127,00	19665,00	2594,80	9672	4
MME LISA LEMIERE DUBOIS	11	39	6	26	127241,00	64931,00	192172,00	19490,00	3262,59	11567	4
ECURIE JEAN-LOUIS BOUCHARD	8	33	4	20	104548,00	63609,00	168157,00	19215,00	3168,12	13068	4
ECURIE DE CASTILLON	33	131	13	71	243955,00	140221,00	384176,00	19065,00	1862,25	7393	4
SCEA  ECURIE BADER	8	33	6	19	99195,00	46783,00	145978,00	19028,00	3005,91	12399	4
MR BEREND VAN DALFSEN	7	49	5	26	116814,00	52719,00	169533,00	18769,00	2383,96	16688	7
MR JEREMY PARA	6	31	7	19	104149,00	77807,00	181956,00	18470,00	3359,65	17358	5
MR RENAUD BAGUENAULT DE PUCHESSE	8	40	5	20	103684,00	56932,00	160616,00	18404,00	2592,10	12960	5
HARAS DE SAINT JULIEN	23	74	6	31	117446,00	71331,00	188777,00	18207,00	1587,11	5106	3
MME FRANCOISE PERREE	16	76	3	40	88544,00	58733,00	147277,00	18143,00	1165,05	5534	5
HYPERION SARL	8	38	3	25	96864,00	46229,00	143093,00	17583,00	2549,05	12108	5
MR SVEN GOLDMANN	5	28	3	16	93078,00	41878,00	134956,00	17537,00	3324,21	18616	6
ECURIE DES CHARMES	17	67	10	39	220271,00	80838,00	301109,00	17503,00	3287,63	12957	4
ELEVAGE HARAS DE BOURGEAUVILLE	27	80	8	35	112259,00	50614,00	162873,00	17200,00	1403,24	4158	3
SUC. ROGER-YVES SIMON	22	105	21	45	166724,00	81003,00	247727,00	17062,00	1587,85	7578	5
HARAS DE BEAUVOIR	15	73	9	37	119274,00	53897,00	173171,00	16147,00	1633,89	7952	5
MR WERNER NEUMANN	8	43	3	19	74614,00	48660,00	123274,00	15630,00	1735,21	9327	5
ECURIE GRIBOMONT	13	55	4	30	136828,00	68040,00	204868,00	15588,00	2487,78	10525	4
MR CLAUDIO MARZOCCO	8	33	6	19	126466,00	89736,00	216202,00	15400,00	3832,30	15808	4
ECURIE HARAS DE BEAUFAY	9	32	4	19	93314,00	56921,00	150235,00	15238,00	2916,06	10368	4
HARAS DE LA HAIE NEUVE	23	71	7	41	157395,00	101400,00	258795,00	15186,00	2216,83	6843	3
ECURIE BIRABEN	21	77	6	46	133062,00	75020,00	208082,00	15157,00	1728,08	6336	4
SUC. YOLANDE SEYDOUX DE CLAUSONNE	6	26	0	19	94550,00	35461,00	130011,00	15139,00	3636,54	15758	4
WHITE BIRCH FARM	12	37	6	18	153147,00	75221,00	228368,00	14945,00	4139,11	12762	3
MR ERIC PUERARI	25	105	9	47	177294,00	97107,00	274401,00	14941,00	1688,51	7092	4
AB ASCOT	4	17	4	6	75426,00	45465,00	120891,00	14786,00	4436,82	18856	4
MR PHILIPPE DELAEY	6	33	5	19	64636,00	47888,00	112524,00	14615,00	1958,67	10773	6
HA.PANTALL (S)	10	30	7	12	162016,00	117907,00	279923,00	14603,00	5400,53	16202	3
MR FLORENT PICARD	6	35	4	12	106772,00	48243,00	155015,00	14555,00	3050,63	17795	6
MR ANTON KRAULIGER	4	26	3	16	70656,00	41024,00	111680,00	14508,00	2717,54	17664	7
ECURIE ARTU SNC	9	56	4	32	106655,00	50392,00	157047,00	14369,00	1904,55	11851	6
MR ANTHONY GOURAMA	1	2	1	1	62780,00	47085,00	109865,00	14281,00	31390,00	62780	2
MR JAMES BAUDOUIN	5	26	2	17	67705,00	43875,00	111580,00	14193,00	2604,04	13541	5
SAS I.E.I.	22	91	10	46	226631,00	117360,00	343991,00	14157,00	2490,45	10301	4
MR ANTOINE GILIBERT	12	56	6	32	250489,00	97813,00	348302,00	14076,00	4473,02	20874	5
HERALD BLOODSTOCK LTD	10	37	5	18	106227,00	43138,00	149365,00	14042,00	2871,00	10623	4
MR MOHAMMAD AL-NAJAFI	5	8	4	4	113640,00	30588,00	144228,00	14008,00	14205,00	22728	2
MR MANFRED WURTENBERGER	5	16	5	10	99908,00	71327,00	171235,00	13994,00	6244,25	19982	3
LONDON THOROUGHBRED SERVICES	7	33	7	18	102293,00	61048,00	163341,00	13609,00	3099,79	14613	5
ROY RACING LTD	6	26	3	10	64540,00	40132,00	104672,00	13563,00	2482,31	10757	4
S.C.E.A. ECURIE DE MONTFORT	11	48	7	22	88940,00	45044,00	133984,00	13311,00	1852,92	8085	4
SAS MATA HORSE	9	28	5	12	72364,00	48102,00	120466,00	13254,00	2584,43	8040	3
SCEA  HARAS DE SAINT PAIR	11	45	5	24	123432,00	71587,00	195019,00	13162,00	2742,93	11221	4
HARAS DES PYRENEES	11	49	1	32	68662,00	40458,00	109120,00	13073,00	1401,27	6242	4
MME HILARY ERCULIANI	13	42	3	26	94524,00	53998,00	148522,00	13052,00	2250,57	7271	3
HARAS DE LA MERCERIE	7	34	4	23	81910,00	41671,00	123581,00	12935,00	2409,12	11701	5
MME JEAN-LOUIS GIRAL	6	36	3	23	63984,00	34933,00	98917,00	12844,00	1777,33	10664	6
CHINA HORSE CLUB INTERNATIONAL	10	40	3	28	102537,00	37728,00	140265,00	12733,00	2563,43	10254	4
HARAS DU QUESNAY	10	30	2	18	67558,00	30395,00	97953,00	12723,00	2251,93	6756	3
DAYTON INVESTMENTS LTD	15	46	8	28	221485,00	48263,00	269748,00	12652,00	4814,89	14766	3
ECURIE X	14	38	5	15	74556,00	42109,00	116665,00	12452,00	1962,00	5325	3
HARAS GARMAR	4	20	4	11	61622,00	33694,00	95316,00	12384,00	3081,10	15406	5
MR STUART MCPHEE	8	33	3	16	59024,00	35821,00	94845,00	12178,00	1788,61	7378	4
CUADRA MEDITERRANEO	4	18	2	13	72792,00	41933,00	114725,00	12155,00	4044,00	18198	5
MME MARIE-LAURE COLLET	19	70	6	41	126189,00	70212,00	196401,00	11754,00	1802,70	6642	4
MR CHARLES BAREL	11	41	3	19	60539,00	35382,00	95921,00	11619,00	1476,56	5504	4
MME CATHERINE KAIRIS	7	36	7	16	115629,00	61745,00	177374,00	11554,00	3211,92	16518	5
BLOODSTOCK AGENCY LTD	12	55	3	32	97062,00	47003,00	144065,00	11479,00	1764,76	8088	5
HARAS DE LA HUDERIE	12	47	6	20	69684,00	36530,00	106214,00	11473,00	1482,64	5807	4
GESTUT HACHTSEE	6	31	6	17	88163,00	36724,00	124887,00	11387,00	2843,97	14694	5
MME GILLES FORIEN	15	65	9	20	124025,00	77793,00	201818,00	10997,00	1908,08	8268	4
MR ALAIN MAUBERT	5	20	3	10	56055,00	28545,00	84600,00	10994,00	2802,75	11211	4
MR ERIC FEURTET	8	27	3	9	56059,00	30730,00	86789,00	10950,00	2076,26	7007	3
MR PAUL NATAF	6	39	4	17	63436,00	27647,00	91083,00	10868,00	1626,56	10573	7
MR KHALIFA MOHAMMED AL ATTIYAH	7	25	5	8	66825,00	36048,00	102873,00	10817,00	2673,00	9546	4
NOIR ET OR ELEVAGE S.A.	10	33	5	16	116935,00	71415,00	188350,00	10813,00	3543,48	11694	3
BUCK RACING	2	9	2	6	56542,00	26154,00	82696,00	10763,00	6282,44	28271	5
MR PETER RECHSTEINER	4	26	3	11	54775,00	26671,00	81446,00	10730,00	2106,73	13694	7
ECURIE CERDEVAL	4	24	4	11	57583,00	19604,00	77187,00	10727,00	2399,29	14396	6
CONCEPT REAL AG	10	39	6	23	88694,00	41835,00	130529,00	10711,00	2274,21	8869	4
OTI MANAGEMENT PTY LTD	4	22	2	15	52503,00	29865,00	82368,00	10698,00	2386,50	13126	6
MME GENEVIEVE NEVEUX	9	42	4	24	75447,00	37121,00	112568,00	10694,00	1796,36	8383	5
MME DOMINIQUE BESSET	8	52	2	28	59111,00	27359,00	86470,00	10649,00	1136,75	7389	7
MR PIERRE-YVES JUILLARD	2	8	4	4	110834,00	50246,00	161080,00	10608,00	13854,25	55417	4
MR GUY CHEREL	12	27	6	12	62029,00	12527,00	74556,00	10563,00	2297,37	5169	2
MME EVA OLSSON	4	25	4	8	62504,00	28121,00	90625,00	10555,00	2500,16	15626	6
MR BRUNO BERTIN	1	7	4	3	109584,00	49309,00	158893,00	10324,00	15654,86	109584	7
HARAS DU BOSQUET	10	36	9	23	105616,00	3701,00	109317,00	10280,00	2933,78	10562	4
DOMAINE DE LA CORNILLIERE	6	23	3	15	46597,00	32467,00	79064,00	10270,00	2025,96	7766	4
MR JACQUES-FRANCIS BOUDET	3	6	1	3	181970,00	19336,00	201306,00	10212,00	30328,33	60657	2
INFINITY NINE HORSES	4	17	5	10	123043,00	73910,00	196953,00	10165,00	7237,82	30761	4
MR ERIC DELL'OVA	5	9	2	5	111380,00	36896,00	148276,00	10048,00	12375,56	22276	2
HARAS DES TROIS CHAPELLES	17	67	0	35	56518,00	27896,00	84414,00	9989,00	843,55	3325	4
MR ALAIN PRUDENT	4	25	8	9	72978,00	39665,00	112643,00	9936,00	2919,12	18244	6
MR CHRISTIAN VALLEE	3	25	2	12	57395,00	35909,00	93304,00	9882,00	2295,80	19132	8
MR MIKE PIETRANGELO	4	26	3	15	47674,00	32723,00	80397,00	9784,00	1833,62	11918	7
MR ALBAN CHEVALIER DU FAU	10	43	5	22	104223,00	65277,00	169500,00	9764,00	2423,79	10422	4
LOKO TRANS	4	21	2	13	69145,00	42999,00	112144,00	9631,00	3292,62	17286	5
HARAS DE MAGOUET	8	36	2	17	47431,00	30262,00	77693,00	9496,00	1317,53	5929	5
YAS HORSE RACING MANAGEMENT	23	34	2	23	58540,00	35793,00	94333,00	9491,00	1721,76	2545	1
ECURIE ADES HAZAN	22	74	5	27	110447,00	56061,00	166508,00	9484,00	1492,53	5020	3
MR JEAN-PIERRE GAUVIN	4	32	5	18	60677,00	27291,00	87968,00	9478,00	1896,16	15169	8
HARAS VOLTAIRE	16	48	1	30	74803,00	50524,00	125327,00	9379,00	1558,40	4675	3
MR THIERRY STORME	11	35	4	21	102575,00	71144,00	173719,00	9270,00	2930,71	9325	3
EUROPEAN BLOODSTOCK MANAGEMENT	15	53	2	25	56366,00	25354,00	81720,00	9232,00	1063,51	3758	4
SASU  ECURIE PASCALE MENARD	7	25	6	14	100505,00	45217,00	145722,00	9223,00	4020,20	14358	4
MR CHRISTOPHER HOGG	6	22	3	16	69177,00	48995,00	118172,00	9222,00	3144,41	11530	4
MME STEPHANIE CASTANHEIRA	4	14	3	7	47033,00	25057,00	72090,00	9220,00	3359,50	11758	4
MR DIETER BURKLE	8	45	5	26	66205,00	38696,00	104901,00	9207,00	1471,22	8276	6
MME MIREILLE DESVAUX	8	45	5	22	66474,00	29271,00	95745,00	9197,00	1477,20	8309	6
HARAS DES EVEES	11	54	3	25	69444,00	40344,00	109788,00	9090,00	1286,00	6313	5
MME EVELYNE POITEVIN	4	23	2	11	43707,00	26210,00	69917,00	9082,00	1900,30	10927	6
MR JEAN-PAUL CAYROUZE	4	19	3	8	58978,00	32040,00	91018,00	9070,00	3104,11	14744	5
SARL AL SAFINATE	13	24	3	14	51980,00	26568,00	78548,00	9013,00	2165,83	3998	2
MR LAURENT DULONG	6	25	4	14	58306,00	31378,00	89684,00	8919,00	2332,24	9718	4
S.A.S. HARAS LE GUE	1	6	1	3	46968,00	21134,00	68102,00	8852,00	7828,00	46968	6
HARAS D'ECOUVES	13	45	5	19	71659,00	34171,00	105830,00	8825,00	1592,42	5512	3
MR GHISLAIN DESLANDES	4	18	1	14	39210,00	28350,00	67560,00	8777,00	2178,33	9802	5
PCSSE ZAHRA AGA KHAN	5	10	3	4	62410,00	39881,00	102291,00	8691,00	6241,00	12482	2
SALABI RACING	11	37	5	20	91969,00	48242,00	140211,00	8577,00	2485,65	8361	3
TAKE FIVE SAS	8	41	2	25	48093,00	36062,00	84155,00	8500,00	1173,00	6012	5
MME WALTRAUT SPANNER	6	18	2	12	61509,00	28607,00	90116,00	8474,00	3417,17	10252	3
INDIVISION N. ZARAKIYSHA 2023	1	7	1	4	36872,00	27654,00	64526,00	8387,00	5267,43	36872	7
ECURIE NORMANDY SPIRIT	4	25	3	14	77619,00	51359,00	128978,00	8300,00	3104,76	19405	6
MME MARIE-CLAUDE BIAUDIS	3	17	3	11	41204,00	21249,00	62453,00	8262,00	2423,76	13735	6
ECURIE DES MONNAIES	13	47	6	27	90387,00	46403,00	136790,00	8206,00	1923,13	6953	4
SAS REGNIER	12	65	4	32	84693,00	44534,00	129227,00	8160,00	1302,97	7058	5
MR YANNICK FOUIN	4	22	2	16	48300,00	20657,00	68957,00	8151,00	2195,45	12075	6
MME PIA BRANDT	2	10	1	8	43198,00	19433,00	62631,00	8136,00	4319,80	21599	5
SOCIETA AGRICOLA CORTE BACCOLI	1	12	3	6	35734,00	26798,00	62532,00	8125,00	2977,83	35734	12
MR MATHIEU MASOUNAVE	5	18	4	11	56494,00	12076,00	68570,00	8123,00	3138,56	11299	4
SCEA  BARBOTTIERE	10	46	3	25	47798,00	22903,00	70701,00	7970,00	1039,09	4780	5
MR HARALD GRITSCHER	4	17	4	9	42591,00	18994,00	61585,00	7952,00	2505,35	10648	4
MR IVANO RICCI	1	5	3	2	34942,00	26205,00	61147,00	7947,00	6988,40	34942	5
MME METTE CAMPBELL ANDENAES	4	20	2	6	37835,00	24190,00	62025,00	7907,00	1891,75	9459	5
EARL HARAS DE CISAI	5	31	1	16	41962,00	27843,00	69805,00	7888,00	1353,61	8392	6
MME ODETTE FAU	6	24	4	16	49192,00	24567,00	73759,00	7874,00	2049,67	8199	4
MME STEPHANIE JUTEAU	3	9	3	2	53610,00	0,00	53610,00	7718,00	5956,67	17870	3
HEALTHY WOOD CO. LTD	1	5	2	3	33782,00	25334,00	59116,00	7683,00	6756,40	33782	5
MR SAM SANGSTER	4	36	2	24	48952,00	21344,00	70296,00	7682,00	1359,78	12238	9
EARL HARAS DE L'HOTELLERIE	11	51	2	29	54410,00	24702,00	79112,00	7641,00	1066,86	4946	5
ECURIE BILLON	7	22	6	8	79939,00	59951,00	139890,00	7630,00	3633,59	11420	3
MME CATHERINE TAMAGNI	1	11	2	7	39833,00	17922,00	57755,00	7502,00	3621,18	39833	11
MME AXELLE NEGRE DE WATRIGANT	5	20	3	10	37911,00	26557,00	64468,00	7477,00	1895,55	7582	4
MR BENOIT JEFFROY	13	52	9	28	122668,00	70785,00	193453,00	7463,00	2359,00	9436	4
MME MARGUERITE PRUNET-FOCH	3	9	4	3	41400,00	0,00	41400,00	7452,00	4600,00	13800	3
BS RACING SARL	4	23	2	14	38780,00	18379,00	57159,00	7421,00	1686,09	9695	6
MME CATHERINE SAVARE	2	11	3	5	43242,00	26924,00	70166,00	7388,00	3931,09	21621	6
LANGLAIS BLOODSTOCK	12	47	9	29	138819,00	83085,00	221904,00	7371,00	2953,60	11568	4
MR MICHAEL MOTSCHMANN	3	16	1	12	39375,00	16993,00	56368,00	7369,00	2460,94	13125	5
MR HUGUES ROUSSEAU	6	21	4	7	42731,00	24572,00	67303,00	7343,00	2034,81	7122	4
MR CHRISTOPHER RICHARD HIRST	4	18	3	4	47905,00	19661,00	67566,00	7289,00	2661,39	11976	5
MR WILLIAM WALTON	3	21	3	11	34280,00	21221,00	55501,00	7209,00	1632,38	11427	7
MR JEAN-CHARLES ESCALE	8	24	1	21	52765,00	0,00	52765,00	7130,00	2198,54	6596	3
AL SHIRA'AA RACING LTD	7	21	4	12	70744,00	34537,00	105281,00	7092,00	3368,76	10106	3
MR EMMANUEL LE ROUX	5	19	1	13	41181,00	17446,00	58627,00	7068,00	2167,42	8236	4
MR ADRIEN VAN DIJK	1	5	2	2	39040,00	0,00	39040,00	7026,00	7808,00	39040	5
MR JEAN-PIERRE VANDEN HEEDE	7	44	1	27	39111,00	17590,00	56701,00	7003,00	888,89	5587	6
MME SOPHIE BOULIN REDOULY	3	14	1	10	30672,00	23002,00	53674,00	6972,00	2190,86	10224	5
MR JAN KRAUZE	6	29	4	13	60577,00	32300,00	92877,00	6933,00	2088,86	10096	5
SCEA  BISSONS	7	37	5	19	77438,00	34837,00	112275,00	6918,00	2092,92	11063	5
HARAS DES SABLONNETS	16	52	6	21	69848,00	31260,00	101108,00	6863,00	1343,23	4366	3
SUC. LARISSA KNEIP	10	52	3	30	44734,00	19757,00	64491,00	6848,00	860,27	4473	5
LNJ FOXWOODS LLC	6	17	5	9	81345,00	41013,00	122358,00	6842,00	4785,00	13558	3
MME MICHEL DAUGREILH	3	17	4	4	36430,00	16054,00	52484,00	6842,00	2142,94	12143	6
MR GILLES FORIEN	12	44	5	16	72742,00	40305,00	113047,00	6815,00	1653,23	6062	4
MR GEORGE STRAWBRIDGE	6	22	3	12	64139,00	37630,00	101769,00	6797,00	2915,41	10690	4
GEMINI STUD	7	37	2	20	66901,00	30506,00	97407,00	6789,00	1808,14	9557	5
MME ESTHEL CHOMARD	2	12	3	6	42854,00	32138,00	74992,00	6759,00	3571,17	21427	6
LEMZAR SARL	6	17	2	10	46446,00	34022,00	80468,00	6756,00	2732,12	7741	3
MME EMILIE LAFEU	10	31	3	15	37374,00	11641,00	49015,00	6729,00	1205,61	3737	3
MR PHILIPPE DECOUZ	9	30	5	13	63936,00	34894,00	98830,00	6722,00	2131,20	7104	3
MR GERARD L. FERRON	7	29	1	21	59117,00	36834,00	95951,00	6707,00	2038,52	8445	4
SAN GABRIEL INV. INC.	9	44	2	29	61674,00	44693,00	106367,00	6679,00	1401,68	6853	5
MR NICOLAS SIMON	23	104	19	45	145392,00	70110,00	215502,00	6655,00	1398,00	6321	5
PETRA BLOODSTOCK AGENCY LTD	14	45	4	24	58516,00	28194,00	86710,00	6654,00	1300,36	4180	3
MR ARNAUD DE SEYSSEL	3	19	3	15	47215,00	24232,00	71447,00	6649,00	2485,00	15738	6
MME BRIGITTE CHARTIER LEMOINE	2	17	3	4	35280,00	15873,00	51153,00	6646,00	2075,29	17640	9
E.A.R.L. ELEVAGE DES LOGES	8	42	2	21	40278,00	17836,00	58114,00	6645,00	959,00	5035	5
MR GASTON HEBERT	4	12	1	7	57008,00	41988,00	98996,00	6621,00	4750,67	14252	3
MR PIERRE JABOT	5	27	3	15	36076,00	16779,00	52855,00	6610,00	1336,15	7215	5
MR DAVID SMAGA	2	10	1	7	70170,00	31813,00	101983,00	6592,00	7017,00	35085	5
MME MARIE-BENEDICTE FOUGY-SMAGA	2	10	1	7	70170,00	31813,00	101983,00	6592,00	7017,00	35085	5
FTP EQUINE HOLDINGS LTD	6	23	1	15	33285,00	19741,00	53026,00	6561,00	1447,17	5548	4
CHAUVIGNY GLOBAL EQUINE SASU	15	51	6	28	132619,00	74035,00	206654,00	6550,00	2600,37	8841	3
D.WATRIGANT (S)	2	5	2	2	38626,00	17379,00	56005,00	6550,00	7725,20	19313	3
HARAS DU LIEU DES CHAMPS	4	24	3	13	71502,00	45039,00	116541,00	6494,00	2979,25	17876	6
MME CAMILLE VITSE	10	41	4	24	89113,00	55978,00	145091,00	6471,00	2173,49	8911	4
MME ANITA WIGAN	3	13	1	10	32319,00	21453,00	53772,00	6455,00	2486,08	10773	4
MME MARIE-CARMEL NAIM	1	6	2	4	34222,00	15396,00	49618,00	6447,00	5703,67	34222	6
MR XAVIER RICHARD	5	25	2	11	31379,00	16996,00	48375,00	6366,00	1255,16	6276	5
MR JEAN-MARC AINCIBOURE	4	12	2	7	35040,00	3036,00	38076,00	6360,00	2920,00	8760	3
ECURIE DE MONTLAHUC	6	27	4	17	65134,00	44907,00	110041,00	6353,00	2412,37	10856	5
MME ANGELA KURTH	8	31	1	13	33742,00	14816,00	48558,00	6329,00	1088,45	4218	4
MME LINE-ROSE RUSTER	4	43	4	36	43515,00	27047,00	70562,00	6325,00	1011,98	10879	11
MME KARINE MORICE	17	74	8	35	97539,00	46599,00	144138,00	6301,00	1318,09	5738	4
MR MOHAMED JASIM MOHAMED ALMAHMOUD	3	12	2	5	33343,00	15001,00	48344,00	6280,00	2778,58	11114	4
MME CATHERINE PELIER	4	12	1	7	57008,00	41988,00	98996,00	6240,00	4750,67	14252	3
