Nom	Chevaux	Partants	Victoires	Places	Allocation tot.	Prime Prop.	Alloc. + Prime Prop.	Prim. Eleveur	Gain/Part.	Gain/Chev.	Course/Chev.
F. FORESI	41	221	13	108	273036,00	122943,00	395979,00	45382,00	1235,46	6659	5
P. DECOUZ (S)	35	92	9	65	271044,00	106691,00	377735,00	38018,00	2946,13	7744	3
S. KOBAYASHI (S)	29	98	11	53	263552,00	170127,00	433679,00	53672,00	2689,31	9088	3
D. WATRIGANT (S)	33	87	16	48	262834,00	115901,00	378735,00	43374,00	3021,08	7965	3
RC. MONTENEGRO	51	187	14	99	261070,00	87163,00	348233,00	34756,00	1396,10	5119	4
JUL. PHELIPPON	19	133	12	76	258965,00	133709,00	392674,00	49161,00	1947,11	13630	7
X. BLANCHET (S)	27	85	12	43	250401,00	116519,00	366920,00	42089,00	2945,89	9274	3
K. TAVARES (S)	23	62	12	40	242899,00	97704,00	340603,00	48918,00	3917,73	10561	3
G. HERNON (S)	27	91	10	52	241219,00	125865,00	367084,00	40446,00	2650,76	8934	3
L. GADBIN (S)	45	145	10	89	239138,00	132080,00	371218,00	41534,00	1649,23	5314	3
MME Y. VOLLMER	45	191	12	88	231401,00	103238,00	334639,00	38322,00	1211,52	5142	4
D. MELE (S)	25	50	14	28	231373,00	62498,00	293871,00	36862,00	4627,46	9255	2
E. LIBAUD (S)	37	126	9	78	230428,00	118284,00	348712,00	42559,00	1828,79	6228	3
C. TOLAINI	39	95	23	53	230049,00	25949,00	255998,00	40124,00	2421,57	5899	2
GO. SCOTT	1	1	1	0	228560,00	0,00	228560,00	0,00	228560,00	228560	1
J. PARIZE	30	220	11	96	227098,00	89806,00	316904,00	35290,00	1032,26	7570	7
CH. GOURDAIN (S)	34	143	14	84	225394,00	106548,00	331942,00	42947,00	1576,18	6629	4
R. CHOTARD	18	97	10	57	218621,00	126423,00	345044,00	44604,00	2253,82	12146	5
G. PANNIER	20	91	11	44	217452,00	111826,00	329278,00	37959,00	2389,58	10873	5
P. SOGORB	34	142	14	77	216906,00	95091,00	311997,00	32254,00	1527,51	6380	4
D. GUILLEMIN (S)	29	79	12	49	210186,00	61639,00	271825,00	40973,00	2660,58	7248	3
T. FOURCY (S)	43	80	5	50	206360,00	47054,00	253414,00	22937,00	2579,50	4799	2
S. LABATE (S)	25	144	12	85	200932,00	88801,00	289733,00	33674,00	1395,36	8037	6
CH. PLISSON (S)	30	178	10	69	200315,00	87130,00	287445,00	35166,00	1125,37	6677	6
L. BAUDRON (S)	24	93	11	57	199369,00	94333,00	293702,00	33429,00	2143,75	8307	4
P.DE CHEVIGNY	23	75	8	46	197540,00	101613,00	299153,00	35456,00	2633,87	8589	3
T. SPEICHER	21	80	11	46	196799,00	108510,00	305309,00	38163,00	2459,99	9371	4
D&P. PROD'HOMME (S)	18	96	6	46	196661,00	104778,00	301439,00	36994,00	2048,55	10926	5
M. GUARNIERI	31	137	8	60	194923,00	98354,00	293277,00	33991,00	1422,80	6288	4
P. OLAVE VALDIVIELSO	20	41	7	24	185985,00	107249,00	293234,00	26280,00	4536,22	9299	2
MME C. COURTADE	27	76	6	44	184594,00	3232,00	187826,00	33041,00	2428,87	6837	3
A. BARON	26	110	13	59	179125,00	81251,00	260376,00	32851,00	1628,41	6889	4
F. BRESSON (S)	25	78	9	40	178394,00	92122,00	270516,00	32852,00	2287,10	7136	3
N. PAYSAN	32	104	12	63	177025,00	68078,00	245103,00	31389,00	1702,16	5532	3
M. CESANDRI (S)	16	87	10	44	173864,00	88621,00	262485,00	34092,00	1998,44	10866	5
MME A. KARKOSA	33	99	6	51	173155,00	59854,00	233009,00	19509,00	1749,04	5247	3
Y. BONNEFOY (S)	26	153	4	92	170371,00	74001,00	244372,00	27301,00	1113,54	6553	6
E. MIKHALIDES (S)	14	66	11	36	164519,00	89946,00	254465,00	27571,00	2492,71	11751	5
MME V. HEAD	33	78	6	44	164109,00	75585,00	239694,00	20474,00	2103,96	4973	2
B. AUDOUIN (S)	18	88	11	48	161146,00	73846,00	234992,00	30677,00	1831,20	8953	5
JPH. DUBOIS	21	71	7	44	158879,00	97676,00	256555,00	32556,00	2237,73	7566	3
C. FEY (S)	13	52	6	28	156475,00	52860,00	209335,00	20148,00	3009,13	12037	4
A. COUETIL (S)	44	121	7	69	153802,00	40906,00	194708,00	27696,00	1271,09	3496	3
JP. GAUVIN (S)	14	73	9	40	152820,00	78824,00	231644,00	29594,00	2093,42	10916	5
L. BERNHARDT	21	121	10	55	152361,00	81529,00	233890,00	27754,00	1259,18	7255	6
S. CERULIS	22	83	9	43	150844,00	64703,00	215547,00	22957,00	1817,40	6857	4
M. RULEC (S)	24	68	4	32	150397,00	64530,00	214927,00	25720,00	2211,72	6267	3
M. SEROR (S)	36	70	7	42	147164,00	72755,00	219919,00	27420,00	2102,34	4088	2
H. GHABRI	19	75	5	41	146796,00	74746,00	221542,00	22086,00	1957,28	7726	4
C. LOTOUX (S)	17	72	9	39	141785,00	65174,00	206959,00	26714,00	1969,24	8340	4
MME L. DUPELIN LALUNG	17	88	23	53	139090,00	79812,00	218902,00	26845,00	1580,57	8182	5
A.DE MIEULLE	8	13	3	9	138446,00	9200,00	147646,00	5740,00	10649,69	17306	2
MME JF. BERNARD	33	64	6	38	136345,00	61521,00	197866,00	22448,00	2130,39	4132	2
M. KREBS (S)	17	128	5	71	134361,00	63653,00	198014,00	23870,00	1049,70	7904	8
J. LEROY	20	90	5	47	131886,00	69423,00	201309,00	26112,00	1465,40	6594	5
MME A. THIBAUT	21	110	19	72	131860,00	72774,00	204634,00	25640,00	1198,73	6279	5
KR. BURKE	10	14	1	4	131575,00	0,00	131575,00	0,00	9398,21	13158	1
MME A. BUDKA	21	93	9	40	129438,00	65661,00	195099,00	24267,00	1391,81	6164	4
M. MUNCH (S)	13	43	7	28	127420,00	59259,00	186679,00	15479,00	2963,26	9802	3
D. MENUISIER	4	4	0	2	123080,00	26811,00	149891,00	18912,00	30770,00	30770	1
M. JUSTUM	24	126	4	66	122819,00	58140,00	180959,00	22632,00	974,75	5117	5
MME C. BARANDE BARBE	12	71	3	24	119811,00	55662,00	175473,00	22776,00	1687,48	9984	6
AJ. BAPTISTA RIBEIRO DE ABREU	16	49	10	22	117047,00	66652,00	183699,00	18673,00	2388,71	7315	3
T. POCHE	28	94	8	38	116753,00	51475,00	168228,00	21507,00	1242,05	4170	3
S. JESUS	15	82	5	32	115471,00	39532,00	155003,00	16106,00	1408,18	7698	5
O. TRIGODET (S)	16	49	5	33	115334,00	72969,00	188303,00	23459,00	2353,76	7208	3
S. RICHTER	14	45	7	28	114316,00	45411,00	159727,00	16756,00	2540,36	8165	3
N. BELLANGER (S)	22	69	4	36	113964,00	48898,00	162862,00	18670,00	1651,65	5180	3
WJ. HAGGAS	6	6	0	4	113310,00	0,00	113310,00	0,00	18885,00	18885	1
B. LEGROS (S)	14	108	9	44	112033,00	46500,00	158533,00	19539,00	1037,34	8002	8
D. BONILLA (S)	8	54	5	34	111892,00	55572,00	167464,00	21106,00	2072,07	13986	7
K. PLISSON	21	94	9	35	111197,00	52045,00	163242,00	17392,00	1182,95	5295	4
D. CHENU	19	113	5	64	107963,00	53556,00	161519,00	21241,00	955,42	5682	6
MME V. DISSAUX	11	61	7	27	107533,00	53815,00	161348,00	20186,00	1762,84	9776	6
V. LUKA	28	71	5	39	107520,00	27587,00	135107,00	11180,00	1514,37	3840	3
S. GOUYETTE (S)	21	98	9	41	107489,00	44935,00	152424,00	20645,00	1096,83	5119	5
MME J. LE STANG	19	78	5	39	106936,00	54273,00	161209,00	18381,00	1370,97	5628	4
N. GUILBERT	7	27	5	13	106192,00	43293,00	149485,00	15505,00	3933,04	15170	4
A. LARTIGAU	21	53	6	32	106113,00	4961,00	111074,00	17058,00	2002,13	5053	3
PE. DUBOIS (S)	10	34	4	18	105221,00	22552,00	127773,00	5666,00	3094,74	10522	3
D. SMAGA	4	17	3	10	104192,00	47202,00	151394,00	18987,00	6128,94	26048	4
FX. BELVISI	10	45	5	22	100365,00	45157,00	145522,00	18903,00	2230,33	10036	5
FX. WEISSMEIER	24	79	5	46	98890,00	30423,00	129313,00	10467,00	1251,77	4120	3
MME S. LANSLOTS	7	44	5	19	97619,00	43081,00	140700,00	17095,00	2218,61	13946	6
F. MONNIER (S)	19	77	5	39	94962,00	44334,00	139296,00	18161,00	1233,27	4998	4
JV. TOUX	11	46	4	22	89796,00	14025,00	103821,00	5842,00	1952,09	8163	4
PIER. MENARD	13	45	6	29	89221,00	38857,00	128078,00	15190,00	1982,69	6863	3
MME C. WHITFIELD	12	49	5	26	89101,00	35374,00	124475,00	12779,00	1818,39	7425	4
TJ. MARTINS NOVAIS	34	102	4	40	88178,00	38824,00	127002,00	11725,00	864,49	2593	3
P. ADDA (S)	13	56	4	29	86166,00	45044,00	131210,00	16831,00	1538,68	6628	4
M. GEISLER	15	48	5	26	86158,00	39017,00	125175,00	16010,00	1794,96	5744	3
R. AVIAL LOPEZ	14	71	4	33	85793,00	31316,00	117109,00	11327,00	1208,35	6128	5
D. O'BRIEN	1	1	0	1	85650,00	0,00	85650,00	0,00	85650,00	85650	1
S. SMRCZEK	15	37	3	25	85383,00	21571,00	106954,00	7504,00	2307,65	5692	2
N. LE ROCH	12	39	5	17	85198,00	44212,00	129410,00	11800,00	2184,56	7100	3
J. DA SILVA	10	51	6	20	83763,00	24400,00	108163,00	12300,00	1642,41	8376	5
M. ALONSO ROLDAN	23	101	1	53	83304,00	46613,00	129917,00	16367,00	824,79	3622	4
P. SCHIERGEN	9	16	5	9	83224,00	25432,00	108656,00	9059,00	5201,50	9247	2
F. GUYADER (S)	23	94	1	53	82968,00	39118,00	122086,00	11060,00	882,64	3607	4
MME A. TINCHON	17	63	5	27	82848,00	35685,00	118533,00	13617,00	1315,05	4873	4
G. SOULIE	16	41	6	24	82293,00	33922,00	116215,00	14899,00	2007,15	5143	3
W. HICKST	16	31	4	19	82254,00	6315,00	88569,00	2778,00	2653,35	5141	2
N. LEENDERS	14	67	5	28	81973,00	24454,00	106427,00	14268,00	1223,48	5855	5
G. ARIZKORRETA ELOSEGUI	15	39	5	26	80654,00	37145,00	117799,00	13034,00	2068,05	5377	3
MME M. DESVAUX	10	54	5	28	78909,00	35531,00	114440,00	15013,00	1461,28	7891	5
H. SHIMIZU	12	31	3	19	77906,00	45568,00	123474,00	14136,00	2513,10	6492	3
E. LECOIFFIER	15	46	6	16	77793,00	33251,00	111044,00	14274,00	1691,15	5186	3
P. MONFORT (S)	6	24	3	17	76621,00	38885,00	115506,00	14126,00	3192,54	12770	4
MME D. SCHOENHERR	11	41	4	25	75728,00	46047,00	121775,00	15814,00	1847,02	6884	4
LD. RACCO	13	40	3	18	74388,00	29118,00	103506,00	10319,00	1859,70	5722	3
P. SIGAUD	5	31	5	15	73900,00	33245,00	107145,00	12742,00	2383,87	14780	6
AS&D. ALLARD (S)	9	34	6	17	71811,00	31315,00	103126,00	13765,00	2112,09	7979	4
M. PLANARD	12	53	7	21	71746,00	34840,00	106586,00	13843,00	1353,70	5979	4
S. ZULIANI (S)	12	36	4	21	71008,00	12445,00	83453,00	12990,00	1972,44	5917	3
MME S. JAFFRELOT-BEDON	20	78	4	34	70782,00	27115,00	97897,00	13076,00	907,46	3539	4
A. WATRIGANT (S)	10	35	4	18	70661,00	38446,00	109107,00	12728,00	2018,89	7066	4
F. BOUALEM	9	55	5	24	70534,00	31729,00	102263,00	12104,00	1282,44	7837	6
S. PECORARO	9	28	5	15	68759,00	30934,00	99693,00	12632,00	2455,68	7640	3
L. PONTOIR (S)	11	43	5	19	67956,00	33901,00	101857,00	11594,00	1580,37	6178	4
A. SUBORICS	15	33	3	18	67019,00	14395,00	81414,00	6455,00	2030,88	4468	2
V. DEVILLARS	11	57	3	25	66625,00	29967,00	96592,00	11854,00	1168,86	6057	5
MF. WEISSMEIER	18	77	3	37	65934,00	30600,00	96534,00	11862,00	856,29	3663	4
MME AL. GUILDOUX	11	59	4	37	64257,00	25403,00	89660,00	11896,00	1089,10	5842	5
MME G. RARICK	19	94	1	37	64042,00	37326,00	101368,00	13101,00	681,30	3371	5
G. JUILLET	24	95	5	42	63737,00	23809,00	87546,00	11619,00	670,92	2656	4
C. PAUTIER	8	44	4	21	62533,00	28129,00	90662,00	11772,00	1421,20	7817	6
M. WEBER	8	34	4	19	62324,00	12667,00	74991,00	4783,00	1833,06	7790	4
A. SCHUTZ (S)	10	27	2	18	62262,00	40544,00	102806,00	10332,00	2306,00	6226	3
G. BRAEM	9	43	4	20	62050,00	18362,00	80412,00	6375,00	1443,02	6894	5
L. BLANCHET (S)	10	32	3	12	61323,00	29115,00	90438,00	9203,00	1916,34	6132	3
MME R. PHILIPPON	12	62	5	36	61030,00	29008,00	90038,00	10600,00	984,35	5086	5
MME P. VANHOVE	12	31	4	23	61021,00	5811,00	66832,00	11080,00	1968,42	5085	3
S. JOUSSELIN	9	51	9	34	60620,00	30532,00	91152,00	11295,00	1188,63	6736	6
F. BELLEMERE	20	50	2	26	60615,00	32264,00	92879,00	10807,00	1212,30	3031	3
J. PIEDNOEL	9	51	4	26	60520,00	24952,00	85472,00	11248,00	1186,67	6724	6
MME I. JANACKOVA KOPLIKOVA	14	44	4	26	60175,00	8586,00	68761,00	3493,00	1367,61	4298	3
MME J. SOUDAN	19	40	1	24	60139,00	24619,00	84758,00	8353,00	1503,48	3165	2
MME S. PENOT	10	43	4	13	59739,00	27470,00	87209,00	10587,00	1389,28	5974	4
M. NIGGE (S)	16	52	2	25	59732,00	27733,00	87465,00	9959,00	1148,69	3733	3
MME J. SOUBAGNE	11	46	2	30	59653,00	37158,00	96811,00	12569,00	1296,80	5423	4
JP. O'BRIEN	5	5	0	3	58895,00	987,00	59882,00	270,00	11779,00	11779	1
C. CORDUAN	8	30	3	14	58420,00	7900,00	66320,00	10714,00	1947,33	7302	4
MME A. WATTEL	22	60	2	33	58012,00	16823,00	74835,00	6734,00	966,87	2637	3
A. SANCHEZ-MARTIN	13	76	3	38	56635,00	30030,00	86665,00	10061,00	745,20	4357	6
MME C. AUVRAY	8	62	2	29	56253,00	25301,00	81554,00	9415,00	907,31	7032	8
M. BLANCPAIN (S)	14	64	1	34	56127,00	32610,00	88737,00	10828,00	876,98	4009	5
MME J. DUPONT-FAHN	10	38	3	14	55848,00	25763,00	81611,00	10512,00	1469,68	5585	4
L. CARBERRY (S)	21	36	6	20	55390,00	3352,00	58742,00	8664,00	1538,61	2638	2
JM. BEGUIGNE	10	34	2	14	55093,00	26916,00	82009,00	9180,00	1620,38	5509	3
S. EVENO	10	34	3	23	52781,00	15735,00	68516,00	9262,00	1552,38	5278	3
G. GEISLER	17	45	4	29	52682,00	12667,00	65349,00	4068,00	1170,71	3099	3
MME M. PRUNET-FOCH	5	18	5	5	52665,00	0,00	52665,00	9479,00	2925,83	10533	4
R. AVIAL SANCHEZ	6	32	3	14	52561,00	23944,00	76505,00	9641,00	1642,53	8760	5
F. GELHAY	11	39	4	17	51939,00	19226,00	71165,00	8949,00	1331,77	4722	4
H. GREWE	11	19	4	8	51646,00	9885,00	61531,00	2296,00	2718,21	4695	2
MME E. CURY	14	66	4	32	51390,00	25899,00	77289,00	9453,00	778,64	3671	5
C. MARTINON	7	70	2	28	51204,00	23030,00	74234,00	8499,00	731,49	7315	10
G. DOLEUZE	12	35	2	18	51167,00	26686,00	77853,00	9073,00	1461,91	4264	3
P. DOLLE	8	44	3	26	50959,00	31656,00	82615,00	10726,00	1158,16	6370	6
G. FOURRIER	14	48	4	22	50829,00	13002,00	63831,00	8816,00	1058,94	3631	3
S. GOUVAZE (S)	17	27	3	15	50351,00	23164,00	73515,00	7262,00	1864,85	2962	2
M. PELLETAN	10	36	4	14	50258,00	23622,00	73880,00	9393,00	1396,06	5026	4
H. PALMER	1	2	1	1	49980,00	0,00	49980,00	0,00	24990,00	49980	2
F. HAYERES (S)	14	35	8	13	49884,00	18915,00	68799,00	8524,00	1425,26	3563	3
S. NIGGE (S)	18	54	2	23	49085,00	26669,00	75754,00	7805,00	908,98	2727	3
W. WALTON	5	38	4	18	48117,00	27444,00	75561,00	9812,00	1266,24	9623	8
MME C. HERISSON DE BEAUVOIR	12	54	2	28	47878,00	20935,00	68813,00	7962,00	886,63	3990	5
H. BLUME	13	35	4	15	47214,00	16709,00	63923,00	5860,00	1348,97	3632	3
MME J. HIERGENS	4	25	3	9	46508,00	20924,00	67432,00	8758,00	1860,32	11627	6
JP. FOLACCI	10	26	3	19	46117,00	10939,00	57056,00	8465,00	1773,73	4612	3
D. MORISSON (S)	18	53	1	26	45684,00	8386,00	54070,00	8365,00	861,96	2538	3
C. BONIN (S)	12	43	2	22	45375,00	13153,00	58528,00	8387,00	1055,23	3781	4
D. SATALIA	13	32	1	18	45020,00	16778,00	61798,00	8263,00	1406,88	3463	2
L&M. VIEL (S)	13	40	4	21	44665,00	13132,00	57797,00	7111,00	1116,63	3436	3
E. CLAYEUX (S)	19	28	2	20	44329,00	0,00	44329,00	7973,00	1583,18	2333	1
A. VIGREUX (S)	10	38	2	18	43875,00	16205,00	60080,00	8304,00	1154,61	4388	4
C. RESTOUT	5	26	3	16	43474,00	19558,00	63032,00	8184,00	1672,08	8695	5
GAB. LEENDERS (S)	9	23	4	13	43465,00	15455,00	58920,00	8338,00	1889,78	4829	3
F. SANCHEZ	13	42	3	19	43400,00	20520,00	63920,00	7256,00	1033,33	3338	3
F. CARNEVALI	7	32	2	11	43214,00	7444,00	50658,00	2036,00	1350,44	6173	5
A. SPANU	1	8	2	4	43016,00	19355,00	62371,00	8104,00	5377,00	43016	8
A. FOUCHET (S)	13	36	2	15	42461,00	6516,00	48977,00	7372,00	1179,47	3266	3
OA. ANAYA	8	19	4	8	42359,00	18244,00	60603,00	7638,00	2229,42	5295	2
MME G. GADBLED	9	36	3	14	42035,00	19381,00	61416,00	7338,00	1167,64	4671	4
B. GOURDON (S)	15	28	2	22	42013,00	584,00	42597,00	7228,00	1500,46	2801	2
M. BERTO	10	34	3	21	42001,00	14700,00	56701,00	7320,00	1235,32	4200	3
F. PARDON	7	28	2	13	41941,00	20478,00	62419,00	7630,00	1497,89	5992	4
A. SEFIANE	3	17	3	6	41698,00	17870,00	59568,00	7838,00	2452,82	13899	6
JL. PELLETAN	8	27	3	10	41061,00	23261,00	64322,00	8417,00	1520,78	5133	3
E.D' ANDIGNE	11	21	7	7	40994,00	3600,00	44594,00	7229,00	1952,10	3727	2
A. COELHO	2	16	2	10	40500,00	8851,00	49351,00	3705,00	2531,25	20250	8
MME I. JUTEAU	5	38	2	26	40339,00	17783,00	58122,00	7244,00	1061,55	8068	8
OJ. BURROWS	2	2	1	1	40260,00	0,00	40260,00	0,00	20130,00	20130	1
JM. OSORIO BERTRAN DE LIS	7	23	2	10	39827,00	0,00	39827,00	0,00	1731,61	5690	3
J. PLANQUE (S)	15	60	1	33	39725,00	19584,00	59309,00	7234,00	662,08	2648	4
M. GONZALEZ (S)	3	17	2	11	39221,00	22209,00	61430,00	7978,00	2307,12	13074	6
P&C. PELTIER (S)	8	23	2	19	38284,00	7811,00	46095,00	6101,00	1664,52	4786	3
A. SANGLARD (S)	7	36	3	19	38262,00	19085,00	57347,00	7444,00	1062,83	5466	5
G. BATISTIC	12	36	1	14	38017,00	10699,00	48716,00	4095,00	1056,03	3168	3
B. MONTZEY (S)	9	24	1	15	38015,00	8614,00	46629,00	6799,00	1583,96	4224	3
M. DREAN	6	21	2	9	37006,00	16648,00	53654,00	6744,00	1762,19	6168	4
JP. CARVALHO	11	40	3	13	36843,00	17604,00	54447,00	5488,00	921,08	3349	4
A. SCHEPENS	6	31	1	15	36814,00	9545,00	46359,00	1890,00	1187,55	6136	5
MME N. SIGAUD	4	24	1	16	36762,00	16537,00	53299,00	6535,00	1531,75	9190	6
E. ALLAIRE (S)	13	18	5	10	36735,00	8038,00	44773,00	6734,00	2040,83	2826	1
MME N. BENTLEY	10	41	3	18	36679,00	15437,00	52116,00	6875,00	894,61	3668	4
V. CHATELLIER	9	18	3	13	35851,00	12928,00	48779,00	6620,00	1991,72	3983	2
M. NIESLANIK	11	28	1	12	35343,00	4622,00	39965,00	2291,00	1262,25	3213	3
C. APPLEBY	2	2	1	1	35210,00	0,00	35210,00	0,00	17605,00	17605	1
L. GIREL	4	16	2	8	35063,00	15774,00	50837,00	6603,00	2191,44	8766	4
MME S. AUDOY	2	8	3	4	34524,00	1231,00	35755,00	515,00	4315,50	17262	4
D. TOROK	7	12	1	8	34261,00	19811,00	54072,00	5113,00	2855,08	4894	2
F. BELMONT	4	19	2	10	34205,00	16604,00	50809,00	6614,00	1800,26	8551	5
SIMON & ED CRISFORD	4	4	0	3	33220,00	0,00	33220,00	0,00	8305,00	8305	1
MME S. HAESMANS	5	31	4	12	32723,00	20167,00	52890,00	4690,00	1055,58	6545	6
I. RAYBOULD	6	31	1	18	32702,00	14068,00	46770,00	5042,00	1054,90	5450	5
G. VERHEYE	3	30	3	7	32150,00	18581,00	50731,00	6147,00	1071,67	10717	10
AS. PACAULT (S)	7	17	2	14	32063,00	4734,00	36797,00	5946,00	1886,06	4580	2
A. WEST	18	79	2	14	31909,00	12930,00	44839,00	3868,00	403,91	1773	4
M. ANDRIANTSOA RATSIMIHAH	4	22	2	8	31563,00	15057,00	46620,00	6056,00	1434,68	7891	6
A. LOTOUT	5	26	2	20	31093,00	7967,00	39060,00	5350,00	1195,88	6219	5
MME Y. LUCE	5	17	6	10	30880,00	13895,00	44775,00	5813,00	1816,47	6176	3
MME I. PACAULT	6	9	3	4	30350,00	7200,00	37550,00	5919,00	3372,22	5058	2
C. PETERSCHMITT	9	24	2	9	29968,00	12083,00	42051,00	5059,00	1248,67	3330	3
F. NICOLLE	9	10	4	3	29740,00	0,00	29740,00	5241,00	2974,00	3304	1
R. SAINTE ROSE	7	36	2	27	29700,00	17013,00	46713,00	6058,00	825,00	4243	5
L. CADOT	8	26	2	8	29695,00	13128,00	42823,00	5598,00	1142,12	3712	3
MME C. NICOT	5	24	1	11	29152,00	13114,00	42266,00	5110,00	1214,67	5830	5
MME C. BERTIN	7	28	1	15	28778,00	13288,00	42066,00	5462,00	1027,79	4111	4
MME LL. ROHN-PELVIN	6	38	1	19	28450,00	12796,00	41246,00	3793,00	748,68	4742	6
MME N. GARDE DUBORD	5	21	2	10	28162,00	13707,00	41869,00	5280,00	1341,05	5632	4
EJ. FERREIRA ANTUNES	9	30	4	13	27763,00	7318,00	35081,00	4637,00	925,43	3085	3
MME N. MOONS	3	10	2	2	27656,00	0,00	27656,00	0,00	2765,60	9219	3
B. RECHER	4	24	2	12	27611,00	11281,00	38892,00	5132,00	1150,46	6903	6
K. VERCRUYSSE	1	5	3	2	27535,00	12389,00	39924,00	3391,00	5507,00	27535	5
K. PHILIPPART DE FOY	1	1	1	0	27450,00	0,00	27450,00	0,00	27450,00	27450	1
S. MAURER	9	40	1	20	27369,00	12815,00	40184,00	3962,00	684,23	3041	4
MME V. GIACOMONI	2	9	3	6	27215,00	0,00	27215,00	4896,00	3023,89	13608	5
A. MONTAUBAN VAN SWIJNDREGT (S)	5	18	1	11	26687,00	12002,00	38689,00	5021,00	1482,61	5337	4
S. CHEVALIER	10	36	1	21	26611,00	11912,00	38523,00	4983,00	739,19	2661	4
